count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1271,1.249833,-0.153,-0.374,-3.084,-0.00286,-0.00252,-0.00182,0
1272,1.250813,-0.175,-0.362,-3.09,-0.00285,-0.00262,-0.00221,0
1273,1.251787,-0.16,-0.362,-3.056,-0.00291,-0.00255,-0.00189,0
1274,1.252778,-0.161,-0.359,-3.084,-0.00291,-0.0027,-0.00231,0
1275,1.253769,-0.162,-0.338,-3.083,-0.00277,-0.00269,-0.00223,0
1276,1.25476,-0.155,-0.362,-3.103,-0.00281,-0.00272,-0.00218,0
1277,1.25574,-0.152,-0.362,-3.091,-0.00278,-0.00254,-0.00196,0
1278,1.256714,-0.147,-0.359,-3.118,-0.00299,-0.00259,-0.00167,0
1279,1.257705,-0.141,-0.351,-3.085,-0.003,-0.00276,-0.00214,0
1280,1.258696,-0.162,-0.349,-3.056,-0.00301,-0.00271,-0.00242,0
1281,1.259687,-0.156,-0.355,-3.045,-0.00297,-0.00268,-0.00225,0
1282,1.260667,-0.169,-0.364,-3.078,-0.00286,-0.0027,-0.00244,0
1283,1.261641,-0.155,-0.374,-3.079,-0.00294,-0.00257,-0.00236,0
1284,1.262632,-0.165,-0.35,-3.104,-0.00303,-0.00265,-0.00216,0
1285,1.263623,-0.168,-0.376,-3.106,-0.00296,-0.00268,-0.00251,0
1286,1.264614,-0.159,-0.367,-3.075,-0.00304,-0.00272,-0.0027,0
1287,1.265594,-0.164,-0.374,-3.09,-0.00301,-0.0027,-0.00271,0
1288,1.266568,-0.152,-0.355,-3.082,-0.00305,-0.00272,-0.00232,0
1289,1.267559,-0.151,-0.392,-3.095,-0.00292,-0.00259,-0.00211,0
1290,1.26855,-0.134,-0.364,-3.106,-0.00305,-0.0025,-0.00246,0
1291,1.269541,-0.153,-0.367,-3.075,-0.00299,-0.00274,-0.00208,0
1292,1.270521,-0.163,-0.37,-3.059,-0.00302,-0.00269,-0.00248,0
1293,1.271495,-0.138,-0.381,-3.098,-0.00308,-0.00251,-0.00184,0
1294,1.272486,-0.142,-0.391,-3.109,-0.00279,-0.00264,-0.00187,0
1295,1.273477,-0.139,-0.368,-3.095,-0.00289,-0.00254,-0.00229,0
1296,1.274468,-0.162,-0.358,-3.058,-0.00298,-0.00278,-0.00224,0
1297,1.275448,-0.155,-0.368,-3.09,-0.00296,-0.00273,-0.00197,0
1298,1.276422,-0.144,-0.355,-3.08,-0.00311,-0.00266,-0.0021,0
1299,1.277413,-0.136,-0.364,-3.088,-0.00296,-0.00264,-0.00227,0
1300,1.278404,-0.15,-0.364,-3.093,-0.00303,-0.00265,-0.0021,0
1301,1.279395,-0.168,-0.346,-3.083,-0.00299,-0.00282,-0.00216,0
1302,1.280375,-0.16,-0.358,-3.098,-0.00297,-0.00278,-0.0018,0
1303,1.281349,-0.136,-0.346,-3.083,-0.00292,-0.00274,-0.00202,0
1304,1.28234,-0.152,-0.375,-3.072,-0.00299,-0.0028,-0.00218,0
1305,1.283331,-0.155,-0.36,-3.066,-0.00308,-0.0028,-0.00187,0
1306,1.284322,-0.145,-0.361,-3.036,-0.00309,-0.0028,-0.00189,0
1307,1.285302,-0.131,-0.36,-3.047,-0.00306,-0.00265,-0.00167,0
1308,1.286276,-0.122,-0.38,-3.082,-0.00284,-0.00273,-0.00179,0
1309,1.287267,-0.151,-0.356,-3.112,-0.00288,-0.00272,-0.00221,0
1310,1.288258,-0.143,-0.366,-3.12,-0.00288,-0.00268,-0.00223,0
1311,1.289249,-0.147,-0.376,-3.093,-0.003,-0.00275,-0.00171,0
1312,1.290223,-0.158,-0.377,-3.079,-0.003,-0.00282,-0.00142,0
1313,1.291197,-0.178,-0.38,-3.067,-0.0031,-0.00281,-0.00175,0
1314,1.292188,-0.16,-0.389,-3.083,-0.00302,-0.0028,-0.00212,0
1315,1.293179,-0.185,-0.372,-3.095,-0.00311,-0.0028,-0.00214,0
1316,1.294171,-0.18,-0.379,-3.118,-0.00309,-0.00276,-0.00193,0
1317,1.295145,-0.158,-0.386,-3.085,-0.0031,-0.00268,-0.00221,0
1318,1.296119,-0.163,-0.39,-3.094,-0.00307,-0.00285,-0.00231,0
1319,1.29711,-0.158,-0.392,-3.091,-0.00296,-0.00295,-0.00211,0
1320,1.298101,-0.164,-0.366,-3.102,-0.00324,-0.0029,-0.0023,0
1321,1.299094,-0.152,-0.384,-3.104,-0.00302,-0.00263,-0.00165,0
1322,1.300068,-0.122,-0.391,-3.099,-0.00287,-0.0027,-0.0017,0
1323,1.301042,-0.153,-0.392,-3.089,-0.00293,-0.00284,-0.00163,0
1324,1.302033,-0.153,-0.365,-3.106,-0.00305,-0.00295,-0.002,0
1325,1.303024,-0.13,-0.382,-3.154,-0.003,-0.00271,-0.0018,0
1326,1.303999,-0.164,-0.383,-3.125,-0.0031,-0.00288,-0.00241,0
1327,1.304973,-0.153,-0.409,-3.121,-0.00289,-0.00292,-0.00226,0
1328,1.305947,-0.173,-0.394,-3.083,-0.00286,-0.00278,-0.00241,0
1329,1.306938,-0.162,-0.384,-3.134,-0.00309,-0.00292,-0.00222,0
1330,1.307929,-0.159,-0.374,-3.102,-0.00289,-0.00303,-0.00186,0
1331,1.308904,-0.148,-0.368,-3.091,-0.00307,-0.00297,-0.0022,0
1332,1.309878,-0.16,-0.379,-3.085,-0.00305,-0.00301,-0.0019,0
1333,1.310852,-0.163,-0.395,-3.115,-0.00296,-0.00287,-0.00174,0
1334,1.311843,-0.157,-0.392,-3.115,-0.003,-0.0029,-0.0024,0
1335,1.312834,-0.183,-0.409,-3.104,-0.00298,-0.00293,-0.00206,0
1336,1.313809,-0.182,-0.382,-3.109,-0.00291,-0.00291,-0.00196,0
1337,1.314783,-0.163,-0.373,-3.087,-0.00297,-0.00295,-0.00212,0
1338,1.315757,-0.17,-0.372,-3.112,-0.00313,-0.00291,-0.00277,0
1339,1.316748,-0.172,-0.363,-3.089,-0.00322,-0.00289,-0.00263,0
1340,1.317739,-0.17,-0.372,-3.113,-0.00316,-0.00276,-0.00249,0
1341,1.318714,-0.17,-0.359,-3.093,-0.00306,-0.00274,-0.00244,0
1342,1.319688,-0.15,-0.373,-3.105,-0.00311,-0.00275,-0.00224,0
1343,1.320662,-0.166,-0.36,-3.067,-0.00306,-0.00269,-0.00228,0
1344,1.321653,-0.167,-0.381,-3.081,-0.00318,-0.00286,-0.00227,0
1345,1.322644,-0.157,-0.4,-3.074,-0.00299,-0.00267,-0.00219,0
1346,1.323619,-0.178,-0.391,-3.092,-0.00304,-0.00275,-0.00271,0
1347,1.324593,-0.183,-0.391,-3.136,-0.00323,-0.00279,-0.00295,0
1348,1.325567,-0.163,-0.385,-3.121,-0.00315,-0.00267,-0.00221,0
1349,1.326558,-0.166,-0.398,-3.097,-0.00296,-0.00273,-0.00235,0
1350,1.327549,-0.167,-0.415,-3.094,-0.00303,-0.00266,-0.0023,0
1351,1.328524,-0.168,-0.386,-3.094,-0.00314,-0.00272,-0.00269,0
1352,1.329498,-0.167,-0.405,-3.047,-0.00315,-0.00273,-0.00227,0
1353,1.330472,-0.149,-0.407,-3.126,-0.00312,-0.00273,-0.00282,0
1354,1.331463,-0.133,-0.397,-3.106,-0.00294,-0.00266,-0.00236,0
1355,1.332454,-0.162,-0.37,-3.07,-0.00317,-0.00266,-0.00271,0
1356,1.333429,-0.155,-0.394,-3.111,-0.00316,-0.0027,-0.00246,0
1357,1.334403,-0.172,-0.403,-3.1,-0.00308,-0.00276,-0.0026,0
1358,1.335377,-0.177,-0.388,-3.096,-0.00292,-0.00271,-0.00242,0
1359,1.336368,-0.155,-0.364,-3.112,-0.00293,-0.00275,-0.00262,0
1360,1.337359,-0.153,-0.385,-3.133,-0.00298,-0.00261,-0.0027,0
1361,1.338334,-0.147,-0.384,-3.1,-0.00298,-0.00242,-0.00266,0
1362,1.339308,-0.185,-0.38,-3.102,-0.00307,-0.00262,-0.00317,0
1363,1.340282,-0.15,-0.39,-3.098,-0.00291,-0.00253,-0.00247,0
1364,1.341273,-0.16,-0.397,-3.092,-0.00294,-0.00261,-0.00283,0
1365,1.342264,-0.152,-0.383,-3.12,-0.00297,-0.00273,-0.00255,0
1366,1.343239,-0.173,-0.392,-3.152,-0.00296,-0.00281,-0.00271,0
1367,1.344213,-0.164,-0.363,-3.13,-0.00278,-0.00277,-0.00254,0
1368,1.345187,-0.143,-0.363,-3.098,-0.00293,-0.00272,-0.00288,0
1369,1.346178,-0.133,-0.379,-3.105,-0.00286,-0.00251,-0.00259,0
1370,1.347169,-0.128,-0.396,-3.119,-0.00286,-0.00266,-0.00283,0
1371,1.348143,-0.131,-0.371,-3.113,-0.00276,-0.00278,-0.00224,0
1372,1.349117,-0.133,-0.379,-3.111,-0.00277,-0.00267,-0.00257,0
1373,1.350091,-0.148,-0.364,-3.089,-0.00296,-0.00251,-0.00289,0
1374,1.351082,-0.151,-0.388,-3.113,-0.00282,-0.00268,-0.0026,0
1375,1.352073,-0.135,-0.358,-3.107,-0.0028,-0.00249,-0.00264,0
1376,1.353066,-0.131,-0.356,-3.112,-0.00287,-0.00246,-0.00235,0
1377,1.35404,-0.156,-0.375,-3.075,-0.00282,-0.00251,-0.0026,0
1378,1.355014,-0.162,-0.368,-3.06,-0.00278,-0.0027,-0.00253,0
1379,1.356005,-0.159,-0.354,-3.087,-0.00282,-0.00262,-0.00267,0
1380,1.356996,-0.13,-0.354,-3.103,-0.00287,-0.0025,-0.00285,0
1381,1.357971,-0.161,-0.354,-3.122,-0.00278,-0.00259,-0.00295,0
1382,1.358945,-0.15,-0.381,-3.097,-0.00257,-0.00261,-0.00283,0
1383,1.359937,-0.133,-0.362,-3.106,-0.00269,-0.00271,-0.00261,0
1384,1.360928,-0.139,-0.36,-3.095,-0.00278,-0.00263,-0.00254,0
1385,1.361919,-0.141,-0.369,-3.099,-0.00268,-0.00266,-0.00266,0
1386,1.362895,-0.141,-0.385,-3.117,-0.00259,-0.00274,-0.00229,0
1387,1.363869,-0.146,-0.357,-3.091,-0.00255,-0.00276,-0.0028,0
1388,1.364843,-0.158,-0.348,-3.114,-0.00269,-0.00278,-0.00255,0
1389,1.365834,-0.153,-0.364,-3.106,-0.00279,-0.00272,-0.00272,0
1390,1.366825,-0.147,-0.373,-3.098,-0.0027,-0.0028,-0.0031,0
1391,1.367801,-0.156,-0.356,-3.102,-0.00277,-0.00295,-0.00213,0
1392,1.368775,-0.142,-0.348,-3.098,-0.00289,-0.00279,-0.00239,0
1393,1.369749,-0.152,-0.359,-3.107,-0.00276,-0.00268,-0.00232,0
1394,1.37074,-0.153,-0.354,-3.086,-0.00282,-0.00269,-0.00268,0
1395,1.371731,-0.137,-0.361,-3.103,-0.00281,-0.00269,-0.00272,0
1396,1.372707,-0.144,-0.354,-3.089,-0.00292,-0.00274,-0.00239,0
1397,1.373681,-0.161,-0.394,-3.102,-0.00276,-0.00272,-0.00252,0
1398,1.374655,-0.158,-0.393,-3.077,-0.00292,-0.00292,-0.00162,0
1399,1.375646,-0.147,-0.363,-3.092,-0.00291,-0.00272,-0.00219,0
1400,1.376637,-0.181,-0.363,-3.085,-0.00293,-0.00299,-0.00256,0
1401,1.377615,-0.172,-0.384,-3.112,-0.00301,-0.00286,-0.00253,0
1402,1.378589,-0.172,-0.36,-3.104,-0.00318,-0.00286,-0.00216,0
1403,1.379563,-0.13,-0.348,-3.099,-0.00303,-0.00271,-0.00234,0
1404,1.380554,-0.134,-0.374,-3.108,-0.00305,-0.00271,-0.00208,0
1405,1.381545,-0.169,-0.36,-3.081,-0.00322,-0.00283,-0.00229,0
1406,1.382523,-0.161,-0.375,-3.085,-0.00293,-0.00291,-0.00221,0
1407,1.383497,-0.165,-0.393,-3.083,-0.00297,-0.00305,-0.002,0
1408,1.384471,-0.151,-0.395,-3.101,-0.003,-0.00292,-0.00262,0
1409,1.385462,-0.149,-0.356,-3.076,-0.00311,-0.00281,-0.00171,0
1410,1.386453,-0.13,-0.371,-3.067,-0.00301,-0.00285,-0.00199,0
1411,1.387431,-0.136,-0.382,-3.082,-0.00313,-0.00285,-0.00195,0
1412,1.388405,-0.142,-0.374,-3.077,-0.00308,-0.00295,-0.00243,0
1413,1.389379,-0.158,-0.399,-3.114,-0.00312,-0.00292,-0.00188,0
1414,1.39037,-0.15,-0.383,-3.129,-0.00321,-0.00281,-0.00179,0
1415,1.391361,-0.174,-0.386,-3.084,-0.00335,-0.00265,-0.00177,0
1416,1.392338,-0.148,-0.381,-3.082,-0.00325,-0.0027,-0.00235,0
1417,1.393312,-0.157,-0.376,-3.073,-0.00326,-0.00289,-0.00236,0
1418,1.394286,-0.134,-0.383,-3.09,-0.00322,-0.00275,-0.0022,0
1419,1.395277,-0.153,-0.371,-3.115,-0.00328,-0.00277,-0.00205,0
1420,1.396268,-0.161,-0.383,-3.105,-0.00334,-0.00269,-0.00239,0
1421,1.397245,-0.165,-0.392,-3.091,-0.0032,-0.00287,-0.00227,0
1422,1.398219,-0.168,-0.397,-3.104,-0.00312,-0.00279,-0.00236,0
1423,1.399193,-0.155,-0.376,-3.079,-0.0032,-0.00271,-0.00205,0
1424,1.400184,-0.152,-0.366,-3.068,-0.00326,-0.00266,-0.0022,0
1425,1.401175,-0.155,-0.393,-3.094,-0.00325,-0.00257,-0.00252,0
1426,1.402153,-0.155,-0.399,-3.073,-0.0032,-0.00281,-0.00209,0
1427,1.403127,-0.169,-0.396,-3.089,-0.00321,-0.00284,-0.00177,0
1428,1.404101,-0.152,-0.39,-3.088,-0.00313,-0.00286,-0.00203,0
1429,1.405092,-0.166,-0.37,-3.102,-0.00322,-0.00272,-0.00209,0
1430,1.406083,-0.175,-0.392,-3.107,-0.00333,-0.00281,-0.00242,0
1431,1.40706,-0.149,-0.397,-3.121,-0.00316,-0.00277,-0.00219,0
1432,1.408034,-0.162,-0.407,-3.094,-0.00309,-0.00268,-0.00259,0
1433,1.409008,-0.167,-0.378,-3.083,-0.00324,-0.00279,-0.00258,0
1434,1.409999,-0.172,-0.361,-3.094,-0.00316,-0.00272,-0.00243,0
1435,1.41099,-0.183,-0.396,-3.119,-0.00306,-0.00278,-0.00312,0
1436,1.411968,-0.174,-0.381,-3.102,-0.00329,-0.00274,-0.00289,0
1437,1.412942,-0.171,-0.395,-3.105,-0.00327,-0.0027,-0.00312,0
1438,1.413916,-0.171,-0.382,-3.102,-0.00318,-0.00283,-0.00252,0
1439,1.414907,-0.163,-0.379,-3.074,-0.00316,-0.0028,-0.00287,0
1440,1.415898,-0.177,-0.366,-3.064,-0.00311,-0.00279,-0.00244,0
1441,1.416877,-0.194,-0.398,-3.073,-0.00296,-0.00287,-0.00259,0
1442,1.417851,-0.173,-0.41,-3.097,-0.00293,-0.00285,-0.00235,0
1443,1.418825,-0.166,-0.391,-3.07,-0.003,-0.00268,-0.00261,0
1444,1.419816,-0.178,-0.366,-3.094,-0.0032,-0.00267,-0.00316,0
1445,1.420807,-0.159,-0.387,-3.136,-0.00309,-0.00278,-0.00263,0
1446,1.421786,-0.149,-0.399,-3.106,-0.00286,-0.00285,-0.00232,0
1447,1.42276,-0.142,-0.376,-3.085,-0.00305,-0.0028,-0.00286,0
1448,1.423734,-0.151,-0.403,-3.074,-0.00293,-0.00268,-0.00273,0
1449,1.424725,-0.153,-0.39,-3.098,-0.00289,-0.00279,-0.00281,0
1450,1.425716,-0.165,-0.384,-3.065,-0.00284,-0.00286,-0.00251,0
1451,1.426695,-0.17,-0.363,-3.134,-0.00293,-0.00278,-0.00293,0
1452,1.427669,-0.158,-0.368,-3.113,-0.00288,-0.00262,-0.00215,0
1453,1.428643,-0.154,-0.362,-3.108,-0.00297,-0.0026,-0.00257,0
1454,1.429634,-0.164,-0.358,-3.08,-0.00292,-0.0027,-0.00239,0
1455,1.430625,-0.15,-0.372,-3.066,-0.00283,-0.00274,-0.00272,0
1456,1.431604,-0.154,-0.37,-3.092,-0.00289,-0.00262,-0.00321,0
1457,1.432578,-0.142,-0.374,-3.067,-0.0029,-0.00257,-0.00278,0
1458,1.433552,-0.158,-0.36,-3.106,-0.00283,-0.00276,-0.0025,0
1459,1.434543,-0.152,-0.375,-3.095,-0.00284,-0.00264,-0.00247,0
1460,1.435534,-0.164,-0.381,-3.109,-0.00285,-0.00276,-0.00253,0
1461,1.436513,-0.147,-0.363,-3.112,-0.00287,-0.00274,-0.0022,0
1462,1.437487,-0.156,-0.398,-3.13,-0.00287,-0.00271,-0.00286,0
1463,1.438461,-0.162,-0.367,-3.107,-0.00287,-0.00277,-0.0023,0
1464,1.439452,-0.166,-0.363,-3.087,-0.0029,-0.00284,-0.00228,0
1465,1.440443,-0.185,-0.394,-3.095,-0.00275,-0.00274,-0.00261,0
1466,1.441423,-0.152,-0.369,-3.11,-0.00271,-0.00274,-0.00231,0
1467,1.442397,-0.169,-0.403,-3.106,-0.0027,-0.00288,-0.00231,0
1468,1.443371,-0.15,-0.382,-3.094,-0.00283,-0.00294,-0.00222,0
1469,1.444362,-0.144,-0.388,-3.124,-0.00283,-0.00283,-0.00306,0
1470,1.445353,-0.153,-0.383,-3.116,-0.00281,-0.00265,-0.00234,0
1471,1.446333,-0.165,-0.371,-3.117,-0.00285,-0.00263,-0.00282,0
1472,1.447307,-0.175,-0.392,-3.106,-0.00287,-0.00288,-0.00302,0
1473,1.448281,-0.156,-0.381,-3.101,-0.00275,-0.00292,-0.00271,0
1474,1.449272,-0.149,-0.367,-3.123,-0.00289,-0.00267,-0.00231,0
1475,1.450263,-0.158,-0.373,-3.097,-0.0028,-0.00272,-0.00211,0
1476,1.451243,-0.175,-0.378,-3.067,-0.00283,-0.00283,-0.00263,0
1477,1.452217,-0.16,-0.36,-3.125,-0.00288,-0.0028,-0.00254,0
1478,1.453191,-0.14,-0.332,-3.129,-0.00287,-0.00275,-0.00263,0
1479,1.454182,-0.147,-0.355,-3.081,-0.00279,-0.00276,-0.00305,0
1480,1.455173,-0.145,-0.354,-3.103,-0.00271,-0.00274,-0.00279,0
1481,1.456153,-0.16,-0.368,-3.088,-0.00284,-0.00267,-0.00214,0
1482,1.457127,-0.156,-0.355,-3.092,-0.00293,-0.00262,-0.00236,0
1483,1.458101,-0.153,-0.36,-3.063,-0.00293,-0.00282,-0.00225,0
1484,1.459092,-0.139,-0.377,-3.082,-0.00288,-0.00285,-0.0021,0
1485,1.460083,-0.153,-0.363,-3.121,-0.00273,-0.00289,-0.00209,0
1486,1.461065,-0.152,-0.362,-3.119,-0.00279,-0.00286,-0.00226,0
1487,1.462039,-0.143,-0.364,-3.095,-0.00297,-0.00265,-0.00215,0
1488,1.463013,-0.171,-0.345,-3.131,-0.0028,-0.00279,-0.00246,0
1489,1.464004,-0.155,-0.377,-3.119,-0.00274,-0.00293,-0.00196,0
1490,1.464995,-0.143,-0.362,-3.126,-0.00297,-0.00266,-0.00138,0
1491,1.465977,-0.154,-0.374,-3.112,-0.00281,-0.00267,-0.00226,0
1492,1.466951,-0.15,-0.374,-3.084,-0.00276,-0.00268,-0.00185,0
1493,1.467925,-0.149,-0.351,-3.105,-0.00299,-0.0026,-0.00179,0
1494,1.468916,-0.156,-0.35,-3.085,-0.00285,-0.00275,-0.00182,0
1495,1.469907,-0.15,-0.365,-3.138,-0.00288,-0.00267,-0.00226,0
1496,1.470889,-0.154,-0.379,-3.142,-0.00286,-0.00266,-0.00173,0
1497,1.471863,-0.143,-0.381,-3.131,-0.0029,-0.00265,-0.00183,0
1498,1.472855,-0.142,-0.374,-3.099,-0.00292,-0.00273,-0.00165,0
1499,1.473846,-0.151,-0.38,-3.115,-0.00285,-0.00275,-0.00185,0
1500,1.474837,-0.151,-0.357,-3.13,-0.00291,-0.00268,-0.0015,0
1501,1.47582,-0.148,-0.371,-3.105,-0.00292,-0.00279,-0.00178,0
1502,1.476794,-0.15,-0.388,-3.091,-0.00289,-0.00269,-0.00278,0
1503,1.477786,-0.118,-0.383,-3.111,-0.00283,-0.00259,-0.00181,0
1504,1.478777,-0.135,-0.371,-3.111,-0.00288,-0.00265,-0.00217,0
1505,1.479768,-0.133,-0.36,-3.094,-0.003,-0.00262,-0.00238,0
1506,1.480752,-0.151,-0.385,-3.107,-0.00285,-0.00264,-0.00212,0
1507,1.481726,-0.132,-0.382,-3.075,-0.00293,-0.0026,-0.00144,0
1508,1.4827,-0.153,-0.388,-3.136,-0.00296,-0.00268,-0.00186,0
1509,1.483691,-0.156,-0.381,-3.107,-0.00294,-0.00266,-0.00246,0
1510,1.484682,-0.138,-0.379,-3.106,-0.00304,-0.00264,-0.00193,0
1511,1.485668,-0.15,-0.381,-3.118,-0.00307,-0.00269,-0.00206,0
1512,1.486642,-0.159,-0.374,-3.083,-0.00301,-0.00276,-0.00255,0
1513,1.487616,-0.154,-0.367,-3.091,-0.00306,-0.00265,-0.00206,0
1514,1.488607,-0.154,-0.385,-3.064,-0.00301,-0.00254,-0.00212,0
1515,1.489598,-0.146,-0.397,-3.078,-0.00291,-0.0025,-0.00164,0
1516,1.490584,-0.162,-0.371,-3.08,-0.00297,-0.00273,-0.00206,0
1517,1.491558,-0.175,-0.353,-3.06,-0.00308,-0.00271,-0.00228,0
1518,1.492532,-0.134,-0.39,-3.109,-0.00314,-0.00264,-0.00189,0
1519,1.493523,-0.154,-0.378,-3.118,-0.00314,-0.00268,-0.00215,0
1520,1.494514,-0.161,-0.367,-3.135,-0.00299,-0.0028,-0.00262,0
1521,1.495501,-0.156,-0.371,-3.073,-0.00317,-0.00269,-0.00231,0
1522,1.496475,-0.149,-0.368,-3.097,-0.00315,-0.00272,-0.00212,0
1523,1.497449,-0.142,-0.382,-3.114,-0.00306,-0.00269,-0.00215,0
1524,1.49844,-0.143,-0.378,-3.095,-0.00301,-0.00262,-0.00243,0
1525,1.499431,-0.142,-0.374,-3.146,-0.00314,-0.00271,-0.00243,0
1526,1.500418,-0.155,-0.35,-3.108,-0.00306,-0.00279,-0.00261,0
1527,1.501392,-0.155,-0.348,-3.104,-0.00306,-0.00292,-0.00292,0
1528,1.502366,-0.142,-0.375,-3.092,-0.00303,-0.00273,-0.00272,0
1529,1.503357,-0.132,-0.371,-3.073,-0.00314,-0.00271,-0.00273,0
1530,1.504348,-0.132,-0.359,-3.059,-0.00321,-0.00276,-0.00253,0
1531,1.505337,-0.142,-0.379,-3.099,-0.00299,-0.00271,-0.00252,0
1532,1.506329,-0.158,-0.356,-3.095,-0.00312,-0.00281,-0.00246,0
1533,1.507303,-0.134,-0.373,-3.057,-0.00295,-0.00278,-0.00208,0
1534,1.508294,-0.148,-0.368,-3.115,-0.0031,-0.00281,-0.0021,0
1535,1.509285,-0.167,-0.392,-3.095,-0.00298,-0.00294,-0.00206,0
1536,1.510275,-0.158,-0.377,-3.119,-0.00302,-0.00288,-0.00186,0
1537,1.511249,-0.151,-0.379,-3.098,-0.00302,-0.00287,-0.00174,0
1538,1.512223,-0.137,-0.379,-3.106,-0.00307,-0.00275,-0.00215,0
1539,1.513214,-0.117,-0.376,-3.121,-0.00294,-0.00266,-0.00251,0
1540,1.514205,-0.132,-0.389,-3.14,-0.00314,-0.00275,-0.00202,0
1541,1.515196,-0.153,-0.398,-3.108,-0.00306,-0.00282,-0.00221,0
1542,1.51617,-0.157,-0.378,-3.119,-0.00298,-0.00271,-0.00185,0
1543,1.517144,-0.156,-0.367,-3.082,-0.00296,-0.00269,-0.00266,0
1544,1.518135,-0.145,-0.389,-3.086,-0.003,-0.00277,-0.00219,0
1545,1.519126,-0.124,-0.394,-3.088,-0.003,-0.00265,-0.00214,0
1546,1.520117,-0.152,-0.386,-3.092,-0.00293,-0.0027,-0.00206,0
1547,1.521091,-0.146,-0.382,-3.116,-0.00299,-0.00265,-0.00198,0
1548,1.522065,-0.148,-0.384,-3.07,-0.00291,-0.00262,-0.0023,0
1549,1.523056,-0.132,-0.375,-3.081,-0.00298,-0.00254,-0.00188,0
1550,1.524047,-0.139,-0.383,-3.081,-0.00272,-0.00261,-0.00199,0
1551,1.52504,-0.15,-0.363,-3.088,-0.00293,-0.00248,-0.00212,0
1552,1.526014,-0.152,-0.376,-3.073,-0.00282,-0.00267,-0.00193,0
1553,1.526988,-0.149,-0.356,-3.081,-0.00277,-0.00258,-0.00204,0
1554,1.527979,-0.15,-0.322,-3.088,-0.00275,-0.00252,-0.00172,0
1555,1.52897,-0.124,-0.341,-3.066,-0.00277,-0.00255,-0.00181,0
1556,1.529944,-0.14,-0.346,-3.049,-0.00281,-0.00247,-0.0022,0
1557,1.530918,-0.155,-0.365,-3.083,-0.00285,-0.00255,-0.00222,0
1558,1.531892,-0.144,-0.354,-3.043,-0.0028,-0.00253,-0.00236,0
1559,1.532883,-0.139,-0.352,-3.096,-0.00271,-0.00246,-0.00199,0
1560,1.533874,-0.122,-0.351,-3.084,-0.00287,-0.00247,-0.0022,0
1561,1.534848,-0.12,-0.365,-3.069,-0.00272,-0.00255,-0.00262,0
1562,1.535822,-0.127,-0.351,-3.086,-0.0028,-0.00257,-0.00232,0
1563,1.536796,-0.171,-0.343,-3.064,-0.00275,-0.00264,-0.00265,0
1564,1.537787,-0.142,-0.333,-3.073,-0.00285,-0.00266,-0.00226,0
1565,1.538778,-0.129,-0.345,-3.109,-0.00301,-0.00258,-0.0022,0
1566,1.539752,-0.122,-0.372,-3.102,-0.003,-0.00248,-0.00227,0
1567,1.540726,-0.132,-0.369,-3.09,-0.00286,-0.00277,-0.00267,0
1568,1.5417,-0.15,-0.36,-3.09,-0.00293,-0.00278,-0.00304,0
1569,1.542691,-0.148,-0.373,-3.104,-0.003,-0.0027,-0.00262,0
1570,1.543682,-0.143,-0.37,-3.112,-0.00309,-0.00279,-0.0029,0
1571,1.544656,-0.151,-0.374,-3.088,-0.00299,-0.00278,-0.00237,0
1572,1.54563,-0.15,-0.384,-3.108,-0.00312,-0.00286,-0.0023,0
1573,1.546604,-0.146,-0.397,-3.086,-0.00316,-0.00287,-0.00301,0
1574,1.547595,-0.148,-0.391,-3.103,-0.00308,-0.00289,-0.00294,0
1575,1.548586,-0.149,-0.37,-3.098,-0.00316,-0.00297,-0.00281,0
1576,1.54956,-0.152,-0.37,-3.082,-0.00307,-0.00295,-0.00274,0
1577,1.550534,-0.172,-0.411,-3.126,-0.00304,-0.00291,-0.00214,0
1578,1.551508,-0.156,-0.397,-3.132,-0.00293,-0.00288,-0.00203,0
1579,1.552499,-0.151,-0.383,-3.107,-0.00305,-0.00281,-0.00273,0
1580,1.55349,-0.141,-0.374,-3.113,-0.00303,-0.00297,-0.00231,0
1581,1.554464,-0.139,-0.373,-3.136,-0.00312,-0.00287,-0.00279,0
1582,1.555438,-0.151,-0.41,-3.127,-0.0031,-0.003,-0.0028,0
1583,1.556412,-0.137,-0.392,-3.132,-0.00322,-0.00292,-0.00265,0
1584,1.557403,-0.148,-0.387,-3.087,-0.00314,-0.00293,-0.00228,0
1585,1.558394,-0.133,-0.371,-3.111,-0.0031,-0.00283,-0.00217,0
1586,1.559368,-0.149,-0.39,-3.099,-0.00306,-0.00283,-0.00205,0
1587,1.560342,-0.167,-0.387,-3.114,-0.003,-0.00284,-0.00204,0
1588,1.561316,-0.133,-0.364,-3.091,-0.00312,-0.00272,-0.00168,0
1589,1.562307,-0.149,-0.377,-3.099,-0.00312,-0.00267,-0.00196,0
1590,1.563298,-0.149,-0.383,-3.095,-0.00311,-0.00268,-0.00207,0
1591,1.564272,-0.123,-0.405,-3.071,-0.00284,-0.00261,-0.00236,0
1592,1.565246,-0.141,-0.394,-3.084,-0.00301,-0.0026,-0.00153,0
1593,1.56622,-0.136,-0.371,-3.074,-0.00308,-0.00268,-0.0019,0
1594,1.567211,-0.133,-0.382,-3.067,-0.00306,-0.00251,-0.00162,0
