count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
998,0.979424,-0.148,-0.428,-2.978,-0.00272,-0.00259,-0.00183,0
999,0.980398,-0.176,-0.438,-2.977,-0.00279,-0.00277,-0.00255,0
1000,0.981389,-0.174,-0.433,-2.986,-0.00267,-0.00273,-0.00201,0
1001,0.98238,-0.148,-0.429,-2.961,-0.00289,-0.00286,-0.00195,0
1002,0.983357,-0.146,-0.438,-2.942,-0.0028,-0.00278,-0.00218,0
1003,0.984331,-0.148,-0.434,-2.946,-0.00286,-0.00266,-0.00245,0
1004,0.985305,-0.153,-0.436,-2.976,-0.00269,-0.00267,-0.00212,0
1005,0.986296,-0.153,-0.423,-2.942,-0.00279,-0.00269,-0.00238,0
1006,0.987287,-0.143,-0.422,-2.944,-0.0028,-0.00262,-0.00171,0
1007,0.988264,-0.144,-0.436,-2.975,-0.00278,-0.00266,-0.0016,0
1008,0.989238,-0.134,-0.455,-2.937,-0.00285,-0.0026,-0.00212,0
1009,0.990212,-0.156,-0.44,-2.982,-0.00278,-0.00264,-0.00218,0
1010,0.991203,-0.154,-0.424,-2.962,-0.00277,-0.00251,-0.0023,0
1011,0.992194,-0.161,-0.421,-2.93,-0.00281,-0.00273,-0.00166,0
1012,0.993171,-0.144,-0.401,-2.956,-0.00275,-0.00263,-0.00214,0
1013,0.994145,-0.171,-0.448,-2.952,-0.00271,-0.00271,-0.00186,0
1014,0.995119,-0.158,-0.421,-2.943,-0.00296,-0.00269,-0.0018,0
1015,0.99611,-0.147,-0.448,-2.964,-0.0029,-0.00275,-0.00192,0
1016,0.997101,-0.15,-0.428,-2.967,-0.00291,-0.0027,-0.00205,0
1017,0.998078,-0.154,-0.405,-2.981,-0.00292,-0.00262,-0.00168,0
1018,0.999052,-0.151,-0.414,-2.98,-0.00291,-0.00256,-0.00174,0
1019,1.000026,-0.153,-0.408,-2.954,-0.00289,-0.00257,-0.00202,0
1020,1.001017,-0.158,-0.417,-2.947,-0.00284,-0.00253,-0.00246,0
1021,1.002008,-0.142,-0.432,-2.986,-0.00281,-0.0025,-0.00252,0
1022,1.002985,-0.137,-0.415,-2.963,-0.00279,-0.00243,-0.00198,0
1023,1.003959,-0.141,-0.409,-2.923,-0.0029,-0.00252,-0.00223,0
1024,1.004933,-0.123,-0.42,-2.961,-0.003,-0.00246,-0.00151,0
1025,1.005924,-0.13,-0.439,-2.945,-0.00287,-0.00247,-0.00153,0
1026,1.006915,-0.148,-0.421,-2.914,-0.00287,-0.00254,-0.00204,0
1027,1.007892,-0.16,-0.419,-2.971,-0.00287,-0.0027,-0.00191,0
1028,1.008866,-0.157,-0.423,-2.954,-0.00275,-0.00267,-0.00244,0
1029,1.00984,-0.135,-0.415,-2.961,-0.00299,-0.00246,-0.00146,0
1030,1.010831,-0.165,-0.426,-2.924,-0.00296,-0.00249,-0.00174,0
1031,1.011822,-0.142,-0.43,-2.944,-0.00303,-0.0025,-0.00152,0
1032,1.012799,-0.147,-0.412,-2.949,-0.00303,-0.00259,-0.00159,0
1033,1.013773,-0.164,-0.424,-2.953,-0.00306,-0.00264,-0.00205,0
1034,1.014747,-0.169,-0.431,-2.931,-0.00291,-0.00263,-0.00231,0
1035,1.015738,-0.154,-0.419,-2.921,-0.00305,-0.00249,-0.00173,0
1036,1.016729,-0.17,-0.424,-2.929,-0.00297,-0.0026,-0.00156,0
1037,1.017708,-0.175,-0.409,-2.898,-0.00308,-0.00265,-0.00209,0
1038,1.018682,-0.155,-0.414,-2.933,-0.00299,-0.00249,-0.00222,0
1039,1.019656,-0.175,-0.412,-2.942,-0.00296,-0.00259,-0.00186,0
1040,1.020647,-0.164,-0.42,-2.931,-0.00312,-0.00262,-0.00176,0
1041,1.021638,-0.147,-0.439,-2.965,-0.00311,-0.00262,-0.00265,0
1042,1.022616,-0.172,-0.415,-2.929,-0.00307,-0.00252,-0.00235,0
1043,1.02359,-0.152,-0.403,-2.959,-0.00312,-0.00242,-0.00294,0
1044,1.024564,-0.163,-0.428,-2.966,-0.00305,-0.00258,-0.00236,0
1045,1.025555,-0.152,-0.449,-2.962,-0.00312,-0.00271,-0.0022,0
1046,1.026546,-0.166,-0.441,-2.941,-0.00302,-0.00277,-0.00166,0
1047,1.027524,-0.167,-0.45,-2.919,-0.00304,-0.00275,-0.00147,0
1048,1.028498,-0.17,-0.437,-2.94,-0.00314,-0.00271,-0.00192,0
1049,1.029472,-0.16,-0.431,-2.95,-0.00328,-0.00264,-0.00201,0
1050,1.030463,-0.178,-0.404,-2.927,-0.00316,-0.00271,-0.00219,0
1051,1.031454,-0.157,-0.42,-2.926,-0.00304,-0.00257,-0.00221,0
1052,1.032433,-0.143,-0.426,-2.921,-0.00301,-0.00267,-0.00193,0
1053,1.033407,-0.175,-0.412,-2.954,-0.00317,-0.00267,-0.00203,0
1054,1.034381,-0.155,-0.427,-2.964,-0.00305,-0.00261,-0.00234,0
1055,1.035372,-0.164,-0.403,-2.935,-0.00329,-0.00266,-0.00201,0
1056,1.036363,-0.168,-0.395,-2.909,-0.0034,-0.0026,-0.00223,0
1057,1.037341,-0.146,-0.41,-2.963,-0.0032,-0.00263,-0.0019,0
1058,1.038315,-0.133,-0.412,-2.906,-0.00312,-0.0026,-0.0025,0
1059,1.039289,-0.173,-0.425,-2.93,-0.00304,-0.00267,-0.00211,0
1060,1.04028,-0.156,-0.411,-2.964,-0.00309,-0.00259,-0.00194,0
1061,1.041271,-0.152,-0.433,-2.937,-0.00298,-0.00269,-0.00194,0
1062,1.042249,-0.138,-0.417,-2.951,-0.00312,-0.00272,-0.00174,0
1063,1.043223,-0.142,-0.42,-2.941,-0.00313,-0.00253,-0.00206,0
1064,1.044197,-0.134,-0.433,-2.903,-0.0031,-0.00263,-0.00209,0
1065,1.045188,-0.145,-0.42,-2.921,-0.00304,-0.00267,-0.00192,0
1066,1.046179,-0.155,-0.446,-2.954,-0.00293,-0.00261,-0.00224,0
1067,1.047157,-0.169,-0.438,-2.923,-0.00295,-0.00264,-0.00194,0
1068,1.048131,-0.169,-0.442,-2.921,-0.003,-0.00268,-0.00194,0
1069,1.049105,-0.158,-0.433,-2.926,-0.00287,-0.00249,-0.00201,0
1070,1.050096,-0.166,-0.441,-2.891,-0.00296,-0.0025,-0.00204,0
1071,1.051087,-0.168,-0.423,-2.956,-0.00298,-0.00268,-0.00187,0
1072,1.052067,-0.154,-0.45,-2.884,-0.00289,-0.00272,-0.0022,0
1073,1.053059,-0.153,-0.411,-2.921,-0.00304,-0.00274,-0.0016,0
1074,1.054033,-0.165,-0.406,-2.958,-0.00296,-0.00263,-0.00186,0
1075,1.055024,-0.159,-0.404,-2.929,-0.00305,-0.00261,-0.00223,0
1076,1.056015,-0.143,-0.407,-2.918,-0.00291,-0.00259,-0.00194,0
1077,1.056995,-0.134,-0.425,-2.936,-0.0029,-0.00261,-0.00171,0
1078,1.057969,-0.172,-0.427,-2.952,-0.00296,-0.00272,-0.0021,0
1079,1.058943,-0.175,-0.416,-2.943,-0.00299,-0.00271,-0.00226,0
1080,1.059934,-0.155,-0.414,-2.949,-0.00292,-0.00269,-0.00151,0
1081,1.060925,-0.153,-0.423,-2.93,-0.00273,-0.00277,-0.00167,0
1082,1.061905,-0.133,-0.419,-2.934,-0.0028,-0.00258,-0.00165,0
1083,1.062879,-0.142,-0.414,-2.919,-0.00287,-0.00254,-0.00141,0
1084,1.063853,-0.151,-0.402,-2.945,-0.00286,-0.00271,-0.00154,0
1085,1.064844,-0.168,-0.418,-2.925,-0.00271,-0.00273,-0.00177,0
1086,1.065835,-0.159,-0.414,-2.932,-0.00272,-0.00267,-0.00163,0
1087,1.066815,-0.159,-0.402,-2.928,-0.00281,-0.00273,-0.00168,0
1088,1.067789,-0.15,-0.414,-2.981,-0.00273,-0.00267,-0.00196,0
1089,1.068763,-0.165,-0.403,-2.931,-0.00257,-0.00288,-0.00175,0
1090,1.069754,-0.153,-0.405,-2.914,-0.00272,-0.00269,-0.00177,0
1091,1.070745,-0.171,-0.405,-2.954,-0.00281,-0.00271,-0.00107,0
1092,1.071725,-0.156,-0.404,-2.916,-0.00275,-0.00275,-0.00159,0
1093,1.072699,-0.154,-0.446,-2.91,-0.0026,-0.00281,-0.00183,0
1094,1.073673,-0.134,-0.435,-2.92,-0.00274,-0.00265,-0.00213,0
1095,1.074664,-0.154,-0.442,-2.93,-0.00277,-0.00272,-0.00136,0
1096,1.075655,-0.145,-0.423,-2.934,-0.00278,-0.00268,-0.00122,0
1097,1.076635,-0.134,-0.432,-2.922,-0.00272,-0.00276,-0.00166,0
1098,1.077609,-0.161,-0.417,-2.921,-0.00281,-0.00282,-0.00115,0
1099,1.078583,-0.151,-0.408,-2.92,-0.00274,-0.00272,-0.00121,0
1100,1.079574,-0.156,-0.432,-2.931,-0.00265,-0.00258,-0.00159,0
1101,1.080565,-0.155,-0.418,-2.918,-0.00261,-0.00287,-0.0013,0
1102,1.081545,-0.146,-0.388,-2.946,-0.00278,-0.00289,-0.00148,0
1103,1.082519,-0.153,-0.404,-2.934,-0.00286,-0.00272,-0.00218,0
1104,1.083493,-0.163,-0.404,-2.944,-0.00282,-0.00276,-0.00135,0
1105,1.084484,-0.176,-0.412,-2.928,-0.00271,-0.00283,-0.0015,0
1106,1.085475,-0.151,-0.421,-2.949,-0.00284,-0.00266,-0.00169,0
1107,1.086455,-0.172,-0.443,-2.929,-0.00295,-0.00276,-0.00105,0
1108,1.087429,-0.125,-0.42,-2.904,-0.0028,-0.00251,-0.00134,0
1109,1.088403,-0.142,-0.402,-2.897,-0.00286,-0.00275,-0.0017,0
1110,1.089394,-0.159,-0.41,-2.92,-0.00285,-0.00276,-0.00174,0
1111,1.090385,-0.159,-0.419,-2.942,-0.00287,-0.00267,-0.00174,0
1112,1.091365,-0.143,-0.39,-2.925,-0.00275,-0.00263,-0.0013,0
1113,1.092339,-0.151,-0.396,-2.926,-0.00272,-0.0027,-0.00156,0
1114,1.093313,-0.174,-0.404,-2.941,-0.00291,-0.00273,-0.00154,0
1115,1.094304,-0.165,-0.422,-2.911,-0.00272,-0.00275,-0.0014,0
1116,1.095295,-0.142,-0.426,-2.909,-0.00274,-0.00256,-0.00179,0
1117,1.096275,-0.159,-0.417,-2.91,-0.00287,-0.00259,-0.00178,0
1118,1.097249,-0.16,-0.423,-2.916,-0.0028,-0.00253,-0.00194,0
1119,1.098223,-0.137,-0.442,-2.939,-0.00296,-0.0026,-0.00165,0
1120,1.099214,-0.151,-0.415,-2.901,-0.00292,-0.00249,-0.00162,0
1121,1.100205,-0.15,-0.413,-2.89,-0.00285,-0.00251,-0.00204,0
1122,1.101185,-0.164,-0.404,-2.944,-0.00294,-0.00267,-0.00133,0
1123,1.102159,-0.161,-0.39,-2.892,-0.00303,-0.00255,-0.00163,0
1124,1.103133,-0.149,-0.396,-2.915,-0.003,-0.00269,-0.00187,0
1125,1.104124,-0.162,-0.442,-2.92,-0.00301,-0.00263,-0.00162,0
1126,1.105115,-0.157,-0.42,-2.904,-0.00305,-0.00261,-0.0016,0
1127,1.106095,-0.158,-0.397,-2.953,-0.00301,-0.00245,-0.00111,0
1128,1.107069,-0.158,-0.395,-2.948,-0.00303,-0.00249,-0.00155,0
1129,1.108043,-0.149,-0.413,-2.929,-0.00301,-0.00255,-0.00196,0
1130,1.109034,-0.14,-0.414,-2.929,-0.00293,-0.00244,-0.00159,0
1131,1.110025,-0.16,-0.406,-2.938,-0.00295,-0.00258,-0.00209,0
1132,1.111005,-0.162,-0.415,-2.923,-0.0029,-0.00254,-0.00205,0
1133,1.111979,-0.18,-0.427,-2.908,-0.00313,-0.00254,-0.00171,0
1134,1.112953,-0.159,-0.427,-2.89,-0.00307,-0.0025,-0.00228,0
1135,1.113944,-0.146,-0.426,-2.877,-0.00303,-0.00247,-0.00225,0
1136,1.114935,-0.156,-0.43,-2.9,-0.00306,-0.00245,-0.00179,0
1137,1.115915,-0.155,-0.423,-2.928,-0.00316,-0.00241,-0.00207,0
1138,1.116889,-0.161,-0.437,-2.935,-0.00304,-0.00232,-0.00228,0
1139,1.117863,-0.137,-0.421,-2.937,-0.00301,-0.0025,-0.00185,0
1140,1.118854,-0.144,-0.408,-2.904,-0.00301,-0.00239,-0.00229,0
1141,1.119845,-0.154,-0.435,-2.881,-0.00309,-0.00254,-0.00212,0
1142,1.120825,-0.138,-0.422,-2.913,-0.00303,-0.00254,-0.00217,0
1143,1.121799,-0.144,-0.415,-2.887,-0.00309,-0.00246,-0.00181,0
1144,1.122773,-0.145,-0.407,-2.882,-0.0031,-0.00236,-0.00193,0
1145,1.123764,-0.157,-0.42,-2.903,-0.00295,-0.00251,-0.00136,0
1146,1.124755,-0.155,-0.42,-2.894,-0.00301,-0.00248,-0.00159,0
1147,1.125735,-0.151,-0.411,-2.928,-0.00291,-0.00263,-0.00193,0
1148,1.126709,-0.15,-0.422,-2.923,-0.00297,-0.00253,-0.00179,0
1149,1.127683,-0.171,-0.42,-2.94,-0.0029,-0.00256,-0.00191,0
1150,1.128674,-0.146,-0.407,-2.945,-0.00296,-0.00233,-0.00191,0
1151,1.129665,-0.153,-0.409,-2.922,-0.00297,-0.00224,-0.00231,0
1152,1.130645,-0.143,-0.416,-2.912,-0.00311,-0.00243,-0.00195,0
1153,1.131619,-0.148,-0.414,-2.927,-0.00294,-0.00244,-0.0021,0
1154,1.132593,-0.15,-0.417,-2.933,-0.00297,-0.00244,-0.00198,0
1155,1.133584,-0.137,-0.413,-2.913,-0.00297,-0.00242,-0.00205,0
1156,1.134575,-0.154,-0.421,-2.946,-0.00307,-0.0025,-0.00232,0
1157,1.135555,-0.163,-0.401,-2.938,-0.00302,-0.00255,-0.00243,0
1158,1.136529,-0.152,-0.41,-2.936,-0.00286,-0.00257,-0.00185,0
1159,1.137503,-0.163,-0.415,-2.911,-0.00291,-0.00256,-0.00207,0
1160,1.138494,-0.155,-0.418,-2.933,-0.00294,-0.00242,-0.00216,0
1161,1.139485,-0.152,-0.439,-2.926,-0.00297,-0.00223,-0.00167,0
1162,1.140465,-0.155,-0.426,-2.907,-0.00314,-0.0024,-0.00168,0
1163,1.141439,-0.15,-0.408,-2.9,-0.00306,-0.00241,-0.00132,0
1164,1.142413,-0.157,-0.414,-2.904,-0.00283,-0.00232,-0.00128,0
1165,1.143404,-0.156,-0.422,-2.891,-0.00294,-0.00241,-0.00214,0
1166,1.144395,-0.156,-0.408,-2.902,-0.00293,-0.00254,-0.00235,0
1167,1.145375,-0.151,-0.422,-2.917,-0.00306,-0.00255,-0.00169,0
1168,1.146349,-0.156,-0.418,-2.917,-0.00303,-0.0025,-0.00183,0
1169,1.147323,-0.145,-0.416,-2.914,-0.003,-0.00251,-0.00147,0
1170,1.148314,-0.169,-0.398,-2.896,-0.00292,-0.00253,-0.00194,0
1171,1.149305,-0.164,-0.401,-2.906,-0.00294,-0.00243,-0.00194,0
1172,1.150285,-0.154,-0.414,-2.899,-0.00292,-0.00269,-0.00153,0
1173,1.151259,-0.158,-0.41,-2.92,-0.00307,-0.00254,-0.0013,0
1174,1.152233,-0.144,-0.421,-2.899,-0.0028,-0.00253,-0.00155,0
1175,1.153224,-0.147,-0.423,-2.893,-0.0029,-0.0024,-0.00179,0
1176,1.154215,-0.128,-0.409,-2.912,-0.00291,-0.00248,-0.00186,0
1177,1.155195,-0.151,-0.417,-2.914,-0.00296,-0.00253,-0.00159,0
1178,1.156169,-0.156,-0.416,-2.911,-0.00298,-0.00259,-0.00162,0
1179,1.157143,-0.168,-0.412,-2.932,-0.00304,-0.00268,-0.0017,0
1180,1.158134,-0.143,-0.421,-2.933,-0.00288,-0.00256,-0.00169,0
1181,1.159125,-0.165,-0.415,-2.921,-0.0031,-0.00263,-0.00177,0
1182,1.160105,-0.176,-0.425,-2.912,-0.00301,-0.00285,-0.00153,0
1183,1.161079,-0.163,-0.436,-2.947,-0.00295,-0.00276,-0.00202,0
1184,1.162053,-0.176,-0.413,-2.927,-0.00283,-0.00282,-0.00177,0
1185,1.163044,-0.173,-0.411,-2.93,-0.00297,-0.00273,-0.00134,0
1186,1.164035,-0.182,-0.437,-2.939,-0.00302,-0.00287,-0.00217,0
1187,1.165015,-0.174,-0.404,-2.937,-0.00302,-0.00284,-0.00197,0
1188,1.165989,-0.178,-0.41,-2.923,-0.003,-0.00286,-0.00166,0
1189,1.166963,-0.15,-0.405,-2.884,-0.00291,-0.00283,-0.00192,0
1190,1.167954,-0.154,-0.406,-2.909,-0.00305,-0.00285,-0.00146,0
1191,1.168945,-0.165,-0.416,-2.922,-0.00288,-0.0029,-0.00118,0
1192,1.169925,-0.171,-0.397,-2.926,-0.00288,-0.00295,-0.00146,0
1193,1.170899,-0.172,-0.418,-2.979,-0.00303,-0.00284,-0.00161,0
1194,1.171873,-0.164,-0.412,-2.937,-0.00305,-0.00298,-0.00174,0
1195,1.172864,-0.17,-0.427,-2.915,-0.00298,-0.00296,-0.00152,0
1196,1.173855,-0.158,-0.418,-2.911,-0.00296,-0.00286,-0.00163,0
1197,1.174835,-0.162,-0.419,-2.939,-0.00308,-0.00296,-0.00145,0
1198,1.175809,-0.148,-0.409,-2.912,-0.00288,-0.00292,-0.00144,0
1199,1.176783,-0.142,-0.409,-2.951,-0.00282,-0.00284,-0.00129,0
1200,1.177774,-0.178,-0.431,-2.971,-0.00302,-0.00301,-0.00165,0
1201,1.178765,-0.165,-0.435,-2.94,-0.00288,-0.0029,-0.00172,0
1202,1.179745,-0.144,-0.41,-2.914,-0.00298,-0.00289,-0.0011,0
1203,1.180719,-0.154,-0.419,-2.933,-0.00297,-0.00285,-0.00111,0
1204,1.181693,-0.15,-0.42,-2.955,-0.00287,-0.0028,-0.00141,0
1205,1.182684,-0.164,-0.443,-2.963,-0.00284,-0.00292,-0.00151,0
1206,1.183675,-0.147,-0.429,-2.935,-0.00295,-0.00281,-0.00156,0
1207,1.184655,-0.159,-0.414,-2.975,-0.0029,-0.00279,-0.00137,0
1208,1.185629,-0.169,-0.447,-2.922,-0.00295,-0.00291,-0.00147,0
1209,1.186621,-0.164,-0.423,-2.951,-0.00297,-0.00286,-0.00157,0
1210,1.187612,-0.173,-0.455,-2.953,-0.0029,-0.0028,-0.00156,0
1211,1.188603,-0.148,-0.446,-2.933,-0.00285,-0.00278,-0.00154,0
1212,1.189583,-0.136,-0.46,-2.927,-0.00294,-0.00286,-0.00154,0
1213,1.190557,-0.135,-0.467,-2.952,-0.0029,-0.00275,-0.00164,0
1214,1.191549,-0.123,-0.445,-2.919,-0.0031,-0.00272,-0.00206,0
1215,1.19254,-0.142,-0.441,-2.938,-0.00311,-0.00268,-0.002,0
1216,1.193531,-0.135,-0.435,-2.933,-0.00293,-0.00254,-0.00228,0
1217,1.194511,-0.149,-0.423,-2.935,-0.00296,-0.0025,-0.00243,0
1218,1.195485,-0.177,-0.412,-2.911,-0.00283,-0.00265,-0.00287,0
1219,1.196477,-0.195,-0.405,-2.899,-0.00275,-0.00261,-0.00229,0
1220,1.197468,-0.188,-0.399,-2.943,-0.00289,-0.00255,-0.00212,0
1221,1.198459,-0.183,-0.401,-2.95,-0.00263,-0.00237,-0.00255,0
1222,1.199439,-0.19,-0.399,-2.942,-0.00265,-0.00249,-0.00206,0
1223,1.200413,-0.167,-0.369,-2.949,-0.0027,-0.0023,-0.0022,0
1224,1.201405,-0.164,-0.401,-2.962,-0.00267,-0.00228,-0.00241,0
1225,1.202396,-0.17,-0.394,-2.942,-0.00261,-0.00239,-0.00214,0
1226,1.203387,-0.151,-0.377,-2.967,-0.00266,-0.0023,-0.00205,0
1227,1.204367,-0.18,-0.374,-2.972,-0.00242,-0.00239,-0.00248,0
1228,1.205341,-0.185,-0.388,-2.937,-0.00267,-0.00247,-0.00252,0
1229,1.206333,-0.174,-0.381,-2.947,-0.00261,-0.00245,-0.00249,0
1230,1.207324,-0.139,-0.404,-2.963,-0.00263,-0.00242,-0.00211,0
1231,1.208315,-0.167,-0.434,-2.937,-0.00267,-0.00245,-0.00183,0
1232,1.209295,-0.151,-0.403,-2.947,-0.00287,-0.0023,-0.00177,0
1233,1.210269,-0.181,-0.399,-2.933,-0.00285,-0.00243,-0.00225,0
1234,1.211261,-0.177,-0.413,-2.957,-0.00277,-0.00253,-0.00224,0
1235,1.212252,-0.173,-0.399,-2.977,-0.00275,-0.00243,-0.00222,0
1236,1.213243,-0.161,-0.432,-2.95,-0.00273,-0.00249,-0.00207,0
1237,1.214223,-0.169,-0.444,-2.948,-0.00279,-0.00253,-0.00268,0
1238,1.215197,-0.173,-0.433,-2.945,-0.00277,-0.00255,-0.0028,0
1239,1.216188,-0.195,-0.446,-2.931,-0.00293,-0.00275,-0.00197,0
1240,1.217179,-0.161,-0.432,-2.956,-0.00292,-0.00264,-0.00246,0
1241,1.21817,-0.177,-0.44,-2.956,-0.00288,-0.00258,-0.00219,0
1242,1.21915,-0.16,-0.41,-2.914,-0.00292,-0.00266,-0.00219,0
1243,1.220124,-0.173,-0.426,-2.942,-0.00299,-0.0026,-0.00229,0
1244,1.221115,-0.154,-0.432,-2.987,-0.0028,-0.00258,-0.00267,0
1245,1.222106,-0.15,-0.426,-2.964,-0.00295,-0.00254,-0.00223,0
1246,1.223097,-0.161,-0.43,-2.961,-0.00294,-0.00276,-0.00235,0
1247,1.224077,-0.174,-0.421,-2.937,-0.00305,-0.0028,-0.00229,0
1248,1.225051,-0.165,-0.426,-2.966,-0.00296,-0.00276,-0.00202,0
1249,1.226042,-0.169,-0.437,-2.96,-0.00293,-0.0025,-0.00252,0
1250,1.227033,-0.159,-0.458,-2.947,-0.00298,-0.00265,-0.00203,0
1251,1.228024,-0.145,-0.432,-2.959,-0.00306,-0.00272,-0.00217,0
1252,1.229004,-0.173,-0.426,-2.959,-0.00307,-0.00274,-0.00226,0
1253,1.229978,-0.168,-0.441,-2.947,-0.00302,-0.00274,-0.00199,0
1254,1.230969,-0.169,-0.453,-2.931,-0.00287,-0.00274,-0.00256,0
1255,1.23196,-0.166,-0.436,-2.942,-0.00307,-0.00265,-0.00178,0
1256,1.232951,-0.163,-0.407,-2.954,-0.00307,-0.00273,-0.002,0
1257,1.233931,-0.159,-0.401,-2.932,-0.00294,-0.00271,-0.00181,0
1258,1.234905,-0.172,-0.426,-2.968,-0.00304,-0.00279,-0.00199,0
1259,1.235896,-0.167,-0.437,-2.929,-0.00303,-0.00274,-0.00166,0
1260,1.236887,-0.157,-0.437,-2.918,-0.00305,-0.00259,-0.00194,0
1261,1.237878,-0.171,-0.426,-2.974,-0.00304,-0.00271,-0.00226,0
1262,1.238858,-0.158,-0.436,-2.95,-0.00293,-0.0027,-0.00191,0
1263,1.239832,-0.168,-0.441,-2.925,-0.00285,-0.00272,-0.00176,0
1264,1.240823,-0.156,-0.413,-2.932,-0.00301,-0.00269,-0.0022,0
1265,1.241814,-0.151,-0.422,-2.947,-0.00307,-0.00259,-0.00122,0
1266,1.242805,-0.157,-0.426,-2.937,-0.00311,-0.00271,-0.00178,0
1267,1.243785,-0.145,-0.435,-2.913,-0.00296,-0.00286,-0.0016,0
1268,1.244759,-0.17,-0.432,-2.929,-0.00307,-0.0028,-0.00116,0
1269,1.24575,-0.155,-0.436,-2.935,-0.00311,-0.00264,-0.00135,0
1270,1.246741,-0.155,-0.43,-2.936,-0.00305,-0.00278,-0.0016,0
1271,1.247732,-0.17,-0.431,-2.948,-0.00304,-0.00258,-0.00164,0
1272,1.248712,-0.158,-0.417,-2.952,-0.00309,-0.00271,-0.0017,0
1273,1.249686,-0.159,-0.453,-2.928,-0.0032,-0.00274,-0.00214,0
1274,1.250677,-0.154,-0.428,-2.946,-0.00314,-0.00265,-0.00198,0
1275,1.251668,-0.151,-0.417,-2.935,-0.00315,-0.00266,-0.00179,0
1276,1.252659,-0.173,-0.411,-2.919,-0.00321,-0.00275,-0.00202,0
1277,1.253639,-0.165,-0.43,-2.949,-0.00333,-0.00269,-0.00207,0
1278,1.254613,-0.15,-0.426,-2.989,-0.00303,-0.00249,-0.00182,0
1279,1.255604,-0.163,-0.444,-2.951,-0.00313,-0.00264,-0.0015,0
1280,1.256595,-0.152,-0.453,-2.933,-0.00308,-0.00266,-0.00223,0
1281,1.257586,-0.151,-0.423,-2.924,-0.00313,-0.00269,-0.00183,0
1282,1.258566,-0.138,-0.436,-2.97,-0.00297,-0.00258,-0.00169,0
1283,1.25954,-0.167,-0.412,-2.943,-0.00304,-0.00277,-0.00221,0
1284,1.260531,-0.18,-0.442,-2.946,-0.00309,-0.00268,-0.00187,0
1285,1.261522,-0.184,-0.43,-2.952,-0.00306,-0.00265,-0.00208,0
1286,1.262513,-0.166,-0.447,-2.958,-0.00316,-0.0027,-0.00197,0
1287,1.263493,-0.184,-0.437,-2.939,-0.00313,-0.00282,-0.00199,0
1288,1.264467,-0.16,-0.441,-2.954,-0.00303,-0.00256,-0.00231,0
1289,1.265458,-0.143,-0.431,-2.931,-0.00301,-0.00268,-0.00199,0
1290,1.266449,-0.16,-0.43,-2.929,-0.00302,-0.00278,-0.0015,0
1291,1.26744,-0.17,-0.421,-2.938,-0.00298,-0.00282,-0.00205,0
1292,1.26842,-0.177,-0.435,-2.936,-0.0031,-0.00271,-0.0019,0
1293,1.269394,-0.173,-0.434,-2.924,-0.00293,-0.00278,-0.00241,0
1294,1.270385,-0.18,-0.434,-2.923,-0.00296,-0.0028,-0.00271,0
1295,1.271376,-0.173,-0.452,-2.954,-0.00289,-0.00267,-0.00257,0
1296,1.272367,-0.167,-0.459,-2.973,-0.00292,-0.00272,-0.00184,0
1297,1.273347,-0.151,-0.411,-2.96,-0.00307,-0.00256,-0.00205,0
1298,1.274321,-0.158,-0.422,-2.932,-0.00295,-0.00273,-0.00206,0
1299,1.275312,-0.187,-0.424,-2.893,-0.00289,-0.00288,-0.00192,0
1300,1.276303,-0.146,-0.417,-2.924,-0.00278,-0.00249,-0.00209,0
1301,1.277294,-0.148,-0.426,-2.94,-0.00281,-0.00254,-0.00215,0
1302,1.278268,-0.153,-0.417,-2.946,-0.00296,-0.0026,-0.00202,0
1303,1.279242,-0.15,-0.41,-2.934,-0.00289,-0.00255,-0.002,0
1304,1.280233,-0.163,-0.411,-2.925,-0.00273,-0.0026,-0.00173,0
1305,1.281224,-0.14,-0.419,-2.912,-0.00263,-0.00249,-0.00209,0
1306,1.282216,-0.138,-0.428,-2.912,-0.00278,-0.00253,-0.00163,0
1307,1.28319,-0.122,-0.416,-2.917,-0.00299,-0.00255,-0.00195,0
1308,1.284164,-0.123,-0.429,-2.938,-0.0029,-0.00276,-0.00208,0
1309,1.285155,-0.136,-0.421,-2.938,-0.00272,-0.0026,-0.0022,0
1310,1.286146,-0.163,-0.412,-2.907,-0.00282,-0.00251,-0.00186,0
1311,1.287139,-0.142,-0.426,-2.916,-0.00286,-0.00252,-0.00183,0
1312,1.288113,-0.154,-0.418,-2.946,-0.00283,-0.00269,-0.00185,0
1313,1.289087,-0.15,-0.444,-2.943,-0.00278,-0.00264,-0.00243,0
1314,1.290078,-0.183,-0.413,-2.956,-0.00276,-0.00263,-0.00189,0
1315,1.291069,-0.153,-0.412,-2.922,-0.00284,-0.0025,-0.00146,0
1316,1.292044,-0.162,-0.429,-2.936,-0.00275,-0.0026,-0.00201,0
1317,1.293018,-0.143,-0.402,-2.89,-0.0029,-0.00259,-0.00191,0
1318,1.293992,-0.159,-0.444,-2.96,-0.00283,-0.00258,-0.0019,0
1319,1.294983,-0.172,-0.452,-2.938,-0.00283,-0.0027,-0.00227,0
1320,1.295974,-0.154,-0.462,-2.931,-0.00293,-0.00263,-0.00189,0
1321,1.296949,-0.143,-0.411,-2.932,-0.00297,-0.00249,-0.002,0
