count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
2860,2.810886,-0.144,-0.358,-2.771,-0.00227,-0.00258,-0.00175,0
2861,2.81186,-0.161,-0.35,-2.724,-0.00214,-0.00281,-0.0018,0
2862,2.812834,-0.142,-0.349,-2.729,-0.00224,-0.00261,-0.00172,0
2863,2.813825,-0.143,-0.363,-2.775,-0.00224,-0.00261,-0.00128,0
2864,2.814816,-0.133,-0.378,-2.74,-0.00215,-0.00274,-0.00234,0
2865,2.815804,-0.122,-0.364,-2.755,-0.00226,-0.00239,-0.00186,0
2866,2.816778,-0.133,-0.387,-2.73,-0.0023,-0.00251,-0.00186,0
2867,2.817752,-0.163,-0.387,-2.766,-0.00217,-0.00253,-0.00186,0
2868,2.818743,-0.167,-0.377,-2.75,-0.00216,-0.00278,-0.00207,0
2869,2.819734,-0.146,-0.376,-2.751,-0.00227,-0.00266,-0.00162,0
2870,2.820724,-0.135,-0.383,-2.741,-0.00223,-0.0027,-0.00144,0
2871,2.821698,-0.155,-0.369,-2.765,-0.00229,-0.00272,-0.00136,0
2872,2.822672,-0.124,-0.385,-2.769,-0.00228,-0.00262,-0.002,0
2873,2.823663,-0.128,-0.369,-2.77,-0.00218,-0.00258,-0.00193,0
2874,2.824654,-0.149,-0.365,-2.736,-0.00233,-0.00262,-0.00171,0
2875,2.825645,-0.157,-0.398,-2.766,-0.00228,-0.00266,-0.00125,0
2876,2.826619,-0.132,-0.371,-2.744,-0.00233,-0.0025,-0.0018,0
2877,2.827593,-0.124,-0.383,-2.747,-0.00238,-0.00249,-0.00121,0
2878,2.828584,-0.134,-0.374,-2.749,-0.00224,-0.00262,-0.00163,0
2879,2.829575,-0.135,-0.353,-2.747,-0.00237,-0.0026,-0.0012,0
2880,2.830566,-0.159,-0.353,-2.727,-0.00248,-0.00263,-0.00177,0
2881,2.83154,-0.169,-0.355,-2.736,-0.00239,-0.00262,-0.00185,0
2882,2.832514,-0.152,-0.324,-2.722,-0.00258,-0.00262,-0.00206,0
2883,2.833505,-0.146,-0.369,-2.746,-0.00239,-0.00254,-0.0021,0
2884,2.834496,-0.13,-0.406,-2.7,-0.00224,-0.00263,-0.00177,0
2885,2.835489,-0.133,-0.362,-2.765,-0.00232,-0.00254,-0.0015,0
2886,2.836463,-0.146,-0.362,-2.744,-0.00243,-0.00258,-0.00182,0
2887,2.837437,-0.155,-0.364,-2.765,-0.00244,-0.00266,-0.00205,0
2888,2.838428,-0.169,-0.364,-2.742,-0.0024,-0.00261,-0.00172,0
2889,2.839419,-0.178,-0.362,-2.719,-0.00241,-0.00261,-0.00221,0
2890,2.840393,-0.142,-0.342,-2.74,-0.00234,-0.00257,-0.00273,0
2891,2.841367,-0.152,-0.37,-2.752,-0.00225,-0.00256,-0.00209,0
2892,2.842341,-0.159,-0.381,-2.786,-0.00224,-0.00261,-0.00247,0
2893,2.843332,-0.132,-0.38,-2.757,-0.00229,-0.00262,-0.00221,0
2894,2.844323,-0.127,-0.36,-2.749,-0.00229,-0.00253,-0.00206,0
2895,2.845297,-0.156,-0.339,-2.734,-0.00245,-0.00259,-0.00219,0
2896,2.846271,-0.132,-0.352,-2.754,-0.00218,-0.0025,-0.00193,0
2897,2.847245,-0.153,-0.349,-2.748,-0.00229,-0.00256,-0.00186,0
2898,2.848236,-0.161,-0.36,-2.723,-0.00221,-0.00259,-0.00201,0
2899,2.849227,-0.15,-0.358,-2.748,-0.00219,-0.00276,-0.00201,0
2900,2.850201,-0.155,-0.351,-2.747,-0.00225,-0.00269,-0.0013,0
2901,2.851175,-0.135,-0.374,-2.778,-0.00228,-0.00256,-0.00191,0
2902,2.852149,-0.146,-0.376,-2.773,-0.00224,-0.0027,-0.00184,0
2903,2.85314,-0.143,-0.359,-2.749,-0.0022,-0.00266,-0.00224,0
2904,2.854131,-0.146,-0.352,-2.721,-0.0021,-0.00267,-0.00235,0
2905,2.855105,-0.151,-0.374,-2.74,-0.00212,-0.00267,-0.00177,0
2906,2.856079,-0.162,-0.371,-2.732,-0.00222,-0.00272,-0.00191,0
2907,2.857053,-0.156,-0.369,-2.739,-0.0021,-0.00266,-0.00171,0
2908,2.858044,-0.153,-0.358,-2.723,-0.00213,-0.00256,-0.00186,0
2909,2.859035,-0.131,-0.367,-2.741,-0.00222,-0.00264,-0.00198,0
2910,2.860028,-0.148,-0.395,-2.733,-0.0022,-0.00276,-0.00201,0
2911,2.861002,-0.148,-0.378,-2.734,-0.0022,-0.00281,-0.00173,0
2912,2.861976,-0.155,-0.375,-2.735,-0.0021,-0.00263,-0.00182,0
2913,2.862967,-0.122,-0.386,-2.762,-0.00195,-0.00268,-0.00183,0
2914,2.863958,-0.129,-0.369,-2.755,-0.00205,-0.00257,-0.00189,0
2915,2.864932,-0.15,-0.367,-2.742,-0.00232,-0.00267,-0.00185,0
2916,2.865906,-0.126,-0.355,-2.736,-0.00223,-0.00257,-0.00147,0
2917,2.86688,-0.131,-0.381,-2.752,-0.00218,-0.00268,-0.00123,0
2918,2.867871,-0.133,-0.399,-2.734,-0.00209,-0.0026,-0.00123,0
2919,2.868862,-0.151,-0.375,-2.714,-0.0022,-0.00268,-0.00162,0
2920,2.869836,-0.146,-0.359,-2.758,-0.00222,-0.00274,-0.00169,0
2921,2.87081,-0.146,-0.372,-2.746,-0.00226,-0.00261,-0.00103,0
2922,2.871784,-0.131,-0.361,-2.747,-0.00227,-0.00263,-0.00133,0
2923,2.872775,-0.129,-0.368,-2.767,-0.00202,-0.00261,-0.00187,0
2924,2.873766,-0.145,-0.348,-2.741,-0.00216,-0.00265,-0.00155,0
2925,2.87474,-0.148,-0.339,-2.749,-0.00228,-0.00271,-0.00115,0
2926,2.875714,-0.15,-0.351,-2.777,-0.00234,-0.00286,-0.00141,0
2927,2.876688,-0.154,-0.379,-2.758,-0.00215,-0.00283,-0.00154,0
2928,2.877679,-0.143,-0.373,-2.746,-0.00213,-0.00265,-0.00185,0
2929,2.87867,-0.142,-0.377,-2.78,-0.002,-0.00267,-0.0015,0
2930,2.879644,-0.141,-0.347,-2.751,-0.00215,-0.00254,-0.00148,0
2931,2.880618,-0.134,-0.363,-2.77,-0.00212,-0.00257,-0.0019,0
2932,2.881592,-0.158,-0.363,-2.761,-0.00216,-0.00268,-0.00126,0
2933,2.882583,-0.128,-0.381,-2.76,-0.00223,-0.00257,-0.00114,0
2934,2.883574,-0.143,-0.379,-2.773,-0.00215,-0.00257,-0.00161,0
2935,2.884548,-0.133,-0.361,-2.747,-0.00212,-0.00269,-0.00144,0
2936,2.885522,-0.154,-0.36,-2.699,-0.00209,-0.0028,-0.00155,0
2937,2.886496,-0.135,-0.357,-2.738,-0.00212,-0.00271,-0.0016,0
2938,2.887487,-0.15,-0.382,-2.757,-0.00217,-0.00274,-0.00144,0
2939,2.888478,-0.154,-0.362,-2.739,-0.00222,-0.00273,-0.00166,0
2940,2.889452,-0.139,-0.372,-2.781,-0.00234,-0.00266,-0.00197,0
2941,2.890426,-0.131,-0.362,-2.748,-0.00231,-0.00264,-0.00144,0
2942,2.8914,-0.144,-0.367,-2.759,-0.00238,-0.00254,-0.00168,0
2943,2.892391,-0.155,-0.377,-2.741,-0.00234,-0.00271,-0.00141,0
2944,2.893382,-0.148,-0.348,-2.733,-0.00213,-0.00263,-0.0012,0
2945,2.894356,-0.148,-0.349,-2.729,-0.00213,-0.00261,-0.00165,0
2946,2.89533,-0.144,-0.347,-2.752,-0.00225,-0.00274,-0.002,0
2947,2.896304,-0.145,-0.347,-2.727,-0.00217,-0.00267,-0.00108,0
2948,2.897295,-0.161,-0.362,-2.748,-0.0022,-0.00267,-0.00119,0
2949,2.898286,-0.147,-0.362,-2.757,-0.00217,-0.00266,-0.0018,0
2950,2.89926,-0.16,-0.357,-2.74,-0.00214,-0.0028,-0.002,0
2951,2.900234,-0.161,-0.376,-2.734,-0.00221,-0.00278,-0.00157,0
2952,2.901208,-0.178,-0.368,-2.719,-0.00227,-0.00285,-0.00146,0
2953,2.902199,-0.143,-0.375,-2.722,-0.00206,-0.00276,-0.00153,0
2954,2.90319,-0.161,-0.375,-2.733,-0.00195,-0.0027,-0.00248,0
2955,2.904164,-0.157,-0.367,-2.755,-0.00217,-0.00262,-0.00157,0
2956,2.905138,-0.14,-0.369,-2.755,-0.00226,-0.00267,-0.00183,0
2957,2.906112,-0.154,-0.362,-2.766,-0.00216,-0.00273,-0.00177,0
2958,2.907103,-0.151,-0.385,-2.757,-0.00225,-0.00271,-0.00201,0
2959,2.908094,-0.131,-0.361,-2.774,-0.0022,-0.00268,-0.00207,0
2960,2.909068,-0.169,-0.382,-2.78,-0.00211,-0.00273,-0.0018,0
2961,2.91006,-0.134,-0.363,-2.741,-0.00217,-0.00269,-0.00213,0
2962,2.911034,-0.137,-0.355,-2.746,-0.00216,-0.00274,-0.00148,0
2963,2.912025,-0.161,-0.377,-2.764,-0.0022,-0.00253,-0.00163,0
2964,2.913016,-0.153,-0.348,-2.724,-0.00225,-0.00242,-0.00145,0
2965,2.913992,-0.167,-0.386,-2.736,-0.00207,-0.00276,-0.00174,0
2966,2.914966,-0.156,-0.385,-2.744,-0.00218,-0.00268,-0.00197,0
2967,2.91594,-0.145,-0.375,-2.733,-0.00209,-0.00261,-0.00167,0
2968,2.916931,-0.155,-0.345,-2.737,-0.00204,-0.00273,-0.00154,0
2969,2.917922,-0.157,-0.354,-2.738,-0.00216,-0.00258,-0.00192,0
2970,2.918898,-0.15,-0.357,-2.72,-0.00222,-0.00254,-0.0012,0
2971,2.919872,-0.142,-0.351,-2.739,-0.00225,-0.00254,-0.00177,0
2972,2.920846,-0.162,-0.349,-2.724,-0.00217,-0.00269,-0.00193,0
2973,2.921837,-0.149,-0.35,-2.748,-0.00209,-0.00269,-0.00189,0
2974,2.922828,-0.144,-0.368,-2.728,-0.00217,-0.00261,-0.00181,0
2975,2.923804,-0.139,-0.36,-2.756,-0.00225,-0.00263,-0.00182,0
2976,2.924778,-0.145,-0.348,-2.749,-0.00227,-0.00256,-0.00176,0
2977,2.925752,-0.136,-0.344,-2.749,-0.00231,-0.00245,-0.00126,0
2978,2.926743,-0.138,-0.345,-2.733,-0.00221,-0.00255,-0.00196,0
2979,2.927734,-0.149,-0.361,-2.749,-0.00221,-0.00249,-0.00193,0
2980,2.92871,-0.145,-0.376,-2.749,-0.00217,-0.0027,-0.00184,0
2981,2.929684,-0.127,-0.343,-2.716,-0.00213,-0.00244,-0.00153,0
2982,2.930658,-0.154,-0.359,-2.718,-0.00213,-0.00257,-0.00246,0
2983,2.931649,-0.126,-0.371,-2.765,-0.00217,-0.0025,-0.00129,0
2984,2.93264,-0.129,-0.377,-2.742,-0.00221,-0.00244,-0.00153,0
2985,2.933616,-0.132,-0.38,-2.724,-0.00211,-0.0023,-0.00163,0
2986,2.93459,-0.129,-0.374,-2.724,-0.00204,-0.00257,-0.00184,0
2987,2.935564,-0.157,-0.375,-2.715,-0.00195,-0.00271,-0.00161,0
2988,2.936555,-0.16,-0.368,-2.763,-0.00217,-0.00253,-0.00134,0
2989,2.937546,-0.151,-0.372,-2.749,-0.00214,-0.00243,-0.00123,0
2990,2.938522,-0.141,-0.372,-2.74,-0.00201,-0.00244,-0.00131,0
2991,2.939496,-0.126,-0.358,-2.78,-0.00213,-0.00239,-0.00167,0
2992,2.94047,-0.146,-0.345,-2.777,-0.00213,-0.00257,-0.00256,0
2993,2.941461,-0.148,-0.369,-2.782,-0.00224,-0.00254,-0.00217,0
2994,2.942452,-0.108,-0.339,-2.747,-0.00228,-0.00257,-0.00146,0
2995,2.943428,-0.129,-0.338,-2.728,-0.00215,-0.00259,-0.0019,0
2996,2.944402,-0.12,-0.344,-2.74,-0.0021,-0.0025,-0.00123,0
2997,2.945376,-0.138,-0.376,-2.758,-0.0021,-0.00256,-0.00148,0
2998,2.946367,-0.157,-0.353,-2.731,-0.00217,-0.0027,-0.00187,0
2999,2.947358,-0.151,-0.34,-2.709,-0.00218,-0.00257,-0.00205,0
3000,2.948334,-0.141,-0.344,-2.727,-0.00214,-0.00251,-0.00238,0
3001,2.949308,-0.143,-0.375,-2.731,-0.00226,-0.00267,-0.00153,0
3002,2.950282,-0.135,-0.379,-2.734,-0.00209,-0.00253,-0.00159,0
3003,2.951273,-0.153,-0.362,-2.738,-0.00224,-0.0026,-0.00154,0
3004,2.952264,-0.143,-0.36,-2.735,-0.0022,-0.00265,-0.00154,0
3005,2.95324,-0.14,-0.366,-2.753,-0.00217,-0.00246,-0.00166,0
3006,2.954214,-0.153,-0.358,-2.727,-0.00227,-0.00261,-0.00121,0
3007,2.955188,-0.14,-0.336,-2.732,-0.00222,-0.0027,-0.00128,0
3008,2.956179,-0.132,-0.329,-2.742,-0.00228,-0.00273,-0.00117,0
3009,2.95717,-0.144,-0.347,-2.758,-0.0023,-0.00265,-0.00105,0
3010,2.958146,-0.14,-0.372,-2.745,-0.00225,-0.00262,-0.00156,0
3011,2.95912,-0.148,-0.366,-2.726,-0.00211,-0.00271,-0.00137,0
3012,2.960094,-0.126,-0.359,-2.727,-0.00211,-0.00264,-0.00177,0
3013,2.961085,-0.128,-0.337,-2.748,-0.00218,-0.0027,-0.00287,0
3014,2.962076,-0.139,-0.369,-2.737,-0.00208,-0.0028,-0.00137,0
3015,2.963052,-0.134,-0.379,-2.771,-0.00211,-0.00274,-0.00126,0
3016,2.964026,-0.124,-0.349,-2.737,-0.00225,-0.00267,-0.00152,0
3017,2.965,-0.134,-0.353,-2.752,-0.00218,-0.00283,-0.0014,0
3018,2.965991,-0.129,-0.365,-2.755,-0.00207,-0.0027,-0.00175,0
3019,2.966982,-0.132,-0.367,-2.744,-0.00222,-0.00283,-0.00156,0
3020,2.967958,-0.142,-0.342,-2.766,-0.00226,-0.00275,-0.00193,0
3021,2.968932,-0.115,-0.364,-2.724,-0.00227,-0.0027,-0.00195,0
3022,2.969906,-0.112,-0.351,-2.738,-0.00228,-0.00276,-0.00127,0
3023,2.970897,-0.127,-0.352,-2.748,-0.00227,-0.00267,-0.00181,0
3024,2.971888,-0.156,-0.367,-2.749,-0.00229,-0.00272,-0.00141,0
3025,2.972864,-0.146,-0.376,-2.722,-0.00226,-0.00287,-0.00149,0
3026,2.973856,-0.164,-0.396,-2.767,-0.00223,-0.00287,-0.00142,0
3027,2.97483,-0.134,-0.366,-2.743,-0.0023,-0.00278,-0.00152,0
3028,2.975821,-0.136,-0.351,-2.709,-0.00224,-0.00262,-0.00135,0
3029,2.976812,-0.149,-0.359,-2.689,-0.00221,-0.00286,-0.00174,0
3030,2.977789,-0.158,-0.376,-2.727,-0.00217,-0.00283,-0.00145,0
3031,2.978763,-0.134,-0.349,-2.711,-0.00231,-0.00274,-0.00156,0
3032,2.979737,-0.149,-0.358,-2.749,-0.00219,-0.00274,-0.0017,0
3033,2.980728,-0.126,-0.364,-2.733,-0.00235,-0.00268,-0.00193,0
3034,2.981719,-0.132,-0.365,-2.718,-0.00243,-0.00272,-0.00199,0
3035,2.982696,-0.149,-0.344,-2.76,-0.00242,-0.00272,-0.00145,0
3036,2.98367,-0.139,-0.348,-2.773,-0.00236,-0.00265,-0.00162,0
3037,2.984644,-0.132,-0.346,-2.729,-0.00248,-0.0026,-0.00133,0
3038,2.985635,-0.157,-0.351,-2.734,-0.0024,-0.00267,-0.00146,0
3039,2.986626,-0.146,-0.333,-2.731,-0.00229,-0.00267,-0.00167,0
3040,2.987603,-0.142,-0.344,-2.743,-0.0023,-0.00262,-0.00169,0
3041,2.988577,-0.134,-0.354,-2.729,-0.00227,-0.00259,-0.0015,0
3042,2.989551,-0.136,-0.373,-2.721,-0.00233,-0.00264,-0.00124,0
3043,2.990542,-0.121,-0.346,-2.707,-0.00234,-0.00256,-0.00142,0
3044,2.991533,-0.151,-0.365,-2.704,-0.00241,-0.00258,-0.00137,0
3045,2.99251,-0.135,-0.341,-2.728,-0.00245,-0.00259,-0.00192,0
3046,2.993484,-0.141,-0.343,-2.729,-0.00233,-0.00267,-0.00224,0
3047,2.994458,-0.114,-0.353,-2.736,-0.00232,-0.00257,-0.00226,0
3048,2.995449,-0.111,-0.345,-2.73,-0.00236,-0.00261,-0.00176,0
3049,2.99644,-0.124,-0.354,-2.74,-0.00237,-0.00257,-0.00213,0
3050,2.997417,-0.129,-0.337,-2.734,-0.00224,-0.00252,-0.00205,0
3051,2.998391,-0.151,-0.327,-2.717,-0.00242,-0.00257,-0.00177,0
3052,2.999365,-0.128,-0.342,-2.725,-0.00226,-0.00243,-0.00094,0
3053,3.000356,-0.124,-0.341,-2.716,-0.00224,-0.0024,-0.00103,0
3054,3.001347,-0.103,-0.34,-2.726,-0.00217,-0.00231,-0.00155,0
3055,3.002324,-0.119,-0.341,-2.713,-0.00209,-0.00249,-0.00171,0
3056,3.003298,-0.107,-0.35,-2.719,-0.00215,-0.00246,-0.00147,0
3057,3.004272,-0.079,-0.327,-2.698,-0.00235,-0.00237,-0.00124,0
3058,3.005263,-0.097,-0.338,-2.749,-0.00211,-0.00231,-0.00126,0
3059,3.006254,-0.103,-0.343,-2.709,-0.00216,-0.00236,-0.00145,0
3060,3.007231,-0.109,-0.352,-2.712,-0.00211,-0.00223,-0.00139,0
3061,3.008205,-0.113,-0.363,-2.725,-0.00213,-0.00229,-0.00149,0
3062,3.009179,-0.129,-0.342,-2.681,-0.00234,-0.00235,-0.00186,0
3063,3.01017,-0.132,-0.368,-2.713,-0.00214,-0.00236,-0.00131,0
3064,3.011161,-0.154,-0.343,-2.741,-0.00234,-0.00237,-0.00192,0
3065,3.012138,-0.152,-0.377,-2.716,-0.00225,-0.00239,-0.00201,0
3066,3.013112,-0.154,-0.362,-2.744,-0.00227,-0.00225,-0.00169,0
3067,3.014086,-0.159,-0.362,-2.726,-0.00215,-0.00226,-0.00185,0
3068,3.015077,-0.132,-0.379,-2.716,-0.00219,-0.00236,-0.00212,0
3069,3.016068,-0.155,-0.367,-2.738,-0.00226,-0.00248,-0.00244,0
3070,3.017045,-0.154,-0.361,-2.71,-0.00248,-0.00233,-0.00161,0
3071,3.018019,-0.151,-0.363,-2.742,-0.00234,-0.00244,-0.00178,0
3072,3.018993,-0.13,-0.381,-2.734,-0.0022,-0.00234,-0.00216,0
3073,3.019984,-0.158,-0.379,-2.701,-0.00226,-0.00241,-0.00188,0
3074,3.020975,-0.154,-0.396,-2.728,-0.00232,-0.00254,-0.00205,0
3075,3.021952,-0.138,-0.361,-2.737,-0.00219,-0.00236,-0.00259,0
3076,3.022926,-0.14,-0.359,-2.726,-0.00219,-0.00245,-0.00237,0
3077,3.0239,-0.122,-0.371,-2.73,-0.0021,-0.00259,-0.00242,0
3078,3.024891,-0.128,-0.367,-2.712,-0.00199,-0.00255,-0.00154,0
3079,3.025882,-0.145,-0.363,-2.687,-0.00192,-0.00268,-0.00188,0
3080,3.026859,-0.124,-0.36,-2.776,-0.00209,-0.00257,-0.00216,0
3081,3.027833,-0.139,-0.354,-2.723,-0.00194,-0.00262,-0.0017,0
3082,3.028807,-0.119,-0.332,-2.7,-0.00206,-0.00271,-0.00199,0
3083,3.029798,-0.12,-0.344,-2.743,-0.00206,-0.00266,-0.00186,0
3084,3.030789,-0.12,-0.334,-2.715,-0.00217,-0.00269,-0.00189,0
3085,3.031766,-0.151,-0.334,-2.714,-0.00201,-0.00279,-0.00176,0
3086,3.03274,-0.121,-0.337,-2.739,-0.00193,-0.00264,-0.00198,0
3087,3.033714,-0.131,-0.342,-2.691,-0.00199,-0.0026,-0.00197,0
3088,3.034705,-0.124,-0.377,-2.734,-0.00226,-0.00262,-0.00202,0
3089,3.035696,-0.142,-0.371,-2.73,-0.0021,-0.0027,-0.0024,0
3090,3.036674,-0.141,-0.345,-2.722,-0.00219,-0.00276,-0.0023,0
3091,3.037648,-0.128,-0.363,-2.73,-0.00196,-0.00266,-0.00223,0
3092,3.038622,-0.119,-0.369,-2.731,-0.00196,-0.00262,-0.00196,0
3093,3.039613,-0.122,-0.377,-2.694,-0.00197,-0.00278,-0.00157,0
3094,3.040604,-0.159,-0.337,-2.691,-0.00193,-0.00294,-0.0019,0
3095,3.041582,-0.156,-0.362,-2.716,-0.00206,-0.0028,-0.00188,0
3096,3.042556,-0.167,-0.367,-2.704,-0.00206,-0.00291,-0.00235,0
3097,3.04353,-0.15,-0.361,-2.699,-0.00204,-0.00288,-0.00161,0
3098,3.044521,-0.144,-0.372,-2.7,-0.00201,-0.00291,-0.00113,0
3099,3.045512,-0.154,-0.348,-2.735,-0.00209,-0.00278,-0.00109,0
3100,3.04649,-0.145,-0.355,-2.697,-0.00207,-0.00281,-0.00135,0
3101,3.047464,-0.121,-0.349,-2.69,-0.00206,-0.00283,-0.00134,0
3102,3.048438,-0.143,-0.332,-2.685,-0.00212,-0.00277,-0.00121,0
3103,3.049429,-0.136,-0.365,-2.73,-0.00212,-0.00265,-0.00108,0
3104,3.05042,-0.156,-0.359,-2.705,-0.00204,-0.00273,-0.00099,0
3105,3.051399,-0.147,-0.371,-2.699,-0.00207,-0.00282,-0.00068,0
3106,3.052373,-0.147,-0.352,-2.728,-0.00221,-0.00278,-0.00103,0
3107,3.053347,-0.126,-0.358,-2.739,-0.00212,-0.00283,-0.00105,0
3108,3.054338,-0.139,-0.352,-2.718,-0.00211,-0.00279,-0.00116,0
3109,3.055329,-0.133,-0.363,-2.741,-0.00193,-0.0029,-0.00123,0
3110,3.056308,-0.125,-0.353,-2.708,-0.00205,-0.00286,-0.00102,0
3111,3.057282,-0.148,-0.373,-2.724,-0.0021,-0.00282,-0.00149,0
3112,3.058256,-0.135,-0.384,-2.739,-0.00203,-0.0027,-0.00088,0
3113,3.059247,-0.137,-0.362,-2.758,-0.00214,-0.0028,-0.00081,0
3114,3.060238,-0.135,-0.351,-2.735,-0.00225,-0.00267,-0.00089,0
3115,3.061216,-0.136,-0.375,-2.723,-0.00221,-0.00284,-0.0008,0
3116,3.06219,-0.122,-0.377,-2.714,-0.00222,-0.00271,-0.00096,0
3117,3.063164,-0.134,-0.391,-2.733,-0.00225,-0.00287,-0.0006,0
3118,3.064155,-0.143,-0.352,-2.704,-0.00224,-0.00288,-0.00086,0
3119,3.065146,-0.109,-0.368,-2.726,-0.00235,-0.00262,-0.0011,0
3120,3.066124,-0.137,-0.359,-2.704,-0.00226,-0.00281,-0.00067,0
3121,3.067098,-0.151,-0.356,-2.718,-0.00229,-0.00268,-0.00125,0
3122,3.06809,-0.115,-0.355,-2.735,-0.0024,-0.00262,-0.00128,0
3123,3.069081,-0.143,-0.351,-2.718,-0.00231,-0.00268,-0.00094,0
3124,3.070072,-0.121,-0.361,-2.688,-0.00232,-0.00268,-0.00104,0
3125,3.071052,-0.155,-0.364,-2.766,-0.00241,-0.00267,-0.00077,0
3126,3.072026,-0.13,-0.356,-2.737,-0.00248,-0.00272,-0.00153,0
3127,3.073,-0.117,-0.358,-2.684,-0.00251,-0.00257,-0.00142,0
3128,3.073991,-0.135,-0.356,-2.731,-0.00243,-0.00255,-0.00115,0
3129,3.074982,-0.145,-0.354,-2.725,-0.00254,-0.00272,-0.00094,0
3130,3.075962,-0.142,-0.341,-2.714,-0.00258,-0.00262,-0.00133,0
3131,3.076936,-0.142,-0.342,-2.718,-0.00236,-0.00266,-0.00131,0
3132,3.07791,-0.137,-0.351,-2.74,-0.00232,-0.00257,-0.00146,0
3133,3.078901,-0.127,-0.343,-2.718,-0.00245,-0.00249,-0.0016,0
3134,3.079892,-0.126,-0.352,-2.72,-0.00247,-0.00249,-0.00156,0
3135,3.080872,-0.139,-0.356,-2.689,-0.00246,-0.00242,-0.00178,0
3136,3.081846,-0.126,-0.364,-2.677,-0.00239,-0.00244,-0.00174,0
3137,3.08282,-0.116,-0.354,-2.691,-0.00253,-0.00244,-0.00126,0
3138,3.083811,-0.136,-0.335,-2.698,-0.00261,-0.0024,-0.00208,0
3139,3.084802,-0.134,-0.342,-2.689,-0.00246,-0.00239,-0.00229,0
3140,3.085782,-0.13,-0.344,-2.682,-0.00245,-0.00237,-0.00185,0
3141,3.086756,-0.144,-0.359,-2.68,-0.00246,-0.00229,-0.0018,0
3142,3.08773,-0.136,-0.341,-2.706,-0.00242,-0.00229,-0.00145,0
3143,3.088721,-0.123,-0.333,-2.697,-0.00242,-0.00233,-0.00164,0
3144,3.089712,-0.11,-0.336,-2.713,-0.00245,-0.00228,-0.00206,0
3145,3.090692,-0.118,-0.354,-2.707,-0.00248,-0.00232,-0.00177,0
3146,3.091684,-0.11,-0.354,-2.692,-0.00253,-0.00233,-0.00178,0
3147,3.092658,-0.138,-0.351,-2.7,-0.00247,-0.00234,-0.00193,0
3148,3.093649,-0.143,-0.353,-2.694,-0.00245,-0.00239,-0.00222,0
3149,3.09464,-0.138,-0.349,-2.692,-0.00249,-0.00226,-0.00272,0
3150,3.09562,-0.16,-0.343,-2.695,-0.00246,-0.0024,-0.00224,0
3151,3.096594,-0.144,-0.354,-2.703,-0.00237,-0.0023,-0.00238,0
3152,3.097568,-0.123,-0.363,-2.697,-0.0024,-0.0023,-0.00205,0
3153,3.098559,-0.159,-0.383,-2.729,-0.00242,-0.00246,-0.00279,0
3154,3.09955,-0.133,-0.347,-2.703,-0.00253,-0.00239,-0.00212,0
3155,3.10053,-0.137,-0.345,-2.713,-0.00244,-0.00238,-0.00233,0
3156,3.101504,-0.132,-0.359,-2.689,-0.00243,-0.00256,-0.002,0
3157,3.102478,-0.117,-0.352,-2.699,-0.00231,-0.0024,-0.0025,0
3158,3.103469,-0.161,-0.357,-2.698,-0.00239,-0.00256,-0.00266,0
3159,3.10446,-0.148,-0.366,-2.7,-0.00249,-0.00241,-0.00172,0
3160,3.10544,-0.138,-0.357,-2.695,-0.0025,-0.00255,-0.00174,0
3161,3.106414,-0.134,-0.346,-2.691,-0.0024,-0.0024,-0.00202,0
3162,3.107388,-0.15,-0.342,-2.672,-0.00236,-0.00257,-0.00163,0
3163,3.108379,-0.132,-0.342,-2.694,-0.00241,-0.00243,-0.00222,0
3164,3.10937,-0.138,-0.369,-2.673,-0.00234,-0.0025,-0.00198,0
3165,3.11035,-0.146,-0.364,-2.673,-0.00226,-0.0025,-0.00198,0
3166,3.111324,-0.137,-0.354,-2.698,-0.00227,-0.00262,-0.00194,0
3167,3.112298,-0.144,-0.335,-2.723,-0.00245,-0.00238,-0.00173,0
3168,3.113289,-0.151,-0.333,-2.727,-0.00241,-0.00238,-0.00148,0
3169,3.11428,-0.144,-0.365,-2.741,-0.00239,-0.00261,-0.00163,0
3170,3.11526,-0.113,-0.341,-2.719,-0.00243,-0.00257,-0.00166,0
3171,3.116234,-0.144,-0.331,-2.711,-0.00225,-0.00279,-0.0016,0
3172,3.117208,-0.143,-0.384,-2.712,-0.0021,-0.00262,-0.00127,0
3173,3.118199,-0.127,-0.342,-2.708,-0.00224,-0.0025,-0.00082,0
3174,3.11919,-0.116,-0.349,-2.701,-0.00219,-0.00252,-0.00131,0
3175,3.12017,-0.117,-0.339,-2.703,-0.0023,-0.00248,-0.0011,0
3176,3.121144,-0.134,-0.344,-2.706,-0.00229,-0.00284,-0.00116,0
3177,3.122118,-0.151,-0.357,-2.718,-0.0021,-0.00271,-0.00146,0
3178,3.123109,-0.132,-0.35,-2.709,-0.00218,-0.00258,-0.00062,0
3179,3.1241,-0.123,-0.345,-2.711,-0.00213,-0.00265,-0.00122,0
3180,3.12508,-0.118,-0.346,-2.713,-0.00217,-0.00269,-0.00119,0
3181,3.126054,-0.135,-0.339,-2.721,-0.0021,-0.00278,-0.00144,0
3182,3.127028,-0.135,-0.37,-2.71,-0.00206,-0.00269,-0.00136,0
3183,3.128019,-0.133,-0.371,-2.705,-0.00207,-0.00278,-0.0012,0
