count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1516,1.493116,-0.234,-0.446,-2.965,-0.00368,-0.00337,-0.00351,0
1517,1.494107,-0.252,-0.438,-2.96,-0.00373,-0.00322,-0.00323,0
1518,1.495094,-0.227,-0.458,-2.97,-0.00371,-0.00337,-0.00322,0
1519,1.496068,-0.22,-0.456,-2.973,-0.00352,-0.0034,-0.00288,0
1520,1.497042,-0.237,-0.45,-2.972,-0.00375,-0.00334,-0.00406,0
1521,1.498033,-0.227,-0.457,-2.971,-0.00377,-0.00333,-0.0037,0
1522,1.499024,-0.233,-0.451,-2.981,-0.00372,-0.00338,-0.00353,0
1523,1.500011,-0.249,-0.446,-2.978,-0.00373,-0.00339,-0.00308,0
1524,1.501003,-0.239,-0.456,-2.978,-0.00377,-0.00339,-0.00366,0
1525,1.501977,-0.25,-0.459,-2.962,-0.00363,-0.00338,-0.00352,0
1526,1.502968,-0.232,-0.457,-2.99,-0.0036,-0.00326,-0.00311,0
1527,1.503959,-0.255,-0.465,-2.97,-0.00368,-0.00345,-0.00357,0
1528,1.504949,-0.255,-0.461,-2.993,-0.00367,-0.00338,-0.0034,0
1529,1.505923,-0.263,-0.466,-2.988,-0.00364,-0.00345,-0.00383,0
1530,1.506915,-0.255,-0.478,-2.989,-0.00363,-0.00357,-0.00372,0
1531,1.507906,-0.261,-0.449,-2.954,-0.00381,-0.00348,-0.00338,0
1532,1.508897,-0.238,-0.483,-2.997,-0.00384,-0.0035,-0.00294,0
1533,1.509888,-0.272,-0.46,-2.991,-0.00375,-0.00349,-0.00347,0
1534,1.510862,-0.258,-0.471,-2.989,-0.00387,-0.00336,-0.00305,0
1535,1.511854,-0.238,-0.478,-2.95,-0.0038,-0.00334,-0.00332,0
1536,1.512845,-0.241,-0.462,-2.993,-0.00376,-0.00336,-0.0039,0
1537,1.513836,-0.236,-0.481,-3.004,-0.00379,-0.00338,-0.00392,0
1538,1.514829,-0.24,-0.481,-2.979,-0.00383,-0.00356,-0.0036,0
1539,1.515803,-0.252,-0.455,-2.999,-0.00388,-0.00343,-0.00347,0
1540,1.516795,-0.273,-0.441,-2.988,-0.00381,-0.00352,-0.00328,0
1541,1.517786,-0.257,-0.469,-2.982,-0.0037,-0.00365,-0.00352,0
1542,1.518777,-0.245,-0.438,-2.981,-0.0037,-0.0034,-0.00401,0
1543,1.519753,-0.238,-0.441,-2.987,-0.00381,-0.00344,-0.00394,0
1544,1.520727,-0.242,-0.456,-2.987,-0.00383,-0.0035,-0.00332,0
1545,1.521701,-0.248,-0.451,-2.972,-0.00383,-0.00351,-0.00315,0
1546,1.522692,-0.236,-0.451,-3.008,-0.00388,-0.0034,-0.00349,0
1547,1.523683,-0.251,-0.472,-2.981,-0.00384,-0.0035,-0.00333,0
1548,1.524659,-0.236,-0.47,-2.986,-0.00383,-0.0034,-0.00293,0
1549,1.525633,-0.253,-0.461,-2.974,-0.00375,-0.00334,-0.0029,0
1550,1.526607,-0.256,-0.449,-2.971,-0.0039,-0.00345,-0.004,0
1551,1.527598,-0.241,-0.467,-2.991,-0.00393,-0.00351,-0.00342,0
1552,1.528589,-0.232,-0.467,-3.006,-0.00384,-0.00348,-0.00343,0
1553,1.529565,-0.255,-0.462,-2.994,-0.00368,-0.00323,-0.00382,0
1554,1.530539,-0.272,-0.457,-2.966,-0.00371,-0.00345,-0.00356,0
1555,1.531513,-0.259,-0.438,-2.986,-0.00379,-0.00341,-0.00341,0
1556,1.532504,-0.259,-0.445,-2.968,-0.00364,-0.0035,-0.00327,0
1557,1.533495,-0.23,-0.453,-2.956,-0.00383,-0.00334,-0.0034,0
1558,1.534471,-0.229,-0.438,-2.954,-0.00378,-0.00345,-0.00291,0
1559,1.535445,-0.236,-0.444,-2.976,-0.00371,-0.00341,-0.00339,0
1560,1.536437,-0.251,-0.468,-2.991,-0.00356,-0.00342,-0.00359,0
1561,1.537428,-0.241,-0.464,-2.993,-0.00367,-0.00339,-0.00366,0
1562,1.538419,-0.263,-0.445,-2.973,-0.00373,-0.00346,-0.00374,0
1563,1.539396,-0.254,-0.453,-2.993,-0.00344,-0.00343,-0.00375,0
1564,1.54037,-0.233,-0.464,-2.963,-0.0035,-0.0034,-0.00398,0
1565,1.541344,-0.264,-0.453,-2.968,-0.00358,-0.00358,-0.00354,0
1566,1.542335,-0.236,-0.492,-2.971,-0.00339,-0.00335,-0.00319,0
1567,1.543326,-0.234,-0.473,-2.983,-0.00353,-0.00326,-0.00335,0
1568,1.544303,-0.266,-0.46,-3.036,-0.00364,-0.00347,-0.00399,0
1569,1.545295,-0.262,-0.471,-3.003,-0.00358,-0.00341,-0.00384,0
1570,1.546287,-0.269,-0.467,-2.973,-0.00351,-0.00345,-0.00372,0
1571,1.547278,-0.266,-0.46,-2.966,-0.00337,-0.00337,-0.00394,0
1572,1.548269,-0.222,-0.451,-2.997,-0.00338,-0.00314,-0.0038,0
1573,1.549247,-0.253,-0.465,-2.986,-0.00347,-0.00333,-0.00362,0
1574,1.550221,-0.256,-0.47,-2.994,-0.00347,-0.00344,-0.00379,0
1575,1.551195,-0.251,-0.454,-2.965,-0.00345,-0.0035,-0.00349,0
1576,1.552186,-0.234,-0.455,-3.001,-0.00353,-0.00331,-0.00381,0
1577,1.553177,-0.227,-0.448,-3.017,-0.00331,-0.00318,-0.00369,0
1578,1.554157,-0.237,-0.449,-2.993,-0.00341,-0.00321,-0.00415,0
1579,1.555131,-0.264,-0.456,-2.991,-0.00344,-0.0033,-0.00397,0
1580,1.556105,-0.234,-0.449,-3.002,-0.00342,-0.00327,-0.00371,0
1581,1.557096,-0.233,-0.45,-3.014,-0.00361,-0.00326,-0.00381,0
1582,1.558087,-0.254,-0.461,-2.992,-0.00342,-0.00316,-0.00364,0
1583,1.559067,-0.254,-0.443,-2.956,-0.00336,-0.00312,-0.00425,0
1584,1.560041,-0.232,-0.435,-2.977,-0.00344,-0.00326,-0.00347,0
1585,1.561015,-0.229,-0.454,-3.013,-0.00344,-0.00325,-0.00426,0
1586,1.562006,-0.244,-0.468,-3.013,-0.00344,-0.00313,-0.00417,0
1587,1.562998,-0.246,-0.449,-3.013,-0.00341,-0.00319,-0.00428,0
1588,1.563978,-0.242,-0.466,-2.981,-0.00325,-0.00324,-0.00449,0
1589,1.564952,-0.258,-0.452,-2.988,-0.00336,-0.00326,-0.00402,0
1590,1.565926,-0.244,-0.426,-2.974,-0.00337,-0.00307,-0.00334,0
1591,1.566917,-0.252,-0.459,-2.983,-0.00326,-0.0032,-0.00362,0
1592,1.567908,-0.231,-0.472,-2.981,-0.00333,-0.00305,-0.00423,0
1593,1.568888,-0.246,-0.465,-2.952,-0.00333,-0.00315,-0.0041,0
1594,1.569862,-0.245,-0.446,-2.967,-0.00346,-0.00303,-0.00437,0
1595,1.570836,-0.236,-0.453,-2.985,-0.00331,-0.00307,-0.0041,0
1596,1.571827,-0.25,-0.445,-2.973,-0.00334,-0.00314,-0.00412,0
1597,1.572818,-0.253,-0.424,-2.97,-0.00331,-0.00304,-0.00429,0
1598,1.573798,-0.217,-0.466,-2.986,-0.00338,-0.0029,-0.00444,0
1599,1.574772,-0.254,-0.462,-2.976,-0.00333,-0.00318,-0.00386,0
1600,1.575746,-0.257,-0.455,-2.983,-0.00342,-0.00335,-0.00378,0
1601,1.576737,-0.265,-0.452,-2.994,-0.00352,-0.00335,-0.00437,0
1602,1.577728,-0.252,-0.471,-3.007,-0.00346,-0.0031,-0.0037,0
1603,1.578708,-0.239,-0.447,-2.971,-0.00346,-0.00318,-0.00439,0
1604,1.579682,-0.252,-0.467,-2.988,-0.00344,-0.00328,-0.0042,0
1605,1.580656,-0.263,-0.47,-3.015,-0.00351,-0.00324,-0.00354,0
1606,1.581647,-0.249,-0.482,-2.998,-0.00335,-0.00319,-0.00422,0
1607,1.582639,-0.247,-0.449,-2.994,-0.00347,-0.00321,-0.00411,0
1608,1.583619,-0.238,-0.444,-3.01,-0.00336,-0.00323,-0.00359,0
1609,1.584593,-0.235,-0.477,-2.989,-0.00343,-0.00322,-0.00363,0
1610,1.585567,-0.244,-0.457,-2.982,-0.00354,-0.00335,-0.00417,0
1611,1.586558,-0.244,-0.425,-2.998,-0.00345,-0.00333,-0.00359,0
1612,1.587549,-0.26,-0.455,-2.994,-0.00351,-0.00337,-0.00375,0
1613,1.588529,-0.25,-0.448,-2.982,-0.00356,-0.00319,-0.00332,0
1614,1.589503,-0.244,-0.453,-2.997,-0.00349,-0.00338,-0.00373,0
1615,1.590495,-0.231,-0.472,-2.969,-0.00349,-0.00331,-0.00373,0
1616,1.591486,-0.258,-0.459,-2.981,-0.00363,-0.00339,-0.00383,0
1617,1.592477,-0.258,-0.46,-2.981,-0.00375,-0.0034,-0.00378,0
1618,1.593457,-0.265,-0.444,-3,-0.00372,-0.00341,-0.00423,0
1619,1.594431,-0.275,-0.46,-2.977,-0.00369,-0.00334,-0.00382,0
1620,1.595423,-0.238,-0.463,-2.979,-0.00359,-0.0033,-0.00301,0
1621,1.596414,-0.256,-0.493,-2.994,-0.00355,-0.00342,-0.00354,0
1622,1.597405,-0.245,-0.455,-3.001,-0.00377,-0.00337,-0.00357,0
1623,1.598385,-0.257,-0.445,-3.018,-0.00367,-0.00342,-0.0037,0
1624,1.599377,-0.236,-0.459,-3.029,-0.00377,-0.00341,-0.00343,0
1625,1.600351,-0.232,-0.457,-2.977,-0.00371,-0.00347,-0.00378,0
1626,1.601342,-0.263,-0.47,-3.004,-0.00362,-0.0035,-0.00365,0
1627,1.602333,-0.275,-0.476,-3.018,-0.00365,-0.00361,-0.00323,0
1628,1.603313,-0.267,-0.476,-2.991,-0.00374,-0.00355,-0.00352,0
1629,1.604287,-0.267,-0.476,-2.958,-0.00378,-0.00362,-0.00372,0
1630,1.605279,-0.254,-0.477,-3.007,-0.0036,-0.00366,-0.00332,0
1631,1.60627,-0.247,-0.479,-2.971,-0.00375,-0.00357,-0.00382,0
1632,1.607261,-0.253,-0.457,-3.014,-0.00364,-0.00354,-0.00361,0
1633,1.608241,-0.25,-0.434,-2.99,-0.00374,-0.00348,-0.00361,0
1634,1.609215,-0.249,-0.45,-2.965,-0.00372,-0.00357,-0.00404,0
1635,1.610189,-0.248,-0.462,-2.99,-0.00367,-0.00348,-0.00394,0
1636,1.61118,-0.238,-0.469,-3.001,-0.00371,-0.00351,-0.00382,0
1637,1.612171,-0.256,-0.453,-3.02,-0.00373,-0.00354,-0.00299,0
1638,1.613151,-0.249,-0.488,-3.037,-0.00348,-0.0036,-0.00328,0
1639,1.614125,-0.243,-0.459,-3.002,-0.00361,-0.00352,-0.00328,0
1640,1.615117,-0.245,-0.502,-3.005,-0.00357,-0.00344,-0.00348,0
1641,1.616108,-0.251,-0.477,-2.983,-0.00366,-0.00333,-0.00437,0
1642,1.617099,-0.263,-0.472,-2.988,-0.00373,-0.00335,-0.00379,0
1643,1.618079,-0.247,-0.486,-2.996,-0.00356,-0.00346,-0.00356,0
1644,1.619071,-0.257,-0.467,-3.007,-0.00352,-0.00354,-0.00359,0
1645,1.620063,-0.233,-0.459,-2.992,-0.00361,-0.00351,-0.00343,0
1646,1.621054,-0.243,-0.446,-2.975,-0.00356,-0.00335,-0.00369,0
1647,1.622045,-0.243,-0.458,-2.987,-0.00365,-0.00342,-0.00339,0
1648,1.623025,-0.257,-0.476,-3.019,-0.00354,-0.00343,-0.00364,0
1649,1.624017,-0.253,-0.461,-2.983,-0.00358,-0.00341,-0.00354,0
1650,1.625009,-0.241,-0.469,-2.979,-0.00343,-0.0034,-0.00349,0
1651,1.626,-0.246,-0.442,-2.959,-0.00355,-0.00335,-0.00327,0
1652,1.626991,-0.245,-0.47,-3.003,-0.00367,-0.00341,-0.00346,0
1653,1.627971,-0.248,-0.474,-2.984,-0.0035,-0.00339,-0.00396,0
1654,1.628945,-0.239,-0.471,-2.991,-0.00359,-0.00323,-0.00361,0
1655,1.629937,-0.232,-0.45,-3.004,-0.0036,-0.00331,-0.00363,0
1656,1.630928,-0.253,-0.464,-3.002,-0.00332,-0.00335,-0.00291,0
1657,1.631919,-0.253,-0.446,-2.985,-0.00344,-0.00343,-0.00342,0
1658,1.632899,-0.271,-0.46,-3.004,-0.0035,-0.00346,-0.00363,0
1659,1.633873,-0.268,-0.46,-3.007,-0.00354,-0.0034,-0.00296,0
1660,1.634864,-0.274,-0.453,-3.015,-0.00352,-0.00349,-0.00347,0
1661,1.635855,-0.275,-0.473,-3.017,-0.00346,-0.00341,-0.00403,0
1662,1.636846,-0.268,-0.464,-2.984,-0.00353,-0.00333,-0.00458,0
1663,1.637826,-0.237,-0.455,-2.977,-0.0036,-0.00337,-0.0038,0
1664,1.638818,-0.232,-0.449,-2.965,-0.00345,-0.00327,-0.00367,0
1665,1.639809,-0.246,-0.45,-2.965,-0.00343,-0.00323,-0.00361,0
1666,1.6408,-0.25,-0.435,-2.977,-0.00363,-0.00321,-0.00397,0
1667,1.641791,-0.254,-0.465,-3.003,-0.00359,-0.00347,-0.00412,0
1668,1.642771,-0.246,-0.44,-3.005,-0.0036,-0.00334,-0.00387,0
1669,1.643745,-0.23,-0.455,-3.001,-0.00359,-0.00332,-0.00396,0
1670,1.644736,-0.243,-0.456,-2.974,-0.00356,-0.00341,-0.00364,0
1671,1.645727,-0.277,-0.448,-2.988,-0.00354,-0.00343,-0.00396,0
1672,1.646718,-0.27,-0.458,-2.975,-0.00329,-0.00335,-0.00407,0
1673,1.647698,-0.261,-0.444,-2.974,-0.00352,-0.00346,-0.00376,0
1674,1.64869,-0.255,-0.464,-2.986,-0.00336,-0.00344,-0.00444,0
1675,1.649682,-0.263,-0.457,-2.961,-0.00355,-0.00324,-0.00413,0
1676,1.650673,-0.267,-0.442,-2.993,-0.00364,-0.00335,-0.00415,0
1677,1.651664,-0.245,-0.458,-2.975,-0.00374,-0.00324,-0.00435,0
1678,1.652644,-0.264,-0.478,-2.98,-0.00374,-0.0034,-0.00404,0
1679,1.653618,-0.263,-0.481,-2.977,-0.00362,-0.0033,-0.00433,0
1680,1.65461,-0.264,-0.467,-3.003,-0.00349,-0.00344,-0.00402,0
1681,1.655601,-0.256,-0.44,-3.003,-0.00369,-0.0034,-0.00369,0
1682,1.656592,-0.261,-0.458,-2.999,-0.0036,-0.00341,-0.00359,0
1683,1.657572,-0.259,-0.452,-2.995,-0.00369,-0.00322,-0.00404,0
1684,1.658546,-0.245,-0.454,-2.976,-0.00352,-0.00329,-0.00399,0
1685,1.659537,-0.274,-0.458,-2.976,-0.00359,-0.00345,-0.00368,0
1686,1.660528,-0.274,-0.459,-2.957,-0.00358,-0.00342,-0.00359,0
1687,1.661519,-0.253,-0.458,-2.992,-0.00355,-0.00329,-0.004,0
1688,1.662499,-0.243,-0.457,-2.99,-0.00359,-0.00331,-0.00388,0
1689,1.663473,-0.247,-0.454,-2.953,-0.00368,-0.00324,-0.00414,0
1690,1.664464,-0.275,-0.453,-2.947,-0.00369,-0.00341,-0.00421,0
1691,1.665455,-0.274,-0.46,-2.961,-0.00366,-0.0034,-0.00414,0
1692,1.666446,-0.266,-0.449,-2.982,-0.00363,-0.00334,-0.00352,0
1693,1.667426,-0.24,-0.453,-3.005,-0.0037,-0.00337,-0.00356,0
1694,1.6684,-0.229,-0.453,-3.011,-0.00366,-0.0034,-0.00352,0
1695,1.669391,-0.271,-0.467,-2.96,-0.00358,-0.00339,-0.0037,0
1696,1.670382,-0.27,-0.467,-2.986,-0.0037,-0.00331,-0.00429,0
1697,1.671373,-0.267,-0.47,-2.972,-0.00365,-0.00333,-0.00436,0
1698,1.672353,-0.236,-0.451,-2.948,-0.00367,-0.00337,-0.00385,0
1699,1.673327,-0.252,-0.461,-2.978,-0.00366,-0.00342,-0.00364,0
1700,1.674318,-0.266,-0.47,-2.986,-0.00363,-0.00346,-0.00408,0
1701,1.675309,-0.252,-0.459,-2.971,-0.0036,-0.00335,-0.00417,0
1702,1.6763,-0.257,-0.478,-2.957,-0.00357,-0.00337,-0.00426,0
1703,1.67728,-0.274,-0.47,-2.982,-0.00369,-0.00344,-0.0034,0
1704,1.678272,-0.256,-0.457,-2.985,-0.00364,-0.00341,-0.00328,0
1705,1.679263,-0.246,-0.462,-2.984,-0.00365,-0.00339,-0.00336,0
1706,1.680254,-0.268,-0.454,-2.968,-0.00363,-0.0034,-0.00379,0
1707,1.681245,-0.263,-0.464,-2.974,-0.00361,-0.00362,-0.00379,0
1708,1.682225,-0.259,-0.458,-2.952,-0.00374,-0.00347,-0.00398,0
1709,1.683199,-0.253,-0.462,-2.963,-0.00372,-0.00334,-0.00345,0
1710,1.68419,-0.264,-0.484,-2.965,-0.00368,-0.00344,-0.00354,0
1711,1.685181,-0.256,-0.487,-2.977,-0.00374,-0.00346,-0.00358,0
1712,1.686172,-0.259,-0.494,-3.009,-0.0036,-0.00352,-0.00389,0
1713,1.687164,-0.244,-0.472,-2.987,-0.00367,-0.00343,-0.0039,0
1714,1.688138,-0.246,-0.472,-2.999,-0.00368,-0.00337,-0.00398,0
1715,1.689129,-0.258,-0.47,-3.013,-0.00371,-0.00333,-0.00353,0
1716,1.69012,-0.244,-0.438,-2.986,-0.00371,-0.00328,-0.00363,0
1717,1.691113,-0.247,-0.456,-2.995,-0.00355,-0.0033,-0.0037,0
1718,1.692105,-0.249,-0.468,-2.984,-0.00351,-0.00326,-0.00412,0
1719,1.693079,-0.239,-0.45,-2.993,-0.00357,-0.00329,-0.00348,0
1720,1.69407,-0.254,-0.443,-2.98,-0.00355,-0.0033,-0.00314,0
1721,1.695061,-0.256,-0.444,-2.979,-0.0035,-0.00342,-0.00409,0
1722,1.696037,-0.236,-0.478,-3.001,-0.00341,-0.00328,-0.00398,0
1723,1.697011,-0.255,-0.452,-2.986,-0.00355,-0.00321,-0.00362,0
1724,1.697985,-0.25,-0.45,-2.981,-0.00369,-0.00323,-0.00352,0
1725,1.698976,-0.221,-0.454,-2.997,-0.00361,-0.0031,-0.00319,0
1726,1.699967,-0.216,-0.443,-2.967,-0.0035,-0.00316,-0.00329,0
1727,1.700943,-0.224,-0.428,-2.992,-0.00352,-0.00324,-0.00334,0
1728,1.701917,-0.248,-0.449,-2.996,-0.00363,-0.00322,-0.00309,0
1729,1.702909,-0.23,-0.451,-2.976,-0.00344,-0.00318,-0.00313,0
1730,1.7039,-0.237,-0.462,-2.981,-0.00341,-0.0032,-0.00332,0
1731,1.704891,-0.238,-0.454,-2.971,-0.00351,-0.00323,-0.00366,0
1732,1.705868,-0.239,-0.474,-2.998,-0.00347,-0.0033,-0.0034,0
1733,1.70686,-0.232,-0.466,-3.002,-0.00347,-0.00325,-0.00348,0
1734,1.707834,-0.244,-0.474,-2.988,-0.00347,-0.0033,-0.00347,0
1735,1.708825,-0.24,-0.462,-2.991,-0.00341,-0.00327,-0.00367,0
1736,1.709816,-0.249,-0.445,-2.988,-0.00336,-0.00328,-0.00384,0
1737,1.710795,-0.245,-0.464,-2.998,-0.00342,-0.00334,-0.00377,0
1738,1.711769,-0.233,-0.465,-3.005,-0.00349,-0.00318,-0.00359,0
1739,1.712743,-0.248,-0.466,-2.945,-0.0034,-0.00319,-0.00375,0
1740,1.713734,-0.239,-0.464,-2.956,-0.00351,-0.00315,-0.00387,0
1741,1.714725,-0.236,-0.455,-2.983,-0.00351,-0.00327,-0.00379,0
1742,1.715704,-0.239,-0.444,-2.976,-0.00341,-0.00322,-0.0037,0
1743,1.716696,-0.24,-0.46,-2.974,-0.00359,-0.00308,-0.00387,0
1744,1.717688,-0.252,-0.474,-2.991,-0.00341,-0.00335,-0.00382,0
1745,1.718679,-0.244,-0.44,-2.975,-0.00357,-0.00308,-0.00362,0
1746,1.71967,-0.237,-0.439,-2.982,-0.00359,-0.00325,-0.00361,0
1747,1.720652,-0.249,-0.489,-3.006,-0.00352,-0.00332,-0.00371,0
1748,1.721626,-0.266,-0.457,-2.962,-0.00357,-0.00333,-0.0038,0
1749,1.7226,-0.237,-0.418,-2.962,-0.00371,-0.00329,-0.00379,0
1750,1.723591,-0.243,-0.452,-2.971,-0.00369,-0.00338,-0.00356,0
1751,1.724582,-0.263,-0.443,-2.998,-0.0037,-0.00329,-0.00348,0
1752,1.725565,-0.251,-0.449,-2.964,-0.00358,-0.00327,-0.00404,0
1753,1.726539,-0.236,-0.468,-3.006,-0.00357,-0.00333,-0.00407,0
1754,1.727513,-0.254,-0.446,-2.953,-0.00367,-0.00338,-0.00382,0
1755,1.728504,-0.256,-0.465,-2.976,-0.00349,-0.0034,-0.00344,0
1756,1.729495,-0.254,-0.46,-2.953,-0.0036,-0.00349,-0.00389,0
1757,1.730478,-0.233,-0.446,-2.994,-0.00365,-0.00333,-0.00418,0
1758,1.731452,-0.245,-0.469,-3.013,-0.00379,-0.00335,-0.00388,0
1759,1.732426,-0.241,-0.476,-3.006,-0.0037,-0.00331,-0.00378,0
1760,1.733417,-0.245,-0.437,-2.981,-0.00377,-0.0034,-0.00398,0
1761,1.734408,-0.249,-0.451,-2.951,-0.00368,-0.00356,-0.00405,0
1762,1.735391,-0.261,-0.457,-2.961,-0.0036,-0.00356,-0.00358,0
1763,1.736365,-0.264,-0.475,-2.987,-0.00354,-0.00337,-0.00358,0
1764,1.737357,-0.257,-0.486,-3.033,-0.00365,-0.00353,-0.00435,0
1765,1.738348,-0.258,-0.467,-3.005,-0.00374,-0.00356,-0.00382,0
1766,1.739339,-0.252,-0.463,-2.982,-0.00367,-0.00346,-0.00367,0
1767,1.740323,-0.286,-0.465,-2.956,-0.00375,-0.00361,-0.00354,0
1768,1.741297,-0.276,-0.453,-2.997,-0.00374,-0.00356,-0.0035,0
1769,1.742289,-0.282,-0.451,-2.997,-0.00367,-0.0035,-0.00406,0
1770,1.74328,-0.256,-0.472,-2.992,-0.00366,-0.00343,-0.00323,0
1771,1.744271,-0.247,-0.465,-2.983,-0.00374,-0.00345,-0.004,0
1772,1.745258,-0.275,-0.487,-2.97,-0.00369,-0.00362,-0.00391,0
1773,1.746232,-0.246,-0.47,-2.952,-0.00366,-0.00347,-0.00412,0
1774,1.747206,-0.267,-0.461,-2.948,-0.00379,-0.00363,-0.00371,0
1775,1.748197,-0.235,-0.453,-2.994,-0.00366,-0.00329,-0.00361,0
1776,1.749188,-0.244,-0.477,-2.984,-0.00356,-0.00329,-0.00393,0
1777,1.750175,-0.267,-0.465,-2.964,-0.00368,-0.0034,-0.00398,0
1778,1.751149,-0.254,-0.474,-2.955,-0.00363,-0.00338,-0.00371,0
1779,1.752141,-0.246,-0.455,-2.992,-0.00372,-0.00341,-0.00373,0
1780,1.753132,-0.249,-0.443,-2.976,-0.00366,-0.00339,-0.00389,0
1781,1.754123,-0.27,-0.451,-3.011,-0.00365,-0.00339,-0.00349,0
1782,1.755111,-0.243,-0.447,-2.979,-0.00372,-0.00341,-0.00331,0
1783,1.756103,-0.272,-0.461,-2.967,-0.00378,-0.00329,-0.0036,0
1784,1.757077,-0.255,-0.484,-2.979,-0.00366,-0.00327,-0.00381,0
1785,1.758068,-0.259,-0.443,-2.948,-0.00373,-0.0034,-0.0034,0
1786,1.759059,-0.265,-0.457,-2.949,-0.00369,-0.00348,-0.00291,0
1787,1.76005,-0.263,-0.468,-2.996,-0.00367,-0.00337,-0.00385,0
1788,1.761024,-0.247,-0.466,-2.968,-0.00361,-0.00324,-0.004,0
1789,1.762016,-0.263,-0.449,-2.965,-0.00357,-0.00345,-0.00359,0
1790,1.763007,-0.255,-0.449,-2.974,-0.00362,-0.00341,-0.00347,0
1791,1.763998,-0.258,-0.468,-2.992,-0.00363,-0.00347,-0.00368,0
1792,1.764991,-0.25,-0.454,-2.996,-0.00357,-0.00347,-0.00359,0
1793,1.765965,-0.26,-0.472,-3.009,-0.00365,-0.00345,-0.00324,0
1794,1.766939,-0.247,-0.461,-2.973,-0.00362,-0.00351,-0.00361,0
1795,1.76793,-0.253,-0.466,-2.991,-0.00361,-0.00358,-0.00331,0
1796,1.768921,-0.247,-0.455,-3.004,-0.00371,-0.00332,-0.00353,0
1797,1.769895,-0.254,-0.464,-2.965,-0.00357,-0.00351,-0.00357,0
1798,1.770869,-0.255,-0.465,-2.982,-0.00362,-0.0035,-0.0041,0
1799,1.771843,-0.241,-0.464,-3,-0.00367,-0.00349,-0.0035,0
1800,1.772834,-0.229,-0.444,-2.969,-0.00361,-0.00354,-0.00348,0
1801,1.773825,-0.266,-0.447,-2.988,-0.0037,-0.00358,-0.0036,0
1802,1.774799,-0.259,-0.474,-3.01,-0.00354,-0.0035,-0.00368,0
1803,1.775791,-0.258,-0.471,-2.966,-0.00362,-0.00357,-0.00357,0
1804,1.776765,-0.24,-0.464,-2.991,-0.00356,-0.00342,-0.00383,0
1805,1.777756,-0.263,-0.474,-3.006,-0.00358,-0.00353,-0.00364,0
1806,1.778747,-0.263,-0.485,-2.974,-0.00348,-0.00349,-0.00379,0
1807,1.779721,-0.226,-0.47,-2.963,-0.00351,-0.0034,-0.00336,0
1808,1.780695,-0.251,-0.464,-2.981,-0.00369,-0.00349,-0.00345,0
1809,1.781687,-0.251,-0.469,-2.983,-0.00355,-0.00343,-0.00326,0
1810,1.782678,-0.221,-0.479,-2.967,-0.0035,-0.00345,-0.00346,0
1811,1.783669,-0.253,-0.473,-2.975,-0.00345,-0.00343,-0.00374,0
1812,1.784645,-0.239,-0.452,-3.01,-0.00352,-0.00326,-0.00368,0
1813,1.785637,-0.27,-0.459,-2.97,-0.00361,-0.00336,-0.00348,0
1814,1.786629,-0.25,-0.457,-2.963,-0.00363,-0.00334,-0.00344,0
1815,1.78762,-0.284,-0.463,-2.988,-0.00358,-0.00335,-0.00357,0
1816,1.788611,-0.252,-0.468,-2.996,-0.00364,-0.00341,-0.00424,0
1817,1.78959,-0.24,-0.452,-2.96,-0.00355,-0.0034,-0.00388,0
1818,1.790564,-0.242,-0.422,-3.003,-0.00353,-0.0033,-0.00346,0
1819,1.791556,-0.253,-0.458,-2.995,-0.00357,-0.00327,-0.00386,0
1820,1.792547,-0.246,-0.469,-2.998,-0.00352,-0.0031,-0.00404,0
1821,1.793538,-0.265,-0.466,-3.005,-0.0035,-0.00328,-0.0037,0
1822,1.794518,-0.249,-0.438,-2.978,-0.00353,-0.00327,-0.0039,0
1823,1.79551,-0.245,-0.458,-2.987,-0.00345,-0.00325,-0.00413,0
1824,1.796484,-0.258,-0.465,-2.985,-0.00352,-0.00325,-0.00385,0
1825,1.797475,-0.233,-0.454,-2.989,-0.00353,-0.0031,-0.00408,0
1826,1.798466,-0.263,-0.466,-2.98,-0.00339,-0.00325,-0.00363,0
1827,1.799446,-0.256,-0.455,-2.969,-0.00355,-0.00317,-0.00379,0
1828,1.800438,-0.25,-0.451,-2.957,-0.00356,-0.00305,-0.0041,0
1829,1.801412,-0.251,-0.454,-3.001,-0.00349,-0.00314,-0.0044,0
1830,1.802403,-0.221,-0.458,-2.983,-0.00358,-0.00328,-0.00394,0
1831,1.803394,-0.241,-0.491,-3.003,-0.00345,-0.00319,-0.00383,0
1832,1.804374,-0.23,-0.445,-2.983,-0.00351,-0.00316,-0.00402,0
1833,1.805348,-0.26,-0.446,-2.994,-0.00362,-0.00321,-0.00418,0
1834,1.806322,-0.261,-0.453,-3.057,-0.00354,-0.00314,-0.00429,0
1835,1.807313,-0.242,-0.459,-2.971,-0.0035,-0.00319,-0.00405,0
1836,1.808304,-0.254,-0.46,-2.984,-0.00347,-0.00308,-0.00399,0
1837,1.809284,-0.245,-0.467,-3.001,-0.00342,-0.00315,-0.00459,0
1838,1.810258,-0.255,-0.471,-2.983,-0.00352,-0.0033,-0.00388,0
1839,1.811232,-0.252,-0.485,-3.002,-0.00354,-0.00314,-0.00381,0
