count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
2707,2.65862,-0.135,-0.342,-3.542,-0.00175,-0.00323,-0.00135,0
2708,2.659611,-0.086,-0.342,-3.545,-0.00176,-0.00322,-0.00091,0
2709,2.660602,-0.12,-0.35,-3.519,-0.00159,-0.00307,-0.00104,0
2710,2.661577,-0.098,-0.345,-3.538,-0.00156,-0.00316,-0.00149,0
2711,2.662551,-0.113,-0.368,-3.549,-0.00157,-0.00329,-0.00119,0
2712,2.663525,-0.126,-0.356,-3.549,-0.00168,-0.0033,-0.00149,0
2713,2.664516,-0.103,-0.359,-3.513,-0.00159,-0.00296,-0.00105,0
2714,2.665507,-0.123,-0.348,-3.565,-0.00169,-0.00317,-0.00081,0
2715,2.666482,-0.13,-0.331,-3.519,-0.00162,-0.00319,-0.00079,0
2716,2.667456,-0.09,-0.371,-3.511,-0.00149,-0.0031,-0.00083,0
2717,2.66843,-0.112,-0.346,-3.511,-0.00156,-0.00316,-0.00116,0
2718,2.669421,-0.088,-0.328,-3.534,-0.00164,-0.00302,-0.00134,0
2719,2.670412,-0.104,-0.354,-3.491,-0.00157,-0.00312,-0.00136,0
2720,2.671387,-0.121,-0.36,-3.491,-0.00178,-0.00325,-0.00104,0
2721,2.672361,-0.095,-0.351,-3.512,-0.00162,-0.00312,-0.00073,0
2722,2.673335,-0.097,-0.351,-3.516,-0.00162,-0.00308,-0.00104,0
2723,2.674326,-0.106,-0.331,-3.532,-0.00157,-0.00319,-0.00117,0
2724,2.675317,-0.1,-0.328,-3.524,-0.00177,-0.00296,-0.00116,0
2725,2.676292,-0.107,-0.355,-3.521,-0.00164,-0.00308,-0.00076,0
2726,2.677266,-0.107,-0.351,-3.49,-0.00161,-0.00308,-0.00112,0
2727,2.67824,-0.081,-0.34,-3.515,-0.00158,-0.00298,-0.00075,0
2728,2.679231,-0.08,-0.354,-3.509,-0.00163,-0.00297,-0.00138,0
2729,2.680222,-0.096,-0.361,-3.541,-0.00164,-0.00296,-0.00117,0
2730,2.681197,-0.099,-0.349,-3.534,-0.00165,-0.00305,-0.00134,0
2731,2.682171,-0.117,-0.324,-3.512,-0.00178,-0.00302,-0.00127,0
2732,2.683145,-0.117,-0.338,-3.488,-0.00168,-0.00294,-0.0007,0
2733,2.684136,-0.093,-0.363,-3.551,-0.00164,-0.00299,-0.00068,0
2734,2.685127,-0.115,-0.371,-3.549,-0.00156,-0.00302,-0.00108,0
2735,2.686102,-0.098,-0.363,-3.526,-0.00154,-0.0031,-0.00104,0
2736,2.687076,-0.096,-0.379,-3.537,-0.00143,-0.00297,-0.00076,0
2737,2.68805,-0.094,-0.349,-3.532,-0.00149,-0.00307,-0.00147,0
2738,2.689041,-0.112,-0.363,-3.534,-0.00154,-0.00303,-0.00131,0
2739,2.690032,-0.121,-0.334,-3.531,-0.0016,-0.00318,-0.00096,0
2740,2.691007,-0.116,-0.359,-3.566,-0.00156,-0.00304,-0.00091,0
2741,2.691981,-0.123,-0.355,-3.542,-0.00159,-0.00309,-0.00091,0
2742,2.692955,-0.114,-0.353,-3.518,-0.00153,-0.00312,-0.00097,0
2743,2.693946,-0.117,-0.359,-3.527,-0.00152,-0.00301,-0.00136,0
2744,2.694937,-0.12,-0.349,-3.497,-0.0015,-0.0031,-0.00121,0
2745,2.695912,-0.096,-0.359,-3.508,-0.00152,-0.00288,-0.00093,0
2746,2.696886,-0.112,-0.349,-3.553,-0.00154,-0.00297,-0.00102,0
2747,2.69786,-0.107,-0.36,-3.529,-0.00151,-0.00303,-0.00155,0
2748,2.698851,-0.113,-0.374,-3.528,-0.00149,-0.00315,-0.00085,0
2749,2.699842,-0.108,-0.383,-3.527,-0.00146,-0.00312,-0.00158,0
2750,2.700817,-0.094,-0.336,-3.521,-0.00157,-0.00309,-0.00166,0
2751,2.701791,-0.126,-0.384,-3.536,-0.00152,-0.0033,-0.00166,0
2752,2.702765,-0.101,-0.376,-3.525,-0.00147,-0.0031,-0.00105,0
2753,2.703756,-0.119,-0.354,-3.53,-0.0015,-0.00306,-0.00093,0
2754,2.704747,-0.123,-0.363,-3.529,-0.00144,-0.00317,-0.00096,0
2755,2.705722,-0.115,-0.372,-3.523,-0.00152,-0.00308,-0.00134,0
2756,2.706696,-0.116,-0.344,-3.514,-0.00159,-0.00318,-0.00087,0
2757,2.70767,-0.098,-0.371,-3.515,-0.00158,-0.00308,-0.00099,0
2758,2.708661,-0.092,-0.352,-3.5,-0.00155,-0.00311,-0.00112,0
2759,2.709652,-0.121,-0.384,-3.514,-0.00152,-0.00314,-0.00091,0
2760,2.710627,-0.108,-0.354,-3.488,-0.00159,-0.00317,-0.00115,0
2761,2.711601,-0.095,-0.377,-3.542,-0.00164,-0.00302,-0.00128,0
2762,2.712575,-0.12,-0.352,-3.515,-0.00164,-0.00302,-0.00122,0
2763,2.713566,-0.11,-0.37,-3.532,-0.00156,-0.00315,-0.00113,0
2764,2.714557,-0.105,-0.374,-3.524,-0.00144,-0.00317,-0.00064,0
2765,2.715532,-0.1,-0.383,-3.5,-0.00144,-0.00323,-0.00108,0
2766,2.716506,-0.104,-0.402,-3.494,-0.00152,-0.00323,-0.00106,0
2767,2.71748,-0.091,-0.375,-3.481,-0.00159,-0.00324,-0.00086,0
2768,2.718471,-0.093,-0.361,-3.516,-0.0016,-0.00331,-0.00117,0
2769,2.719462,-0.119,-0.373,-3.511,-0.00141,-0.00328,-0.00127,0
2770,2.720437,-0.099,-0.381,-3.503,-0.00155,-0.00321,-0.00122,0
2771,2.721411,-0.111,-0.382,-3.507,-0.0015,-0.00328,-0.00111,0
2772,2.722385,-0.098,-0.366,-3.527,-0.00159,-0.00323,-0.00097,0
2773,2.723376,-0.093,-0.385,-3.515,-0.00151,-0.00347,-0.00082,0
2774,2.724367,-0.09,-0.374,-3.517,-0.00159,-0.00329,-0.00071,0
2775,2.725342,-0.087,-0.372,-3.522,-0.00159,-0.00322,-0.00097,0
2776,2.726316,-0.111,-0.363,-3.524,-0.0015,-0.00318,-0.0012,0
2777,2.72729,-0.102,-0.37,-3.511,-0.00161,-0.00336,-0.00095,0
2778,2.728281,-0.109,-0.38,-3.536,-0.00164,-0.00337,-0.0008,0
2779,2.729272,-0.12,-0.376,-3.536,-0.00161,-0.00331,-0.00014,0
2780,2.730247,-0.095,-0.38,-3.508,-0.00162,-0.00334,-0.00096,0
2781,2.731221,-0.103,-0.389,-3.537,-0.00162,-0.00329,-0.00083,0
2782,2.732195,-0.1,-0.406,-3.496,-0.00158,-0.00332,-0.00075,0
2783,2.733186,-0.104,-0.394,-3.488,-0.00157,-0.00341,-0.00081,0
2784,2.734177,-0.115,-0.391,-3.487,-0.00159,-0.00334,-0.00071,0
2785,2.735152,-0.114,-0.395,-3.517,-0.00169,-0.00322,-0.00068,0
2786,2.736126,-0.134,-0.388,-3.524,-0.00173,-0.00347,-0.00038,0
2787,2.7371,-0.103,-0.377,-3.533,-0.00181,-0.00335,-0.00071,0
2788,2.738091,-0.121,-0.378,-3.525,-0.00189,-0.00328,-0.00077,0
2789,2.739082,-0.113,-0.371,-3.505,-0.00181,-0.00336,-0.00115,0
2790,2.740075,-0.115,-0.365,-3.487,-0.00191,-0.0033,-0.00105,0
2791,2.741049,-0.131,-0.377,-3.512,-0.0021,-0.00323,-0.00109,0
2792,2.742023,-0.115,-0.373,-3.512,-0.0019,-0.00329,-0.00106,0
2793,2.743014,-0.13,-0.379,-3.538,-0.00194,-0.00341,-0.00077,0
2794,2.744005,-0.12,-0.395,-3.533,-0.00177,-0.0034,-0.00101,0
2795,2.74498,-0.121,-0.404,-3.529,-0.002,-0.00346,-0.00129,0
2796,2.745954,-0.128,-0.406,-3.504,-0.00189,-0.00333,-0.0013,0
2797,2.746928,-0.125,-0.394,-3.532,-0.0018,-0.00331,-0.00094,0
2798,2.747919,-0.104,-0.38,-3.514,-0.002,-0.00329,-0.00064,0
2799,2.74891,-0.135,-0.37,-3.528,-0.002,-0.00336,-0.00099,0
2800,2.749885,-0.131,-0.388,-3.514,-0.00175,-0.00337,-0.0013,0
2801,2.750859,-0.124,-0.378,-3.507,-0.00213,-0.0031,-0.00106,0
2802,2.751833,-0.121,-0.383,-3.492,-0.00205,-0.00315,-0.00092,0
2803,2.752824,-0.118,-0.37,-3.51,-0.00205,-0.00317,-0.00107,0
2804,2.753815,-0.121,-0.386,-3.528,-0.00203,-0.00329,-0.00085,0
2805,2.75479,-0.087,-0.374,-3.531,-0.0019,-0.00306,-0.00135,0
2806,2.755764,-0.102,-0.38,-3.504,-0.00198,-0.00311,-0.00109,0
2807,2.756738,-0.111,-0.397,-3.469,-0.00196,-0.00317,-0.00167,0
2808,2.757729,-0.106,-0.406,-3.485,-0.00185,-0.00321,-0.00137,0
2809,2.75872,-0.113,-0.382,-3.493,-0.00199,-0.00318,-0.00154,0
2810,2.759695,-0.115,-0.373,-3.485,-0.00204,-0.00327,-0.00151,0
2811,2.760669,-0.09,-0.363,-3.518,-0.00205,-0.00338,-0.00089,0
2812,2.761643,-0.09,-0.361,-3.532,-0.00202,-0.00306,-0.0013,0
2813,2.762634,-0.101,-0.387,-3.522,-0.00194,-0.00324,-0.0013,0
2814,2.763625,-0.097,-0.401,-3.498,-0.00188,-0.00308,-0.00128,0
2815,2.7646,-0.104,-0.379,-3.481,-0.00204,-0.00318,-0.00098,0
2816,2.765574,-0.114,-0.349,-3.471,-0.00207,-0.00315,-0.00151,0
2817,2.766548,-0.107,-0.367,-3.488,-0.00209,-0.0031,-0.00086,0
2818,2.767539,-0.099,-0.356,-3.513,-0.00206,-0.00288,-0.00138,0
2819,2.76853,-0.095,-0.387,-3.575,-0.002,-0.00305,-0.00126,0
2820,2.769505,-0.105,-0.394,-3.532,-0.00181,-0.00299,-0.00115,0
2821,2.770479,-0.106,-0.367,-3.532,-0.00192,-0.00302,-0.00112,0
2822,2.771453,-0.111,-0.382,-3.518,-0.00193,-0.00293,-0.00157,0
2823,2.772444,-0.082,-0.381,-3.5,-0.00196,-0.00294,-0.00158,0
2824,2.773435,-0.107,-0.399,-3.512,-0.00202,-0.00306,-0.00104,0
2825,2.77441,-0.116,-0.392,-3.501,-0.00205,-0.00302,-0.00113,0
2826,2.775384,-0.131,-0.37,-3.536,-0.00191,-0.00313,-0.00086,0
2827,2.776358,-0.076,-0.369,-3.546,-0.00182,-0.00288,-0.00132,0
2828,2.777349,-0.091,-0.388,-3.506,-0.00191,-0.00285,-0.00141,0
2829,2.77834,-0.095,-0.37,-3.502,-0.00189,-0.00293,-0.00129,0
2830,2.779315,-0.091,-0.39,-3.516,-0.00193,-0.00311,-0.00146,0
2831,2.780289,-0.089,-0.395,-3.51,-0.00186,-0.00304,-0.00186,0
2832,2.781263,-0.117,-0.385,-3.505,-0.00193,-0.0029,-0.00173,0
2833,2.782254,-0.109,-0.399,-3.527,-0.00186,-0.00297,-0.00123,0
2834,2.783245,-0.099,-0.395,-3.493,-0.00177,-0.0031,-0.00144,0
2835,2.78422,-0.091,-0.402,-3.529,-0.0019,-0.00298,-0.0012,0
2836,2.785194,-0.099,-0.36,-3.501,-0.00181,-0.00307,-0.0011,0
2837,2.786168,-0.095,-0.373,-3.511,-0.00183,-0.00283,-0.00136,0
2838,2.787159,-0.111,-0.386,-3.514,-0.00189,-0.0029,-0.00118,0
2839,2.78815,-0.09,-0.383,-3.51,-0.00181,-0.00292,-0.00169,0
2840,2.789125,-0.089,-0.388,-3.507,-0.00169,-0.00303,-0.00164,0
2841,2.790099,-0.084,-0.396,-3.494,-0.00173,-0.00294,-0.00172,0
2842,2.791073,-0.091,-0.382,-3.497,-0.00158,-0.00291,-0.0015,0
2843,2.792064,-0.084,-0.377,-3.506,-0.0017,-0.00287,-0.0012,0
2844,2.793055,-0.085,-0.395,-3.5,-0.00182,-0.00295,-0.00138,0
2845,2.79403,-0.085,-0.39,-3.47,-0.00173,-0.00293,-0.00153,0
2846,2.795004,-0.079,-0.405,-3.494,-0.00159,-0.00299,-0.00156,0
2847,2.795978,-0.085,-0.355,-3.495,-0.00165,-0.00283,-0.00126,0
2848,2.796969,-0.094,-0.38,-3.486,-0.00166,-0.00297,-0.00139,0
2849,2.79796,-0.093,-0.382,-3.494,-0.00163,-0.00312,-0.00138,0
2850,2.798935,-0.118,-0.375,-3.503,-0.00173,-0.00314,-0.00176,0
2851,2.799909,-0.089,-0.374,-3.503,-0.0017,-0.00296,-0.00189,0
2852,2.800883,-0.101,-0.394,-3.5,-0.00173,-0.00308,-0.00152,0
2853,2.801874,-0.108,-0.387,-3.501,-0.00173,-0.00318,-0.00184,0
2854,2.802865,-0.128,-0.38,-3.506,-0.00182,-0.00306,-0.0015,0
2855,2.80384,-0.107,-0.386,-3.482,-0.00177,-0.0032,-0.00166,0
2856,2.804814,-0.105,-0.387,-3.51,-0.00176,-0.00318,-0.00113,0
2857,2.805788,-0.097,-0.384,-3.509,-0.00167,-0.0031,-0.00122,0
2858,2.806779,-0.101,-0.392,-3.531,-0.00174,-0.00319,-0.00063,0
2859,2.80777,-0.103,-0.362,-3.515,-0.00179,-0.0032,-0.00108,0
2860,2.808745,-0.104,-0.375,-3.516,-0.00165,-0.0033,-0.0015,0
2861,2.809719,-0.122,-0.383,-3.518,-0.00182,-0.00332,-0.00072,0
2862,2.810693,-0.121,-0.401,-3.514,-0.00167,-0.00337,-0.00037,0
2863,2.811684,-0.129,-0.406,-3.492,-0.00169,-0.00344,-0.0008,0
2864,2.812675,-0.119,-0.39,-3.502,-0.0017,-0.00343,-0.0012,0
2865,2.81365,-0.087,-0.384,-3.514,-0.00161,-0.00337,-0.00077,0
2866,2.814624,-0.109,-0.391,-3.514,-0.00154,-0.00349,-0.00127,0
2867,2.815598,-0.112,-0.389,-3.508,-0.00167,-0.00346,-0.00122,0
2868,2.816589,-0.108,-0.375,-3.484,-0.00168,-0.00336,-0.00048,0
2869,2.81758,-0.111,-0.39,-3.517,-0.00155,-0.00346,-0.00051,0
2870,2.818555,-0.128,-0.389,-3.525,-0.00175,-0.00344,-0.00088,0
2871,2.819529,-0.121,-0.36,-3.541,-0.00173,-0.00343,-0.00126,0
2872,2.820503,-0.099,-0.375,-3.505,-0.00161,-0.00327,-0.00132,0
2873,2.821494,-0.095,-0.407,-3.492,-0.00173,-0.00331,-0.00083,0
2874,2.822485,-0.118,-0.407,-3.526,-0.0017,-0.00343,-0.0009,0
2875,2.82346,-0.108,-0.389,-3.485,-0.00167,-0.00341,-0.00055,0
2876,2.824434,-0.11,-0.386,-3.458,-0.00184,-0.00335,-0.00066,0
2877,2.825408,-0.122,-0.391,-3.487,-0.00179,-0.00349,-0.00083,0
2878,2.826399,-0.117,-0.375,-3.49,-0.00176,-0.00345,-0.0002,0
2879,2.82739,-0.105,-0.376,-3.486,-0.0019,-0.00339,-0.00088,0
2880,2.828365,-0.108,-0.376,-3.503,-0.00189,-0.00344,-0.00046,0
2881,2.829339,-0.111,-0.393,-3.513,-0.00187,-0.00343,-0.00072,0
2882,2.830313,-0.134,-0.373,-3.487,-0.00195,-0.00343,-0.00074,0
2883,2.831304,-0.121,-0.406,-3.477,-0.00177,-0.00347,-0.00069,0
2884,2.832295,-0.13,-0.394,-3.495,-0.00181,-0.00338,-0.0005,0
2885,2.83327,-0.107,-0.39,-3.509,-0.00175,-0.00344,-0.00082,0
2886,2.834244,-0.127,-0.378,-3.511,-0.0018,-0.00351,-0.00078,0
2887,2.835218,-0.122,-0.409,-3.48,-0.00181,-0.00336,-0.0009,0
2888,2.836209,-0.093,-0.404,-3.492,-0.00174,-0.00338,-0.00087,0
2889,2.8372,-0.121,-0.408,-3.485,-0.0018,-0.00331,-0.00059,0
2890,2.838175,-0.103,-0.407,-3.495,-0.00175,-0.00337,-0.00055,0
2891,2.839149,-0.081,-0.389,-3.481,-0.00177,-0.00333,-0.00074,0
2892,2.840123,-0.09,-0.395,-3.46,-0.0018,-0.00325,-0.00059,0
2893,2.841114,-0.102,-0.408,-3.486,-0.00186,-0.00324,-0.00089,0
2894,2.842105,-0.115,-0.39,-3.524,-0.00182,-0.00324,-0.0013,0
2895,2.84308,-0.127,-0.373,-3.488,-0.00174,-0.00316,-0.00132,0
2896,2.844054,-0.131,-0.381,-3.497,-0.00183,-0.0032,-0.00078,0
2897,2.845028,-0.102,-0.379,-3.517,-0.00185,-0.00303,-0.00089,0
2898,2.846019,-0.113,-0.366,-3.462,-0.00175,-0.00296,-0.00089,0
2899,2.84701,-0.101,-0.373,-3.472,-0.00182,-0.00296,-0.00099,0
2900,2.847985,-0.097,-0.389,-3.474,-0.00197,-0.0031,-0.00111,0
2901,2.848959,-0.094,-0.394,-3.513,-0.00191,-0.00308,-0.00096,0
2902,2.849933,-0.108,-0.39,-3.511,-0.00174,-0.00305,-0.00068,0
2903,2.850924,-0.121,-0.391,-3.491,-0.00179,-0.00312,-0.0011,0
2904,2.851915,-0.135,-0.4,-3.474,-0.00178,-0.00301,-0.00136,0
2905,2.85289,-0.108,-0.365,-3.473,-0.00182,-0.00289,-0.00104,0
2906,2.853864,-0.12,-0.377,-3.51,-0.00183,-0.00306,-0.00165,0
2907,2.854838,-0.149,-0.368,-3.506,-0.00183,-0.00308,-0.00129,0
2908,2.855829,-0.109,-0.36,-3.459,-0.00183,-0.00299,-0.00123,0
2909,2.85682,-0.103,-0.361,-3.47,-0.00189,-0.0029,-0.00155,0
2910,2.857795,-0.09,-0.371,-3.484,-0.00178,-0.00296,-0.00162,0
2911,2.858769,-0.111,-0.397,-3.485,-0.00179,-0.00316,-0.00135,0
2912,2.859743,-0.1,-0.375,-3.466,-0.00175,-0.00314,-0.00124,0
2913,2.860734,-0.115,-0.396,-3.506,-0.00183,-0.00313,-0.00101,0
2914,2.861725,-0.103,-0.378,-3.472,-0.00175,-0.00311,-0.00114,0
2915,2.8627,-0.101,-0.383,-3.476,-0.00187,-0.00301,-0.00145,0
2916,2.863674,-0.093,-0.39,-3.457,-0.00178,-0.00298,-0.00177,0
2917,2.864648,-0.11,-0.387,-3.488,-0.00183,-0.00314,-0.00137,0
2918,2.865639,-0.12,-0.383,-3.46,-0.00177,-0.00307,-0.00131,0
2919,2.86663,-0.113,-0.391,-3.454,-0.00186,-0.00311,-0.00136,0
2920,2.867605,-0.114,-0.378,-3.459,-0.00184,-0.00307,-0.00156,0
2921,2.868579,-0.11,-0.379,-3.461,-0.0019,-0.00302,-0.00143,0
2922,2.869553,-0.119,-0.38,-3.486,-0.00197,-0.00303,-0.00143,0
2923,2.870544,-0.112,-0.391,-3.498,-0.00189,-0.00312,-0.00176,0
2924,2.871535,-0.108,-0.379,-3.451,-0.00184,-0.00316,-0.00139,0
2925,2.87251,-0.116,-0.396,-3.442,-0.00185,-0.00326,-0.00099,0
2926,2.873484,-0.118,-0.364,-3.473,-0.00174,-0.00318,-0.00098,0
2927,2.874458,-0.111,-0.379,-3.466,-0.00186,-0.00326,-0.00171,0
2928,2.875449,-0.099,-0.385,-3.483,-0.00184,-0.00314,-0.00134,0
2929,2.87644,-0.123,-0.357,-3.467,-0.00179,-0.00313,-0.00077,0
2930,2.877415,-0.125,-0.368,-3.464,-0.00188,-0.0033,-0.00152,0
2931,2.878389,-0.114,-0.393,-3.438,-0.0018,-0.00311,-0.00089,0
2932,2.879363,-0.095,-0.361,-3.452,-0.00181,-0.00311,-0.00107,0
2933,2.880354,-0.08,-0.377,-3.475,-0.00185,-0.00306,-0.00078,0
2934,2.881345,-0.094,-0.379,-3.445,-0.00176,-0.00319,-0.00161,0
2935,2.88232,-0.097,-0.37,-3.472,-0.00184,-0.00314,-0.00106,0
2936,2.883294,-0.117,-0.364,-3.443,-0.00174,-0.00329,-0.00086,0
2937,2.884268,-0.103,-0.372,-3.456,-0.00183,-0.00321,-0.00095,0
2938,2.885259,-0.103,-0.365,-3.44,-0.00181,-0.00327,-0.00093,0
2939,2.88625,-0.1,-0.375,-3.466,-0.0018,-0.00336,-0.00063,0
2940,2.887225,-0.12,-0.394,-3.463,-0.00171,-0.00335,-0.0011,0
2941,2.888199,-0.117,-0.373,-3.453,-0.00173,-0.00336,-0.00033,0
2942,2.889173,-0.073,-0.362,-3.452,-0.00178,-0.00321,-0.00068,0
2943,2.890164,-0.117,-0.369,-3.493,-0.00179,-0.00316,-0.00072,0
2944,2.891155,-0.099,-0.374,-3.435,-0.00174,-0.00329,-0.00047,0
2945,2.89213,-0.09,-0.376,-3.459,-0.00192,-0.00319,-0.00061,0
2946,2.893104,-0.094,-0.385,-3.449,-0.00169,-0.00329,-0.00038,0
2947,2.894078,-0.087,-0.37,-3.469,-0.00173,-0.00315,-0.00079,0
2948,2.895069,-0.099,-0.392,-3.471,-0.00177,-0.00329,-0.00083,0
2949,2.89606,-0.114,-0.393,-3.439,-0.00166,-0.00327,-0.00058,0
2950,2.897035,-0.111,-0.383,-3.459,-0.00179,-0.00317,-0.0009,0
2951,2.898009,-0.111,-0.37,-3.476,-0.00185,-0.00329,-0.00102,0
2952,2.898983,-0.114,-0.371,-3.481,-0.00182,-0.00318,-0.0006,0
2953,2.899974,-0.106,-0.357,-3.451,-0.00179,-0.00331,-0.00111,0
2954,2.900965,-0.11,-0.353,-3.428,-0.00187,-0.00331,-0.00108,0
2955,2.90194,-0.1,-0.385,-3.463,-0.00183,-0.00317,-0.00067,0
2956,2.902914,-0.11,-0.372,-3.458,-0.00182,-0.00317,-0.00078,0
2957,2.903888,-0.095,-0.385,-3.439,-0.00188,-0.00311,-0.00033,0
2958,2.904879,-0.094,-0.383,-3.44,-0.00171,-0.00314,-0.00135,0
2959,2.90587,-0.089,-0.356,-3.45,-0.00186,-0.00313,-0.0012,0
2960,2.906845,-0.091,-0.374,-3.457,-0.00173,-0.00322,-0.00093,0
2961,2.907819,-0.096,-0.383,-3.482,-0.00182,-0.00328,-0.0016,0
2962,2.908793,-0.103,-0.378,-3.495,-0.00185,-0.00323,-0.00128,0
2963,2.909784,-0.095,-0.377,-3.458,-0.00169,-0.00333,-0.00125,0
2964,2.910775,-0.094,-0.393,-3.455,-0.00168,-0.0031,-0.00122,0
2965,2.91175,-0.117,-0.378,-3.427,-0.00186,-0.00323,-0.00096,0
2966,2.912724,-0.091,-0.362,-3.435,-0.0018,-0.00317,-0.00088,0
2967,2.913698,-0.099,-0.372,-3.444,-0.00193,-0.00315,-0.0009,0
2968,2.914689,-0.097,-0.383,-3.418,-0.00169,-0.00313,-0.00093,0
2969,2.91568,-0.1,-0.368,-3.449,-0.00178,-0.00299,-0.001,0
2970,2.916655,-0.091,-0.364,-3.488,-0.00182,-0.0029,-0.0005,0
2971,2.917629,-0.083,-0.38,-3.442,-0.00181,-0.00293,-0.00116,0
2972,2.918603,-0.086,-0.371,-3.451,-0.00178,-0.003,-0.00112,0
2973,2.919594,-0.092,-0.389,-3.423,-0.00184,-0.00293,-0.00107,0
2974,2.920585,-0.088,-0.387,-3.442,-0.00174,-0.00292,-0.00119,0
2975,2.92156,-0.097,-0.389,-3.411,-0.00176,-0.00298,-0.00171,0
2976,2.922534,-0.107,-0.358,-3.419,-0.00181,-0.00281,-0.00135,0
2977,2.923508,-0.11,-0.393,-3.438,-0.00176,-0.00289,-0.0011,0
2978,2.924499,-0.103,-0.399,-3.452,-0.00184,-0.00297,-0.00109,0
2979,2.92549,-0.079,-0.367,-3.397,-0.00182,-0.00291,-0.00165,0
2980,2.926465,-0.132,-0.366,-3.434,-0.00188,-0.00293,-0.0017,0
2981,2.927439,-0.101,-0.36,-3.453,-0.00195,-0.00277,-0.00161,0
2982,2.928413,-0.095,-0.349,-3.418,-0.00181,-0.00278,-0.00186,0
2983,2.929404,-0.108,-0.397,-3.466,-0.00161,-0.00287,-0.00138,0
2984,2.930395,-0.107,-0.367,-3.421,-0.0017,-0.00293,-0.00132,0
2985,2.93137,-0.118,-0.394,-3.409,-0.00172,-0.0029,-0.0015,0
2986,2.932344,-0.106,-0.387,-3.414,-0.00189,-0.00293,-0.00117,0
2987,2.933318,-0.081,-0.375,-3.404,-0.0019,-0.00289,-0.00123,0
2988,2.934309,-0.106,-0.392,-3.399,-0.0018,-0.0029,-0.00132,0
2989,2.9353,-0.118,-0.386,-3.438,-0.00165,-0.00313,-0.00112,0
2990,2.936275,-0.102,-0.374,-3.434,-0.00176,-0.00317,-0.00103,0
2991,2.937249,-0.101,-0.373,-3.486,-0.00195,-0.00297,-0.00109,0
2992,2.938223,-0.092,-0.388,-3.477,-0.00184,-0.00289,-0.00139,0
2993,2.939214,-0.126,-0.389,-3.478,-0.0018,-0.00306,-0.00121,0
2994,2.940205,-0.108,-0.385,-3.439,-0.00191,-0.00307,-0.00103,0
2995,2.94118,-0.11,-0.35,-3.432,-0.00177,-0.00303,-0.00094,0
2996,2.942154,-0.108,-0.361,-3.414,-0.00178,-0.0032,-0.00083,0
2997,2.943128,-0.118,-0.376,-3.42,-0.00188,-0.00313,-0.00155,0
2998,2.944119,-0.095,-0.358,-3.428,-0.00193,-0.00308,-0.00136,0
2999,2.94511,-0.096,-0.36,-3.415,-0.00191,-0.00322,-0.00125,0
3000,2.946085,-0.106,-0.352,-3.423,-0.00195,-0.00319,-0.00068,0
3001,2.947059,-0.117,-0.371,-3.437,-0.0019,-0.00327,-0.00031,0
3002,2.948033,-0.139,-0.369,-3.396,-0.00187,-0.00323,-0.00071,0
3003,2.949024,-0.115,-0.362,-3.403,-0.0018,-0.00314,-0.00156,0
3004,2.950015,-0.104,-0.38,-3.401,-0.00189,-0.00312,-0.00113,0
3005,2.95099,-0.092,-0.334,-3.409,-0.00187,-0.00312,-0.00097,0
3006,2.951964,-0.106,-0.371,-3.448,-0.00182,-0.00323,-0.00088,0
3007,2.952938,-0.122,-0.369,-3.42,-0.00168,-0.00329,-0.00108,0
3008,2.953929,-0.113,-0.362,-3.413,-0.00186,-0.00333,-0.00127,0
3009,2.95492,-0.122,-0.381,-3.455,-0.00185,-0.00338,-0.00088,0
3010,2.955895,-0.11,-0.393,-3.452,-0.00181,-0.00336,-0.00033,0
3011,2.956869,-0.116,-0.372,-3.404,-0.00186,-0.00331,-0.00049,0
3012,2.957843,-0.107,-0.37,-3.412,-0.0019,-0.00323,-0.00056,0
3013,2.958834,-0.111,-0.404,-3.428,-0.00169,-0.00329,-0.00079,0
3014,2.959825,-0.096,-0.387,-3.413,-0.00183,-0.0033,-0.00062,0
3015,2.9608,-0.116,-0.36,-3.419,-0.0018,-0.0032,-0.00076,0
3016,2.961774,-0.111,-0.361,-3.382,-0.00189,-0.00316,-0.00122,0
3017,2.962748,-0.115,-0.377,-3.443,-0.00179,-0.00339,-0.00096,0
3018,2.963739,-0.103,-0.384,-3.379,-0.00173,-0.00329,-0.00102,0
3019,2.96473,-0.116,-0.411,-3.402,-0.00177,-0.00346,-0.00081,0
3020,2.965705,-0.132,-0.379,-3.425,-0.00183,-0.0034,-0.00035,0
3021,2.966679,-0.117,-0.384,-3.414,-0.00195,-0.00328,-0.00041,0
3022,2.967653,-0.117,-0.404,-3.435,-0.00181,-0.00329,-0.00034,0
3023,2.968644,-0.103,-0.395,-3.42,-0.00169,-0.00325,-0.00041,0
3024,2.969635,-0.103,-0.367,-3.413,-0.00193,-0.00316,-0.00032,0
3025,2.97061,-0.104,-0.364,-3.409,-0.0019,-0.00328,-0.00046,0
3026,2.971584,-0.112,-0.392,-3.433,-0.00194,-0.0033,-0.00112,0
3027,2.972558,-0.119,-0.415,-3.421,-0.00191,-0.00313,-0.00068,0
3028,2.973549,-0.12,-0.394,-3.428,-0.00181,-0.00314,-0.00088,0
3029,2.97454,-0.112,-0.376,-3.385,-0.00168,-0.00301,-0.00089,0
3030,2.975515,-0.107,-0.389,-3.407,-0.0017,-0.00305,-0.00131,0
