count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1194,1.171588,-0.11,-0.385,-2.893,-0.00274,-0.00278,-0.00105,0
1195,1.172562,-0.113,-0.364,-2.874,-0.0027,-0.00279,-0.00116,0
1196,1.173536,-0.098,-0.357,-2.886,-0.00273,-0.00256,-0.00166,0
1197,1.17451,-0.095,-0.375,-2.918,-0.00265,-0.00265,-0.00124,0
1198,1.175501,-0.094,-0.373,-2.916,-0.00273,-0.00273,-0.00127,0
1199,1.176492,-0.096,-0.352,-2.9,-0.00267,-0.00268,-0.00094,0
1200,1.177466,-0.089,-0.353,-2.905,-0.00262,-0.00265,-0.00113,0
1201,1.17844,-0.11,-0.348,-2.883,-0.00284,-0.00283,-0.00177,0
1202,1.179414,-0.102,-0.375,-2.896,-0.00273,-0.00268,-0.00114,0
1203,1.180405,-0.135,-0.384,-2.902,-0.00274,-0.00286,-0.00048,0
1204,1.181396,-0.088,-0.388,-2.868,-0.00283,-0.00285,-0.00142,0
1205,1.18237,-0.083,-0.37,-2.905,-0.00276,-0.00275,-0.00168,0
1206,1.183344,-0.106,-0.375,-2.885,-0.00281,-0.00283,-0.00137,0
1207,1.184318,-0.12,-0.36,-2.911,-0.00293,-0.0028,-0.00135,0
1208,1.185309,-0.115,-0.352,-2.936,-0.00272,-0.00292,-0.00128,0
1209,1.1863,-0.091,-0.351,-2.915,-0.00284,-0.00284,-0.00146,0
1210,1.187274,-0.114,-0.353,-2.906,-0.00279,-0.00281,-0.00146,0
1211,1.188248,-0.11,-0.359,-2.923,-0.00278,-0.00285,-0.00157,0
1212,1.189222,-0.115,-0.373,-2.887,-0.00279,-0.00296,-0.00193,0
1213,1.190213,-0.115,-0.364,-2.9,-0.00276,-0.00299,-0.0016,0
1214,1.191204,-0.101,-0.383,-2.878,-0.00279,-0.00281,-0.00129,0
1215,1.192178,-0.109,-0.356,-2.9,-0.00289,-0.00291,-0.00119,0
1216,1.193152,-0.118,-0.371,-2.903,-0.00287,-0.00287,-0.00124,0
1217,1.194126,-0.115,-0.368,-2.907,-0.00265,-0.00277,-0.00188,0
1218,1.195117,-0.107,-0.376,-2.888,-0.00268,-0.00285,-0.00118,0
1219,1.196108,-0.079,-0.381,-2.905,-0.00279,-0.00283,-0.00127,0
1220,1.197082,-0.083,-0.345,-2.885,-0.003,-0.00284,-0.00122,0
1221,1.198056,-0.089,-0.366,-2.892,-0.00289,-0.00278,-0.00115,0
1222,1.19903,-0.086,-0.362,-2.897,-0.00271,-0.0027,-0.0014,0
1223,1.200021,-0.1,-0.359,-2.904,-0.00265,-0.00266,-0.00144,0
1224,1.201012,-0.08,-0.371,-2.889,-0.00284,-0.00274,-0.00112,0
1225,1.201986,-0.11,-0.362,-2.893,-0.00285,-0.00274,-0.00143,0
1226,1.20296,-0.1,-0.368,-2.892,-0.00285,-0.0027,-0.0012,0
1227,1.203934,-0.1,-0.385,-2.885,-0.00277,-0.00268,-0.00113,0
1228,1.204925,-0.099,-0.388,-2.88,-0.00266,-0.00267,-0.00169,0
1229,1.205916,-0.093,-0.38,-2.913,-0.0027,-0.00265,-0.00138,0
1230,1.20689,-0.085,-0.368,-2.931,-0.00281,-0.00247,-0.00144,0
1231,1.207864,-0.071,-0.355,-2.925,-0.00267,-0.00255,-0.00126,0
1232,1.208838,-0.112,-0.383,-2.936,-0.00265,-0.00269,-0.00148,0
1233,1.209829,-0.12,-0.38,-2.9,-0.0027,-0.00253,-0.00151,0
1234,1.21082,-0.106,-0.375,-2.889,-0.00273,-0.00264,-0.0013,0
1235,1.211794,-0.094,-0.386,-2.889,-0.00293,-0.00256,-0.0016,0
1236,1.212768,-0.09,-0.376,-2.916,-0.00289,-0.00247,-0.0015,0
1237,1.213742,-0.098,-0.365,-2.906,-0.0029,-0.00251,-0.00146,0
1238,1.214733,-0.112,-0.372,-2.902,-0.0029,-0.00278,-0.00122,0
1239,1.215724,-0.09,-0.358,-2.879,-0.00286,-0.0026,-0.00179,0
1240,1.216698,-0.095,-0.376,-2.888,-0.0028,-0.0026,-0.00164,0
1241,1.217672,-0.081,-0.385,-2.878,-0.00273,-0.00251,-0.00164,0
1242,1.218646,-0.092,-0.351,-2.924,-0.00297,-0.00265,-0.00178,0
1243,1.219637,-0.1,-0.384,-2.927,-0.0027,-0.00264,-0.00151,0
1244,1.220628,-0.089,-0.4,-2.922,-0.00265,-0.0026,-0.00167,0
1245,1.221602,-0.087,-0.381,-2.917,-0.00279,-0.0025,-0.0018,0
1246,1.222576,-0.128,-0.373,-2.891,-0.00281,-0.00253,-0.00179,0
1247,1.22355,-0.102,-0.388,-2.927,-0.00277,-0.00255,-0.00128,0
1248,1.224541,-0.115,-0.391,-2.908,-0.0029,-0.00259,-0.00133,0
1249,1.225532,-0.102,-0.378,-2.903,-0.0029,-0.00271,-0.0019,0
1250,1.226506,-0.111,-0.387,-2.866,-0.0028,-0.00274,-0.00181,0
1251,1.22748,-0.103,-0.394,-2.877,-0.00274,-0.00273,-0.00207,0
1252,1.228454,-0.105,-0.369,-2.915,-0.00279,-0.00252,-0.00204,0
1253,1.229445,-0.095,-0.346,-2.894,-0.00291,-0.00252,-0.00161,0
1254,1.230436,-0.075,-0.357,-2.901,-0.00293,-0.00252,-0.00157,0
1255,1.23141,-0.095,-0.388,-2.911,-0.0029,-0.00258,-0.00158,0
1256,1.232384,-0.107,-0.386,-2.924,-0.00272,-0.00266,-0.00163,0
1257,1.233358,-0.096,-0.361,-2.867,-0.00277,-0.00259,-0.00157,0
1258,1.234349,-0.083,-0.374,-2.908,-0.00259,-0.00256,-0.00127,0
1259,1.23534,-0.075,-0.382,-2.89,-0.00268,-0.00252,-0.00187,0
1260,1.236314,-0.098,-0.37,-2.859,-0.0027,-0.00257,-0.00187,0
1261,1.237288,-0.072,-0.364,-2.85,-0.00286,-0.00252,-0.00178,0
1262,1.238262,-0.103,-0.367,-2.856,-0.00274,-0.00258,-0.00177,0
1263,1.239253,-0.096,-0.364,-2.87,-0.00269,-0.0027,-0.00163,0
1264,1.240244,-0.096,-0.377,-2.907,-0.00274,-0.00248,-0.00158,0
1265,1.241237,-0.079,-0.347,-2.883,-0.00262,-0.00234,-0.00146,0
1266,1.242229,-0.108,-0.349,-2.882,-0.00269,-0.00258,-0.00177,0
1267,1.243203,-0.109,-0.373,-2.909,-0.00267,-0.00249,-0.00145,0
1268,1.244194,-0.118,-0.377,-2.909,-0.00284,-0.00256,-0.00173,0
1269,1.245185,-0.109,-0.361,-2.909,-0.00268,-0.00243,-0.0021,0
1270,1.246161,-0.111,-0.34,-2.903,-0.00275,-0.00248,-0.00164,0
1271,1.247135,-0.111,-0.352,-2.909,-0.00282,-0.00253,-0.00098,0
1272,1.248109,-0.094,-0.325,-2.884,-0.00288,-0.00243,-0.00119,0
1273,1.2491,-0.083,-0.352,-2.901,-0.0027,-0.00247,-0.00191,0
1274,1.250091,-0.107,-0.326,-2.882,-0.00274,-0.00262,-0.00156,0
1275,1.251067,-0.099,-0.332,-2.909,-0.00281,-0.00254,-0.0018,0
1276,1.252041,-0.107,-0.361,-2.878,-0.00258,-0.00263,-0.00137,0
1277,1.253015,-0.097,-0.354,-2.9,-0.00268,-0.00269,-0.00148,0
1278,1.254006,-0.096,-0.363,-2.889,-0.00256,-0.00268,-0.0015,0
1279,1.254997,-0.117,-0.342,-2.889,-0.0028,-0.00271,-0.00126,0
1280,1.255973,-0.103,-0.357,-2.899,-0.00278,-0.0026,-0.00099,0
1281,1.256947,-0.088,-0.367,-2.917,-0.0026,-0.00264,-0.00194,0
1282,1.257921,-0.097,-0.371,-2.933,-0.00276,-0.00268,-0.00158,0
1283,1.258912,-0.108,-0.377,-2.925,-0.00268,-0.00271,-0.00118,0
1284,1.259903,-0.108,-0.358,-2.897,-0.00276,-0.00275,-0.00137,0
1285,1.260879,-0.09,-0.351,-2.885,-0.00273,-0.00267,-0.00086,0
1286,1.261853,-0.094,-0.335,-2.884,-0.0028,-0.00279,-0.00116,0
1287,1.262827,-0.1,-0.357,-2.916,-0.00276,-0.00271,-0.00125,0
1288,1.263818,-0.093,-0.368,-2.91,-0.00281,-0.00256,-0.00156,0
1289,1.264809,-0.091,-0.347,-2.911,-0.00294,-0.00275,-0.00135,0
1290,1.265785,-0.096,-0.353,-2.892,-0.00285,-0.00269,-0.00098,0
1291,1.266759,-0.117,-0.344,-2.909,-0.00293,-0.00273,-0.00092,0
1292,1.267733,-0.108,-0.357,-2.903,-0.00293,-0.00285,-0.00116,0
1293,1.268724,-0.101,-0.374,-2.895,-0.00282,-0.00283,-0.00087,0
1294,1.269715,-0.092,-0.349,-2.916,-0.00279,-0.00273,-0.0007,0
1295,1.270691,-0.101,-0.352,-2.892,-0.00294,-0.00263,-0.00089,0
1296,1.271665,-0.097,-0.366,-2.919,-0.00301,-0.00271,-0.00114,0
1297,1.272639,-0.094,-0.356,-2.91,-0.00289,-0.00276,-0.00127,0
1298,1.27363,-0.124,-0.384,-2.919,-0.00292,-0.00278,-0.00069,0
1299,1.274621,-0.106,-0.374,-2.896,-0.00287,-0.00278,-0.00093,0
1300,1.275597,-0.104,-0.367,-2.867,-0.00288,-0.00278,-0.00135,0
1301,1.276571,-0.106,-0.385,-2.889,-0.00293,-0.00283,-0.00083,0
1302,1.277545,-0.105,-0.384,-2.925,-0.00271,-0.00296,-0.00126,0
1303,1.278536,-0.101,-0.382,-2.885,-0.00258,-0.00278,-0.00101,0
1304,1.279527,-0.115,-0.364,-2.897,-0.00289,-0.0027,-0.00114,0
1305,1.280503,-0.098,-0.376,-2.9,-0.00285,-0.00272,-0.00156,0
1306,1.281477,-0.102,-0.345,-2.885,-0.00284,-0.00263,-0.00156,0
1307,1.282451,-0.111,-0.341,-2.885,-0.00274,-0.00272,-0.00164,0
1308,1.283442,-0.116,-0.346,-2.926,-0.00293,-0.00263,-0.00173,0
1309,1.284433,-0.089,-0.34,-2.875,-0.0029,-0.00247,-0.00103,0
1310,1.285409,-0.119,-0.39,-2.901,-0.00282,-0.00258,-0.00158,0
1311,1.286383,-0.123,-0.38,-2.886,-0.00268,-0.00263,-0.00159,0
1312,1.287357,-0.089,-0.374,-2.899,-0.00277,-0.00254,-0.00135,0
1313,1.288348,-0.116,-0.374,-2.915,-0.00275,-0.00258,-0.0014,0
1314,1.289339,-0.104,-0.366,-2.897,-0.00267,-0.00254,-0.00143,0
1315,1.290315,-0.123,-0.332,-2.861,-0.00276,-0.00265,-0.00112,0
1316,1.291289,-0.093,-0.36,-2.885,-0.00274,-0.00242,-0.00199,0
1317,1.292263,-0.065,-0.344,-2.877,-0.00266,-0.00234,-0.00114,0
1318,1.293254,-0.076,-0.354,-2.867,-0.00258,-0.00232,-0.00137,0
1319,1.294245,-0.089,-0.357,-2.893,-0.00248,-0.00231,-0.00177,0
1320,1.295221,-0.122,-0.334,-2.881,-0.00258,-0.00249,-0.00146,0
1321,1.296195,-0.094,-0.363,-2.881,-0.00263,-0.00254,-0.00165,0
1322,1.297169,-0.092,-0.351,-2.874,-0.0026,-0.00245,-0.00143,0
1323,1.29816,-0.116,-0.351,-2.908,-0.00271,-0.00249,-0.00145,0
1324,1.299151,-0.1,-0.363,-2.904,-0.00262,-0.00241,-0.00139,0
1325,1.300127,-0.101,-0.357,-2.912,-0.00254,-0.00234,-0.00111,0
1326,1.301101,-0.101,-0.365,-2.871,-0.00251,-0.00232,-0.00143,0
1327,1.302075,-0.103,-0.345,-2.882,-0.00257,-0.00236,-0.00138,0
1328,1.303066,-0.119,-0.342,-2.864,-0.00264,-0.0026,-0.00213,0
1329,1.304057,-0.104,-0.35,-2.883,-0.00254,-0.00247,-0.00171,0
1330,1.305033,-0.12,-0.382,-2.882,-0.00246,-0.00246,-0.00161,0
1331,1.306007,-0.109,-0.364,-2.89,-0.00252,-0.00245,-0.00217,0
1332,1.306981,-0.09,-0.357,-2.886,-0.00259,-0.00243,-0.00233,0
1333,1.307972,-0.114,-0.355,-2.904,-0.00251,-0.00249,-0.0017,0
1334,1.308963,-0.106,-0.363,-2.896,-0.00239,-0.0026,-0.00206,0
1335,1.309939,-0.112,-0.37,-2.922,-0.00239,-0.00243,-0.00171,0
1336,1.310913,-0.112,-0.381,-2.891,-0.00253,-0.00253,-0.00214,0
1337,1.311887,-0.1,-0.343,-2.888,-0.00253,-0.00268,-0.00168,0
1338,1.312878,-0.092,-0.339,-2.885,-0.00247,-0.00258,-0.00142,0
1339,1.313869,-0.105,-0.338,-2.906,-0.00246,-0.00254,-0.0014,0
1340,1.314845,-0.081,-0.355,-2.928,-0.00248,-0.00253,-0.00099,0
1341,1.315819,-0.095,-0.345,-2.903,-0.00246,-0.00257,-0.00137,0
1342,1.316793,-0.113,-0.317,-2.878,-0.00248,-0.00262,-0.00173,0
1343,1.317784,-0.092,-0.348,-2.876,-0.00247,-0.00269,-0.00137,0
1344,1.318775,-0.105,-0.346,-2.881,-0.00249,-0.00258,-0.0012,0
1345,1.319751,-0.099,-0.336,-2.886,-0.00247,-0.00267,-0.00176,0
1346,1.320725,-0.099,-0.37,-2.894,-0.00246,-0.00259,-0.00142,0
1347,1.321699,-0.112,-0.353,-2.883,-0.00246,-0.00271,-0.0014,0
1348,1.32269,-0.08,-0.345,-2.883,-0.00242,-0.00271,-0.00176,0
1349,1.323681,-0.116,-0.367,-2.904,-0.00246,-0.00251,-0.00156,0
1350,1.324657,-0.115,-0.345,-2.891,-0.00219,-0.00266,-0.00092,0
1351,1.325631,-0.114,-0.342,-2.895,-0.00232,-0.00266,-0.00083,0
1352,1.326605,-0.111,-0.356,-2.904,-0.00247,-0.0025,-0.00126,0
1353,1.327596,-0.102,-0.349,-2.903,-0.00263,-0.00261,-0.00141,0
1354,1.328587,-0.113,-0.359,-2.93,-0.00232,-0.00256,-0.00118,0
1355,1.329563,-0.086,-0.367,-2.939,-0.00237,-0.00262,-0.00084,0
1356,1.330537,-0.107,-0.362,-2.878,-0.00239,-0.0027,-0.00092,0
1357,1.331511,-0.092,-0.34,-2.904,-0.0025,-0.00266,-0.00094,0
1358,1.332502,-0.104,-0.332,-2.9,-0.00253,-0.00274,-0.00101,0
1359,1.333493,-0.131,-0.366,-2.915,-0.00249,-0.00276,-0.00112,0
1360,1.334469,-0.107,-0.335,-2.917,-0.00241,-0.00266,-0.00059,0
1361,1.335443,-0.105,-0.318,-2.891,-0.00238,-0.00278,-0.00069,0
1362,1.336417,-0.076,-0.333,-2.899,-0.00244,-0.00267,-0.00143,0
1363,1.337408,-0.109,-0.364,-2.918,-0.00259,-0.00272,-0.00093,0
1364,1.338399,-0.121,-0.353,-2.898,-0.00258,-0.00268,-0.00067,0
1365,1.339376,-0.112,-0.347,-2.897,-0.00249,-0.00259,-0.00069,0
1366,1.34035,-0.103,-0.339,-2.896,-0.00252,-0.00278,-0.00069,0
1367,1.341324,-0.113,-0.358,-2.881,-0.00258,-0.00289,-0.00066,0
1368,1.342315,-0.099,-0.359,-2.891,-0.00255,-0.00282,-0.00099,0
1369,1.343306,-0.103,-0.355,-2.901,-0.00256,-0.00263,-0.00054,0
1370,1.344283,-0.095,-0.345,-2.924,-0.0026,-0.00267,-0.00029,0
1371,1.345257,-0.116,-0.353,-2.894,-0.00252,-0.0027,-0.00099,0
1372,1.346231,-0.12,-0.338,-2.914,-0.00241,-0.00264,-0.00127,0
1373,1.347222,-0.12,-0.334,-2.914,-0.00245,-0.00269,-0.00127,0
1374,1.348213,-0.119,-0.334,-2.883,-0.00261,-0.00263,-0.00102,0
1375,1.34919,-0.109,-0.341,-2.9,-0.00266,-0.00265,-0.00059,0
1376,1.350164,-0.115,-0.328,-2.899,-0.00255,-0.00279,-0.00138,0
1377,1.351138,-0.115,-0.339,-2.916,-0.00258,-0.0029,-0.00135,0
1378,1.352129,-0.11,-0.354,-2.908,-0.00248,-0.00274,-0.00124,0
1379,1.35312,-0.119,-0.322,-2.881,-0.00261,-0.00277,-0.00123,0
1380,1.354097,-0.097,-0.357,-2.936,-0.00252,-0.00269,-0.00087,0
1381,1.355071,-0.1,-0.343,-2.89,-0.00259,-0.00279,-0.00104,0
1382,1.356045,-0.088,-0.339,-2.884,-0.0025,-0.00273,-0.00133,0
1383,1.357036,-0.103,-0.332,-2.902,-0.00251,-0.00264,-0.00122,0
1384,1.358027,-0.112,-0.346,-2.922,-0.00251,-0.00277,-0.0005,0
1385,1.359004,-0.097,-0.331,-2.912,-0.00258,-0.00261,-0.00139,0
1386,1.359978,-0.114,-0.321,-2.906,-0.0025,-0.00257,-0.00137,0
1387,1.360952,-0.11,-0.346,-2.91,-0.00253,-0.00263,-0.00093,0
1388,1.361943,-0.095,-0.356,-2.925,-0.00246,-0.00276,-0.00108,0
1389,1.362934,-0.098,-0.333,-2.919,-0.00251,-0.00269,-0.00108,0
1390,1.363911,-0.11,-0.339,-2.889,-0.00259,-0.00261,-0.001,0
1391,1.364885,-0.104,-0.336,-2.896,-0.00244,-0.00259,-0.00077,0
1392,1.365859,-0.111,-0.363,-2.906,-0.00246,-0.00275,-0.00106,0
1393,1.36685,-0.114,-0.356,-2.88,-0.00231,-0.00261,-0.00132,0
1394,1.367841,-0.112,-0.318,-2.91,-0.00247,-0.00258,-0.0009,0
1395,1.368818,-0.111,-0.349,-2.914,-0.00233,-0.00243,-0.00116,0
1396,1.36981,-0.119,-0.345,-2.927,-0.00231,-0.00259,-0.00108,0
1397,1.370784,-0.114,-0.315,-2.909,-0.00233,-0.00252,-0.00108,0
1398,1.371775,-0.089,-0.35,-2.922,-0.00228,-0.00233,-0.00138,0
1399,1.372766,-0.098,-0.337,-2.928,-0.00241,-0.0025,-0.00133,0
1400,1.373745,-0.1,-0.345,-2.932,-0.00234,-0.00237,-0.00142,0
1401,1.374719,-0.117,-0.32,-2.91,-0.00237,-0.00234,-0.00147,0
1402,1.375693,-0.108,-0.34,-2.938,-0.00232,-0.00239,-0.0013,0
1403,1.376684,-0.107,-0.332,-2.918,-0.00224,-0.00233,-0.00068,0
1404,1.377675,-0.099,-0.331,-2.881,-0.00215,-0.0024,-0.00105,0
1405,1.378653,-0.087,-0.344,-2.902,-0.00224,-0.00237,-0.002,0
1406,1.379627,-0.098,-0.337,-2.943,-0.0023,-0.00246,-0.00166,0
1407,1.380601,-0.111,-0.326,-2.905,-0.0023,-0.00247,-0.00166,0
1408,1.381592,-0.106,-0.34,-2.895,-0.00214,-0.00239,-0.00131,0
1409,1.382583,-0.085,-0.348,-2.917,-0.00206,-0.00241,-0.0008,0
1410,1.383561,-0.121,-0.341,-2.96,-0.00207,-0.00238,-0.00111,0
1411,1.384535,-0.103,-0.331,-2.939,-0.00208,-0.0023,-0.00131,0
1412,1.385509,-0.107,-0.322,-2.905,-0.00216,-0.0024,-0.00111,0
1413,1.3865,-0.103,-0.328,-2.938,-0.0021,-0.00225,-0.00137,0
1414,1.387491,-0.091,-0.318,-2.901,-0.00213,-0.00232,-0.00158,0
1415,1.388469,-0.093,-0.345,-2.917,-0.00207,-0.00239,-0.00161,0
1416,1.389443,-0.09,-0.323,-2.919,-0.00205,-0.00218,-0.00123,0
1417,1.390417,-0.105,-0.318,-2.895,-0.00204,-0.00228,-0.00151,0
1418,1.391408,-0.062,-0.318,-2.895,-0.00199,-0.00212,-0.00204,0
1419,1.392399,-0.072,-0.335,-2.941,-0.00201,-0.00217,-0.00087,0
1420,1.393377,-0.094,-0.343,-2.916,-0.00217,-0.00224,-0.00149,0
1421,1.394351,-0.071,-0.316,-2.911,-0.00209,-0.00229,-0.0013,0
1422,1.395325,-0.095,-0.323,-2.929,-0.00208,-0.0022,-0.00188,0
1423,1.396316,-0.113,-0.316,-2.924,-0.00211,-0.00238,-0.00142,0
1424,1.397307,-0.095,-0.331,-2.921,-0.0021,-0.00237,-0.00137,0
1425,1.398287,-0.083,-0.335,-2.925,-0.00218,-0.00237,-0.0014,0
1426,1.399261,-0.092,-0.341,-2.954,-0.002,-0.0024,-0.00146,0
1427,1.400235,-0.093,-0.327,-2.921,-0.00201,-0.00237,-0.00156,0
1428,1.401226,-0.099,-0.344,-2.914,-0.00193,-0.0024,-0.00117,0
1429,1.402217,-0.087,-0.325,-2.905,-0.00204,-0.00243,-0.00109,0
1430,1.403197,-0.111,-0.334,-2.9,-0.00191,-0.00251,-0.00161,0
1431,1.404171,-0.091,-0.333,-2.92,-0.00204,-0.00239,-0.00161,0
1432,1.405145,-0.094,-0.328,-2.892,-0.00209,-0.00257,-0.00109,0
1433,1.406136,-0.092,-0.294,-2.954,-0.00212,-0.00258,-0.00146,0
1434,1.407127,-0.1,-0.32,-2.96,-0.00215,-0.00243,-0.00139,0
1435,1.408107,-0.092,-0.341,-2.932,-0.0021,-0.00256,-0.00142,0
1436,1.409081,-0.088,-0.329,-2.943,-0.00208,-0.00251,-0.00148,0
1437,1.410055,-0.1,-0.328,-2.93,-0.00211,-0.00248,-0.00145,0
1438,1.411046,-0.105,-0.348,-2.934,-0.00209,-0.00249,-0.00165,0
1439,1.412037,-0.083,-0.329,-2.906,-0.00196,-0.00257,-0.00137,0
1440,1.413017,-0.081,-0.328,-2.924,-0.00201,-0.00253,-0.0015,0
1441,1.413991,-0.091,-0.333,-2.939,-0.00212,-0.00252,-0.00103,0
1442,1.414965,-0.077,-0.324,-2.978,-0.00212,-0.00246,-0.00082,0
1443,1.415956,-0.118,-0.33,-2.952,-0.00199,-0.00271,-0.00106,0
1444,1.416947,-0.093,-0.337,-2.956,-0.00212,-0.00266,-0.0012,0
1445,1.417927,-0.08,-0.343,-2.929,-0.00213,-0.00255,-0.00087,0
1446,1.418901,-0.091,-0.334,-2.948,-0.00209,-0.00251,-0.00168,0
1447,1.419875,-0.093,-0.343,-2.962,-0.00211,-0.00254,-0.00124,0
1448,1.420866,-0.079,-0.317,-2.946,-0.00214,-0.00252,-0.00097,0
1449,1.421857,-0.073,-0.345,-2.934,-0.00216,-0.00253,-0.0008,0
1450,1.422837,-0.083,-0.333,-2.949,-0.00221,-0.00259,-0.00049,0
1451,1.423811,-0.107,-0.339,-2.937,-0.00227,-0.00268,-0.00055,0
1452,1.424785,-0.086,-0.33,-2.919,-0.00222,-0.0026,-0.00055,0
1453,1.425776,-0.09,-0.343,-2.934,-0.00206,-0.00261,-0.00055,0
1454,1.426767,-0.081,-0.312,-2.96,-0.00222,-0.00266,-0.00086,0
1455,1.427747,-0.059,-0.326,-2.933,-0.00219,-0.00262,-0.00076,0
1456,1.428721,-0.081,-0.328,-2.967,-0.00229,-0.00268,-0.00082,0
1457,1.429695,-0.094,-0.326,-2.951,-0.00222,-0.00262,-0.00066,0
1458,1.430686,-0.106,-0.313,-2.965,-0.00217,-0.00275,-0.00123,0
1459,1.431677,-0.089,-0.316,-2.969,-0.00214,-0.00267,-0.00054,0
1460,1.432657,-0.096,-0.322,-2.933,-0.00218,-0.00244,-0.00075,0
1461,1.433631,-0.115,-0.319,-2.945,-0.00238,-0.00255,-0.00061,0
1462,1.434605,-0.106,-0.323,-2.969,-0.00223,-0.00247,-0.00099,0
1463,1.435596,-0.105,-0.338,-2.948,-0.00215,-0.00261,-0.00058,0
1464,1.436587,-0.105,-0.332,-2.947,-0.00224,-0.00276,-0.00082,0
1465,1.437567,-0.117,-0.344,-2.927,-0.00225,-0.00265,-0.00078,0
1466,1.438541,-0.103,-0.323,-2.942,-0.00223,-0.00261,-0.00098,0
1467,1.439515,-0.098,-0.325,-2.938,-0.00228,-0.00266,-0.00138,0
1468,1.440506,-0.088,-0.319,-2.961,-0.00234,-0.00277,-0.00112,0
1469,1.441497,-0.084,-0.334,-2.945,-0.0022,-0.00259,-0.00108,0
1470,1.442477,-0.09,-0.343,-2.918,-0.0022,-0.00246,-0.00068,0
1471,1.443451,-0.103,-0.325,-2.956,-0.00237,-0.00261,-0.00133,0
1472,1.444425,-0.119,-0.339,-3,-0.00234,-0.00264,-0.00133,0
1473,1.445416,-0.113,-0.334,-2.978,-0.0024,-0.0026,-0.00158,0
1474,1.446407,-0.085,-0.331,-2.934,-0.00237,-0.00267,-0.00083,0
1475,1.447387,-0.122,-0.332,-2.968,-0.00229,-0.00268,-0.00107,0
1476,1.448361,-0.091,-0.342,-2.973,-0.00248,-0.00257,-0.0013,0
1477,1.449335,-0.102,-0.33,-2.958,-0.00232,-0.00267,-0.0012,0
1478,1.450326,-0.088,-0.322,-2.968,-0.00231,-0.00255,-0.001,0
1479,1.451317,-0.095,-0.31,-2.975,-0.00234,-0.00263,-0.00105,0
1480,1.452297,-0.109,-0.326,-2.973,-0.00239,-0.00274,-0.00131,0
1481,1.453271,-0.091,-0.316,-2.947,-0.00228,-0.00266,-0.00137,0
1482,1.454245,-0.084,-0.332,-2.971,-0.00226,-0.00249,-0.00134,0
1483,1.455236,-0.095,-0.315,-2.941,-0.00234,-0.00249,-0.00134,0
1484,1.456227,-0.082,-0.333,-2.9,-0.00227,-0.00254,-0.00116,0
1485,1.457207,-0.097,-0.329,-2.966,-0.00221,-0.00254,-0.00116,0
1486,1.458181,-0.096,-0.316,-2.995,-0.00223,-0.00259,-0.00126,0
1487,1.459155,-0.099,-0.315,-2.984,-0.00234,-0.00257,-0.00113,0
1488,1.460146,-0.072,-0.328,-2.969,-0.00224,-0.00246,-0.00111,0
1489,1.461137,-0.087,-0.341,-2.977,-0.00214,-0.00245,-0.00132,0
1490,1.462117,-0.068,-0.341,-2.955,-0.00239,-0.00244,-0.0015,0
1491,1.463091,-0.085,-0.323,-2.941,-0.00218,-0.00241,-0.00139,0
1492,1.464065,-0.102,-0.321,-2.948,-0.00224,-0.00254,-0.00153,0
1493,1.465056,-0.089,-0.297,-2.938,-0.00218,-0.00252,-0.00114,0
1494,1.466047,-0.099,-0.314,-2.941,-0.00224,-0.00245,-0.00115,0
1495,1.467027,-0.084,-0.316,-2.939,-0.00209,-0.00238,-0.00105,0
1496,1.468001,-0.098,-0.333,-2.93,-0.00214,-0.00253,-0.0009,0
1497,1.468975,-0.076,-0.337,-2.964,-0.00219,-0.00256,-0.00136,0
1498,1.469966,-0.076,-0.297,-2.974,-0.00234,-0.00231,-0.0011,0
1499,1.470957,-0.059,-0.314,-2.966,-0.00219,-0.0023,-0.00092,0
1500,1.471937,-0.064,-0.298,-2.975,-0.00226,-0.00235,-0.00159,0
1501,1.472911,-0.068,-0.32,-2.969,-0.00222,-0.00227,-0.00157,0
1502,1.473885,-0.074,-0.334,-2.999,-0.00217,-0.00236,-0.00142,0
1503,1.474876,-0.096,-0.326,-2.975,-0.0022,-0.0024,-0.00113,0
1504,1.475867,-0.1,-0.326,-2.947,-0.0022,-0.00247,-0.00118,0
1505,1.476847,-0.095,-0.341,-2.949,-0.0022,-0.00246,-0.00086,0
1506,1.477821,-0.101,-0.321,-2.969,-0.00218,-0.00262,-0.00139,0
1507,1.478795,-0.092,-0.338,-2.941,-0.00211,-0.00255,-0.0017,0
1508,1.479786,-0.081,-0.324,-2.951,-0.00218,-0.00251,-0.00076,0
1509,1.480777,-0.083,-0.322,-2.933,-0.00211,-0.0025,-0.00061,0
1510,1.481757,-0.086,-0.331,-2.917,-0.00218,-0.00251,-0.00125,0
1511,1.482731,-0.084,-0.352,-2.966,-0.0022,-0.00245,-0.00133,0
1512,1.483705,-0.089,-0.331,-2.946,-0.00221,-0.00257,-0.00134,0
1513,1.484696,-0.086,-0.316,-2.969,-0.0022,-0.00246,-0.00146,0
1514,1.485687,-0.079,-0.343,-3.002,-0.00213,-0.00247,-0.00112,0
1515,1.486667,-0.077,-0.32,-2.96,-0.00215,-0.0025,-0.00096,0
1516,1.487641,-0.104,-0.316,-2.955,-0.00216,-0.00255,-0.00165,0
1517,1.488615,-0.117,-0.322,-3.006,-0.0022,-0.00255,-0.00123,0
