count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1651,1.62014,-0.169,-0.35,-2.854,-0.00212,-0.00282,-0.00204,0
1652,1.621131,-0.174,-0.33,-2.837,-0.00217,-0.00269,-0.00137,0
1653,1.622111,-0.173,-0.378,-2.865,-0.0022,-0.00281,-0.00155,0
1654,1.623085,-0.192,-0.375,-2.863,-0.00212,-0.00281,-0.00203,0
1655,1.624059,-0.182,-0.348,-2.826,-0.00211,-0.00277,-0.00204,0
1656,1.62505,-0.162,-0.318,-2.839,-0.00201,-0.00265,-0.00155,0
1657,1.626041,-0.156,-0.3,-2.816,-0.00196,-0.00259,-0.00192,0
1658,1.627021,-0.175,-0.348,-2.874,-0.00193,-0.00271,-0.00173,0
1659,1.628013,-0.166,-0.347,-2.875,-0.00195,-0.00273,-0.00178,0
1660,1.629005,-0.172,-0.344,-2.873,-0.002,-0.00266,-0.00148,0
1661,1.629996,-0.18,-0.338,-2.84,-0.00208,-0.00276,-0.00177,0
1662,1.630987,-0.174,-0.342,-2.86,-0.00189,-0.00272,-0.00177,0
1663,1.631967,-0.17,-0.357,-2.832,-0.00193,-0.00286,-0.0015,0
1664,1.632941,-0.175,-0.353,-2.852,-0.00186,-0.00259,-0.00185,0
1665,1.633915,-0.165,-0.352,-2.86,-0.00198,-0.00267,-0.00156,0
1666,1.634906,-0.145,-0.332,-2.888,-0.00197,-0.00267,-0.00087,0
1667,1.635897,-0.131,-0.333,-2.866,-0.00183,-0.00288,-0.00179,0
1668,1.636877,-0.17,-0.339,-2.861,-0.00169,-0.00282,-0.00233,0
1669,1.637851,-0.179,-0.357,-2.864,-0.00165,-0.00283,-0.00242,0
1670,1.638825,-0.18,-0.339,-2.871,-0.00174,-0.00279,-0.00159,0
1671,1.639816,-0.174,-0.322,-2.876,-0.00183,-0.00271,-0.00175,0
1672,1.640807,-0.182,-0.331,-2.882,-0.00176,-0.0027,-0.00198,0
1673,1.641787,-0.188,-0.356,-2.909,-0.0016,-0.00279,-0.00179,0
1674,1.642761,-0.177,-0.346,-2.889,-0.00159,-0.00283,-0.00205,0
1675,1.643735,-0.174,-0.353,-2.907,-0.00161,-0.00292,-0.00173,0
1676,1.644726,-0.185,-0.325,-2.889,-0.00173,-0.00286,-0.00173,0
1677,1.645717,-0.179,-0.336,-2.854,-0.00175,-0.00306,-0.00178,0
1678,1.646697,-0.194,-0.323,-2.931,-0.00166,-0.00299,-0.00143,0
1679,1.647671,-0.174,-0.323,-2.922,-0.00173,-0.00283,-0.0013,0
1680,1.648645,-0.178,-0.323,-2.919,-0.0015,-0.00287,-0.0017,0
1681,1.649636,-0.175,-0.315,-2.901,-0.00161,-0.00295,-0.00179,0
1682,1.650627,-0.166,-0.31,-2.92,-0.00166,-0.00287,-0.00137,0
1683,1.651607,-0.192,-0.324,-2.909,-0.00166,-0.00282,-0.00162,0
1684,1.652581,-0.174,-0.319,-2.906,-0.00169,-0.00296,-0.00173,0
1685,1.653573,-0.184,-0.349,-2.929,-0.00135,-0.0029,-0.00143,0
1686,1.654564,-0.199,-0.336,-2.928,-0.00151,-0.00286,-0.00129,0
1687,1.655555,-0.164,-0.33,-2.918,-0.00155,-0.00263,-0.00127,0
1688,1.656535,-0.169,-0.347,-2.925,-0.00148,-0.00279,-0.00148,0
1689,1.657509,-0.182,-0.34,-2.912,-0.0015,-0.00285,-0.00169,0
1690,1.658483,-0.17,-0.33,-2.918,-0.00153,-0.00283,-0.00132,0
1691,1.659474,-0.165,-0.323,-2.93,-0.00163,-0.00273,-0.0012,0
1692,1.660465,-0.175,-0.344,-2.958,-0.00153,-0.00295,-0.00154,0
1693,1.661445,-0.181,-0.354,-2.955,-0.00152,-0.00297,-0.0012,0
1694,1.662419,-0.172,-0.361,-2.95,-0.00143,-0.00286,-0.00131,0
1695,1.663411,-0.171,-0.352,-2.929,-0.00149,-0.00275,-0.00129,0
1696,1.664402,-0.183,-0.303,-2.973,-0.00163,-0.00293,-0.00141,0
1697,1.665393,-0.182,-0.342,-2.934,-0.00162,-0.00297,-0.00095,0
1698,1.666373,-0.165,-0.348,-2.92,-0.00174,-0.00291,-0.00122,0
1699,1.667347,-0.186,-0.349,-2.971,-0.00162,-0.00303,-0.00137,0
1700,1.668339,-0.207,-0.325,-2.973,-0.00176,-0.00307,-0.00171,0
1701,1.66933,-0.167,-0.328,-2.964,-0.00171,-0.00287,-0.00122,0
1702,1.670321,-0.195,-0.333,-2.993,-0.00161,-0.00303,-0.00129,0
1703,1.671301,-0.176,-0.353,-2.968,-0.0017,-0.003,-0.00116,0
1704,1.672275,-0.159,-0.337,-2.986,-0.00169,-0.00297,-0.00113,0
1705,1.673267,-0.155,-0.331,-2.976,-0.00176,-0.00286,-0.00132,0
1706,1.674258,-0.166,-0.342,-3.029,-0.00177,-0.00286,-0.00117,0
1707,1.675249,-0.17,-0.342,-3.01,-0.00176,-0.00304,-0.0015,0
1708,1.676229,-0.182,-0.339,-2.997,-0.00168,-0.00303,-0.00078,0
1709,1.677203,-0.155,-0.353,-3.009,-0.00167,-0.00303,-0.00135,0
1710,1.678195,-0.172,-0.332,-2.993,-0.00175,-0.00297,-0.00149,0
1711,1.679186,-0.187,-0.321,-3.013,-0.00184,-0.00308,-0.00171,0
1712,1.680177,-0.184,-0.318,-3.014,-0.00183,-0.00304,-0.00152,0
1713,1.681157,-0.161,-0.333,-3.025,-0.00192,-0.00297,-0.00146,0
1714,1.682131,-0.158,-0.333,-3.029,-0.00192,-0.00306,-0.00189,0
1715,1.683123,-0.186,-0.319,-3.075,-0.00184,-0.00305,-0.00149,0
1716,1.684114,-0.172,-0.351,-3.064,-0.00191,-0.00308,-0.00158,0
1717,1.685105,-0.173,-0.339,-3.06,-0.00186,-0.00315,-0.00142,0
1718,1.686085,-0.174,-0.346,-3.064,-0.00188,-0.00294,-0.00131,0
1719,1.687059,-0.185,-0.351,-3.058,-0.00182,-0.00298,-0.00169,0
1720,1.688051,-0.178,-0.331,-3.013,-0.00183,-0.003,-0.00148,0
1721,1.689042,-0.147,-0.322,-3.042,-0.00185,-0.00289,-0.00114,0
1722,1.690033,-0.182,-0.338,-3.033,-0.00194,-0.00288,-0.00195,0
1723,1.691013,-0.154,-0.322,-3.02,-0.00187,-0.00282,-0.00205,0
1724,1.691987,-0.168,-0.327,-3.045,-0.00198,-0.00285,-0.00132,0
1725,1.692979,-0.169,-0.33,-3.023,-0.00213,-0.00273,-0.00131,0
1726,1.69397,-0.181,-0.315,-3.097,-0.00185,-0.00288,-0.00091,0
1727,1.694961,-0.175,-0.344,-3.06,-0.00208,-0.00292,-0.00132,0
1728,1.695941,-0.172,-0.34,-3.028,-0.00199,-0.00291,-0.00158,0
1729,1.696915,-0.187,-0.325,-3.077,-0.00208,-0.00293,-0.00184,0
1730,1.697907,-0.164,-0.322,-3.077,-0.002,-0.00284,-0.00135,0
1731,1.698898,-0.202,-0.322,-3.063,-0.00194,-0.00304,-0.00189,0
1732,1.699889,-0.179,-0.321,-3.04,-0.00197,-0.00315,-0.00131,0
1733,1.700869,-0.171,-0.329,-3.078,-0.00196,-0.00289,-0.0015,0
1734,1.701843,-0.162,-0.326,-3.073,-0.00191,-0.00291,-0.00152,0
1735,1.702834,-0.165,-0.332,-3.081,-0.00198,-0.00299,-0.0015,0
1736,1.703825,-0.177,-0.326,-3.098,-0.00189,-0.00298,-0.00185,0
1737,1.704816,-0.175,-0.345,-3.109,-0.00192,-0.00303,-0.00117,0
1738,1.705796,-0.159,-0.34,-3.076,-0.00185,-0.00294,-0.00185,0
1739,1.70677,-0.153,-0.323,-3.087,-0.00195,-0.00281,-0.00127,0
1740,1.707761,-0.177,-0.331,-3.073,-0.00181,-0.00282,-0.00175,0
1741,1.708752,-0.161,-0.357,-3.063,-0.00175,-0.00276,-0.00187,0
1742,1.709743,-0.148,-0.351,-3.076,-0.00169,-0.00282,-0.00186,0
1743,1.710723,-0.154,-0.327,-3.069,-0.00186,-0.00291,-0.00185,0
1744,1.711697,-0.165,-0.332,-3.045,-0.00192,-0.00289,-0.0011,0
1745,1.712688,-0.155,-0.32,-3.076,-0.00183,-0.00282,-0.002,0
1746,1.713679,-0.153,-0.298,-3.094,-0.00182,-0.0029,-0.00122,0
1747,1.71467,-0.16,-0.337,-3.07,-0.00172,-0.00293,-0.00192,0
1748,1.71565,-0.16,-0.351,-3.069,-0.00167,-0.00295,-0.00193,0
1749,1.716624,-0.159,-0.337,-3.084,-0.00162,-0.00288,-0.00181,0
1750,1.717615,-0.156,-0.344,-3.059,-0.00162,-0.00287,-0.0012,0
1751,1.718606,-0.146,-0.323,-3.113,-0.00179,-0.00292,-0.0012,0
1752,1.719597,-0.147,-0.334,-3.094,-0.00173,-0.00274,-0.00176,0
1753,1.720577,-0.176,-0.331,-3.069,-0.00153,-0.00272,-0.00139,0
1754,1.721551,-0.143,-0.334,-3.084,-0.00184,-0.00272,-0.00135,0
1755,1.722542,-0.142,-0.326,-3.143,-0.00171,-0.00286,-0.00128,0
1756,1.723533,-0.13,-0.327,-3.131,-0.00164,-0.00275,-0.00181,0
1757,1.724524,-0.145,-0.308,-3.097,-0.00176,-0.00279,-0.00159,0
1758,1.725504,-0.158,-0.322,-3.066,-0.00172,-0.0028,-0.00122,0
1759,1.726478,-0.148,-0.329,-3.054,-0.00175,-0.00277,-0.00143,0
1760,1.727469,-0.138,-0.324,-3.079,-0.0017,-0.00276,-0.00134,0
1761,1.72846,-0.158,-0.332,-3.086,-0.00179,-0.00293,-0.00161,0
1762,1.729451,-0.163,-0.362,-3.119,-0.00173,-0.00291,-0.00185,0
1763,1.730431,-0.182,-0.329,-3.109,-0.00157,-0.00309,-0.00199,0
1764,1.731405,-0.178,-0.341,-3.098,-0.00156,-0.00296,-0.00187,0
1765,1.732396,-0.158,-0.325,-3.081,-0.0017,-0.00294,-0.00172,0
1766,1.733387,-0.171,-0.334,-3.118,-0.00169,-0.00291,-0.00164,0
1767,1.734378,-0.161,-0.354,-3.101,-0.00168,-0.00284,-0.00191,0
1768,1.735358,-0.179,-0.356,-3.113,-0.00173,-0.0029,-0.00178,0
1769,1.736332,-0.178,-0.332,-3.088,-0.00174,-0.0028,-0.00153,0
1770,1.737323,-0.156,-0.344,-3.095,-0.00172,-0.00283,-0.00134,0
1771,1.738314,-0.144,-0.32,-3.109,-0.00149,-0.00284,-0.00164,0
1772,1.739305,-0.175,-0.328,-3.101,-0.00161,-0.00286,-0.00178,0
1773,1.740285,-0.171,-0.361,-3.119,-0.00158,-0.0029,-0.00175,0
1774,1.741259,-0.161,-0.355,-3.122,-0.00164,-0.003,-0.00164,0
1775,1.74225,-0.17,-0.337,-3.104,-0.0016,-0.00293,-0.00172,0
1776,1.743241,-0.162,-0.329,-3.105,-0.00165,-0.00291,-0.00229,0
1777,1.744232,-0.165,-0.348,-3.109,-0.0017,-0.00295,-0.00178,0
1778,1.745212,-0.189,-0.339,-3.083,-0.00163,-0.00299,-0.00159,0
1779,1.746186,-0.191,-0.35,-3.079,-0.00167,-0.00321,-0.00161,0
1780,1.747177,-0.174,-0.331,-3.118,-0.00163,-0.00312,-0.00168,0
1781,1.748168,-0.177,-0.356,-3.093,-0.00168,-0.00326,-0.00187,0
1782,1.749159,-0.164,-0.354,-3.095,-0.00165,-0.00303,-0.00199,0
1783,1.750139,-0.144,-0.334,-3.125,-0.00166,-0.00291,-0.00175,0
1784,1.751113,-0.167,-0.342,-3.101,-0.0016,-0.0031,-0.00119,0
1785,1.752104,-0.17,-0.344,-3.117,-0.00172,-0.00305,-0.00233,0
1786,1.753095,-0.161,-0.329,-3.107,-0.00173,-0.00306,-0.00181,0
1787,1.754086,-0.162,-0.336,-3.112,-0.00165,-0.00303,-0.00152,0
1788,1.75506,-0.163,-0.345,-3.11,-0.00161,-0.00311,-0.00191,0
1789,1.756034,-0.159,-0.353,-3.086,-0.00164,-0.003,-0.00212,0
1790,1.757025,-0.156,-0.374,-3.089,-0.00158,-0.00312,-0.00181,0
1791,1.758016,-0.168,-0.356,-3.078,-0.00173,-0.00308,-0.002,0
1792,1.759008,-0.146,-0.345,-3.125,-0.00169,-0.00301,-0.002,0
1793,1.759982,-0.158,-0.316,-3.121,-0.00169,-0.00306,-0.00234,0
1794,1.760956,-0.17,-0.33,-3.099,-0.00163,-0.00321,-0.00149,0
1795,1.761947,-0.149,-0.35,-3.119,-0.00175,-0.00311,-0.00197,0
1796,1.762938,-0.168,-0.341,-3.091,-0.00166,-0.00288,-0.00179,0
1797,1.763931,-0.179,-0.329,-3.107,-0.00169,-0.00309,-0.00171,0
1798,1.764905,-0.165,-0.345,-3.101,-0.0016,-0.00295,-0.00181,0
1799,1.765879,-0.179,-0.329,-3.094,-0.00172,-0.00281,-0.00205,0
1800,1.76687,-0.135,-0.33,-3.125,-0.00174,-0.00299,-0.0018,0
1801,1.767861,-0.145,-0.34,-3.122,-0.00167,-0.00291,-0.00205,0
1802,1.768836,-0.152,-0.335,-3.111,-0.00181,-0.00291,-0.00175,0
1803,1.76981,-0.148,-0.346,-3.098,-0.00169,-0.00296,-0.00179,0
1804,1.770784,-0.159,-0.347,-3.117,-0.00166,-0.00296,-0.00112,0
1805,1.771775,-0.169,-0.336,-3.124,-0.00163,-0.00305,-0.00192,0
1806,1.772766,-0.153,-0.346,-3.105,-0.00158,-0.00301,-0.00212,0
1807,1.773741,-0.17,-0.345,-3.149,-0.00164,-0.00305,-0.00149,0
1808,1.774715,-0.142,-0.342,-3.144,-0.00171,-0.00298,-0.00149,0
1809,1.775689,-0.168,-0.356,-3.125,-0.00171,-0.00295,-0.002,0
1810,1.77668,-0.154,-0.318,-3.11,-0.00176,-0.00281,-0.00195,0
1811,1.777671,-0.167,-0.342,-3.117,-0.00155,-0.00284,-0.00206,0
1812,1.778646,-0.156,-0.346,-3.127,-0.00168,-0.00291,-0.00135,0
1813,1.77962,-0.169,-0.344,-3.12,-0.00176,-0.0029,-0.00209,0
1814,1.780594,-0.172,-0.354,-3.132,-0.00164,-0.00296,-0.00188,0
1815,1.781585,-0.138,-0.346,-3.109,-0.00188,-0.00276,-0.0021,0
1816,1.782576,-0.139,-0.36,-3.096,-0.00192,-0.00281,-0.0016,0
1817,1.783569,-0.138,-0.382,-3.13,-0.00181,-0.00276,-0.00157,0
1818,1.784543,-0.159,-0.366,-3.12,-0.00181,-0.00276,-0.00168,0
1819,1.785517,-0.147,-0.369,-3.161,-0.00174,-0.00272,-0.00199,0
1820,1.786508,-0.14,-0.374,-3.144,-0.00167,-0.00292,-0.00199,0
1821,1.787499,-0.152,-0.325,-3.115,-0.00175,-0.00285,-0.00179,0
1822,1.788474,-0.145,-0.339,-3.097,-0.00176,-0.00276,-0.00274,0
1823,1.789448,-0.163,-0.366,-3.116,-0.00164,-0.00272,-0.00228,0
1824,1.790422,-0.144,-0.366,-3.105,-0.00179,-0.00265,-0.002,0
1825,1.791413,-0.147,-0.35,-3.115,-0.00172,-0.0027,-0.0017,0
1826,1.792404,-0.149,-0.352,-3.08,-0.00178,-0.00265,-0.00168,0
1827,1.793379,-0.14,-0.356,-3.092,-0.0016,-0.00273,-0.00275,0
1828,1.794371,-0.152,-0.35,-3.161,-0.0016,-0.00262,-0.00254,0
1829,1.795363,-0.167,-0.36,-3.139,-0.00175,-0.00261,-0.0025,0
1830,1.796354,-0.143,-0.354,-3.113,-0.00163,-0.00264,-0.00197,0
1831,1.797345,-0.134,-0.325,-3.105,-0.00168,-0.00273,-0.00196,0
1832,1.798323,-0.141,-0.341,-3.116,-0.00159,-0.00266,-0.0023,0
1833,1.799297,-0.149,-0.356,-3.125,-0.00157,-0.00264,-0.00245,0
1834,1.800271,-0.14,-0.364,-3.107,-0.00151,-0.00252,-0.00194,0
1835,1.801262,-0.158,-0.334,-3.103,-0.00159,-0.00274,-0.00215,0
1836,1.802253,-0.155,-0.342,-3.14,-0.00163,-0.00269,-0.00233,0
1837,1.803232,-0.153,-0.359,-3.126,-0.00159,-0.00256,-0.00214,0
1838,1.804206,-0.159,-0.36,-3.115,-0.00164,-0.00262,-0.00206,0
1839,1.80518,-0.155,-0.371,-3.097,-0.00164,-0.00254,-0.00248,0
1840,1.806171,-0.167,-0.36,-3.12,-0.00155,-0.0028,-0.00241,0
1841,1.807162,-0.145,-0.336,-3.103,-0.00162,-0.00266,-0.00205,0
1842,1.808141,-0.148,-0.337,-3.1,-0.00157,-0.00265,-0.00223,0
1843,1.809133,-0.15,-0.345,-3.096,-0.00157,-0.00274,-0.00261,0
1844,1.810107,-0.158,-0.326,-3.117,-0.00174,-0.00281,-0.00195,0
1845,1.811098,-0.151,-0.349,-3.132,-0.00174,-0.00282,-0.00231,0
1846,1.812089,-0.141,-0.364,-3.129,-0.00155,-0.00278,-0.00171,0
1847,1.813069,-0.131,-0.357,-3.13,-0.00164,-0.00276,-0.002,0
1848,1.814043,-0.149,-0.332,-3.137,-0.00188,-0.00276,-0.00208,0
1849,1.815017,-0.152,-0.335,-3.111,-0.00183,-0.00294,-0.00173,0
1850,1.816008,-0.155,-0.329,-3.134,-0.00185,-0.0029,-0.00188,0
1851,1.816999,-0.132,-0.363,-3.125,-0.00179,-0.00303,-0.00186,0
1852,1.817979,-0.175,-0.342,-3.101,-0.00201,-0.00301,-0.00239,0
1853,1.818953,-0.169,-0.345,-3.089,-0.00199,-0.00306,-0.00193,0
1854,1.819927,-0.152,-0.348,-3.128,-0.00195,-0.00295,-0.00227,0
1855,1.820918,-0.181,-0.371,-3.145,-0.00176,-0.00294,-0.00289,0
1856,1.821909,-0.182,-0.36,-3.125,-0.00176,-0.00298,-0.00221,0
1857,1.822889,-0.194,-0.356,-3.153,-0.00202,-0.00298,-0.0019,0
1858,1.823863,-0.167,-0.369,-3.156,-0.00198,-0.00284,-0.002,0
1859,1.824837,-0.154,-0.364,-3.143,-0.00212,-0.00284,-0.0015,0
1860,1.825828,-0.15,-0.356,-3.157,-0.00202,-0.0029,-0.00164,0
1861,1.826819,-0.164,-0.353,-3.171,-0.00187,-0.00297,-0.00142,0
1862,1.827801,-0.167,-0.365,-3.114,-0.00199,-0.00303,-0.00146,0
1863,1.828775,-0.164,-0.355,-3.102,-0.00205,-0.00301,-0.00184,0
1864,1.829749,-0.153,-0.352,-3.105,-0.00206,-0.00308,-0.00162,0
1865,1.83074,-0.174,-0.372,-3.111,-0.00207,-0.00315,-0.00176,0
1866,1.831731,-0.177,-0.366,-3.121,-0.00206,-0.0031,-0.0018,0
1867,1.832713,-0.182,-0.353,-3.122,-0.00205,-0.0033,-0.00174,0
1868,1.833687,-0.163,-0.351,-3.136,-0.00209,-0.00321,-0.00176,0
1869,1.834661,-0.182,-0.377,-3.128,-0.00209,-0.00325,-0.00169,0
1870,1.835652,-0.173,-0.38,-3.123,-0.00205,-0.00335,-0.00144,0
1871,1.836643,-0.165,-0.341,-3.099,-0.00222,-0.00336,-0.00203,0
1872,1.837625,-0.174,-0.352,-3.131,-0.00216,-0.00333,-0.00163,0
1873,1.838599,-0.141,-0.344,-3.104,-0.00222,-0.00334,-0.00132,0
1874,1.839573,-0.177,-0.379,-3.122,-0.00205,-0.00349,-0.00102,0
1875,1.840564,-0.175,-0.36,-3.178,-0.00212,-0.00333,-0.00126,0
1876,1.841555,-0.179,-0.365,-3.16,-0.00235,-0.00341,-0.00123,0
1877,1.842538,-0.178,-0.349,-3.17,-0.0023,-0.00351,-0.00143,0
1878,1.843512,-0.157,-0.352,-3.123,-0.00234,-0.00331,-0.00175,0
1879,1.844486,-0.17,-0.378,-3.137,-0.00229,-0.00341,-0.00138,0
1880,1.845477,-0.165,-0.388,-3.115,-0.00229,-0.00336,-0.00146,0
1881,1.846468,-0.168,-0.366,-3.141,-0.00237,-0.00343,-0.00138,0
1882,1.847451,-0.186,-0.351,-3.141,-0.00241,-0.00352,-0.00125,0
1883,1.848425,-0.182,-0.37,-3.152,-0.00223,-0.00344,-0.00128,0
1884,1.849399,-0.178,-0.376,-3.167,-0.00236,-0.00344,-0.00106,0
1885,1.85039,-0.153,-0.373,-3.142,-0.00238,-0.00335,-0.00113,0
1886,1.851381,-0.165,-0.352,-3.118,-0.0024,-0.00329,-0.00166,0
1887,1.852364,-0.183,-0.355,-3.12,-0.00217,-0.00352,-0.00137,0
1888,1.853338,-0.166,-0.381,-3.129,-0.0023,-0.00347,-0.00156,0
1889,1.854312,-0.158,-0.372,-3.138,-0.00237,-0.0035,-0.00182,0
1890,1.855303,-0.179,-0.375,-3.129,-0.00234,-0.00343,-0.00166,0
1891,1.856294,-0.166,-0.363,-3.142,-0.00228,-0.0033,-0.00166,0
1892,1.857278,-0.173,-0.386,-3.145,-0.00241,-0.00326,-0.00176,0
1893,1.858252,-0.173,-0.403,-3.161,-0.00239,-0.00343,-0.0015,0
1894,1.859226,-0.166,-0.387,-3.127,-0.00237,-0.00326,-0.00213,0
1895,1.860217,-0.158,-0.37,-3.144,-0.00229,-0.00322,-0.00205,0
1896,1.861208,-0.172,-0.375,-3.139,-0.00227,-0.00313,-0.00202,0
1897,1.862192,-0.161,-0.383,-3.131,-0.00244,-0.00326,-0.00156,0
1898,1.863166,-0.167,-0.404,-3.141,-0.00227,-0.00322,-0.00201,0
1899,1.86414,-0.161,-0.408,-3.124,-0.00212,-0.00308,-0.00221,0
1900,1.865131,-0.172,-0.382,-3.122,-0.00227,-0.00314,-0.00156,0
1901,1.866122,-0.163,-0.38,-3.124,-0.0023,-0.00307,-0.00246,0
1902,1.867106,-0.143,-0.399,-3.154,-0.00213,-0.00304,-0.002,0
1903,1.86808,-0.158,-0.377,-3.145,-0.0023,-0.00321,-0.00201,0
1904,1.869054,-0.168,-0.376,-3.119,-0.00232,-0.00311,-0.00187,0
1905,1.870045,-0.169,-0.365,-3.12,-0.00227,-0.00306,-0.00216,0
1906,1.871036,-0.178,-0.38,-3.13,-0.00231,-0.00308,-0.00219,0
1907,1.872022,-0.163,-0.379,-3.128,-0.0021,-0.00284,-0.00228,0
1908,1.872996,-0.16,-0.401,-3.144,-0.00204,-0.00299,-0.00242,0
1909,1.87397,-0.148,-0.361,-3.141,-0.00228,-0.00284,-0.00223,0
1910,1.874961,-0.148,-0.387,-3.139,-0.00231,-0.0029,-0.0022,0
1911,1.875952,-0.156,-0.367,-3.135,-0.00228,-0.00282,-0.00227,0
1912,1.876938,-0.157,-0.399,-3.128,-0.00211,-0.00295,-0.00244,0
1913,1.877912,-0.16,-0.405,-3.148,-0.00197,-0.00287,-0.00194,0
1914,1.878886,-0.153,-0.379,-3.126,-0.00206,-0.00296,-0.00223,0
1915,1.879877,-0.162,-0.406,-3.146,-0.0021,-0.00295,-0.00244,0
1916,1.880868,-0.136,-0.414,-3.157,-0.00205,-0.00273,-0.00248,0
1917,1.881855,-0.137,-0.362,-3.12,-0.00219,-0.0028,-0.00245,0
1918,1.882829,-0.164,-0.386,-3.123,-0.00213,-0.0028,-0.00258,0
1919,1.883803,-0.136,-0.369,-3.139,-0.002,-0.00281,-0.00248,0
1920,1.884794,-0.15,-0.373,-3.118,-0.00192,-0.00286,-0.00259,0
1921,1.885785,-0.154,-0.378,-3.124,-0.00195,-0.00287,-0.00232,0
1922,1.886772,-0.169,-0.368,-3.125,-0.00182,-0.00282,-0.00249,0
1923,1.887746,-0.139,-0.371,-3.112,-0.00189,-0.00281,-0.00241,0
1924,1.88872,-0.134,-0.402,-3.109,-0.00189,-0.00268,-0.00237,0
1925,1.889711,-0.161,-0.379,-3.124,-0.00193,-0.0027,-0.00289,0
1926,1.890702,-0.155,-0.349,-3.113,-0.00195,-0.00285,-0.00254,0
1927,1.891691,-0.145,-0.366,-3.119,-0.00187,-0.00264,-0.00264,0
1928,1.892665,-0.161,-0.364,-3.109,-0.00202,-0.00273,-0.00204,0
1929,1.893639,-0.172,-0.382,-3.126,-0.00182,-0.00269,-0.00261,0
1930,1.89463,-0.155,-0.384,-3.115,-0.00187,-0.00268,-0.00317,0
1931,1.895621,-0.139,-0.38,-3.107,-0.0019,-0.0028,-0.00287,0
1932,1.89661,-0.132,-0.383,-3.09,-0.00186,-0.0027,-0.00264,0
1933,1.897584,-0.15,-0.372,-3.087,-0.00181,-0.00273,-0.00223,0
1934,1.898558,-0.16,-0.365,-3.104,-0.00195,-0.00276,-0.00228,0
1935,1.899549,-0.166,-0.377,-3.109,-0.00187,-0.00279,-0.0029,0
1936,1.90054,-0.142,-0.374,-3.097,-0.00182,-0.00277,-0.00223,0
1937,1.90153,-0.186,-0.378,-3.101,-0.00187,-0.00267,-0.00224,0
1938,1.902504,-0.171,-0.367,-3.048,-0.00179,-0.00279,-0.00258,0
1939,1.903478,-0.168,-0.356,-3.057,-0.00172,-0.00278,-0.00158,0
1940,1.904469,-0.154,-0.387,-3.094,-0.00179,-0.0029,-0.00168,0
1941,1.90546,-0.154,-0.366,-3.083,-0.00188,-0.00293,-0.00268,0
1942,1.90645,-0.126,-0.377,-3.065,-0.00178,-0.00274,-0.00264,0
1943,1.907424,-0.147,-0.386,-3.042,-0.00182,-0.00296,-0.00229,0
1944,1.908398,-0.143,-0.395,-3.109,-0.00188,-0.00299,-0.00261,0
1945,1.909389,-0.154,-0.386,-3.082,-0.00199,-0.00301,-0.00185,0
1946,1.91038,-0.164,-0.391,-3.109,-0.00187,-0.00301,-0.00206,0
1947,1.911371,-0.17,-0.387,-3.078,-0.00192,-0.00299,-0.00231,0
1948,1.912345,-0.146,-0.369,-3.056,-0.002,-0.00299,-0.00188,0
1949,1.913319,-0.148,-0.366,-3.054,-0.00187,-0.0031,-0.00166,0
1950,1.91431,-0.157,-0.396,-3.07,-0.00193,-0.00312,-0.00171,0
1951,1.915301,-0.176,-0.39,-3.04,-0.00198,-0.00306,-0.00157,0
1952,1.916294,-0.157,-0.389,-3.074,-0.00213,-0.00314,-0.00119,0
1953,1.917268,-0.142,-0.373,-3.044,-0.00217,-0.00303,-0.00189,0
1954,1.918242,-0.151,-0.366,-3.056,-0.00204,-0.00311,-0.00251,0
1955,1.919233,-0.163,-0.375,-3.033,-0.0022,-0.00308,-0.00195,0
1956,1.920224,-0.18,-0.38,-3.006,-0.00213,-0.0031,-0.00187,0
1957,1.921217,-0.18,-0.374,-3.03,-0.00217,-0.00316,-0.00149,0
1958,1.922191,-0.166,-0.358,-3.025,-0.0021,-0.00309,-0.00193,0
1959,1.923165,-0.182,-0.402,-3.056,-0.00217,-0.00313,-0.00112,0
1960,1.924156,-0.168,-0.384,-3.02,-0.00214,-0.00322,-0.00148,0
1961,1.925147,-0.177,-0.374,-3.045,-0.00221,-0.0033,-0.00137,0
1962,1.926121,-0.17,-0.355,-3.022,-0.00218,-0.0032,-0.00149,0
1963,1.927095,-0.162,-0.364,-3.027,-0.00226,-0.00312,-0.00177,0
1964,1.928069,-0.187,-0.361,-3.026,-0.00232,-0.00325,-0.0013,0
1965,1.92906,-0.175,-0.371,-3.018,-0.00239,-0.00323,-0.00168,0
1966,1.930051,-0.158,-0.378,-3.047,-0.00236,-0.00315,-0.002,0
1967,1.931025,-0.164,-0.393,-3.032,-0.00216,-0.00324,-0.00149,0
1968,1.931999,-0.185,-0.374,-3.067,-0.0023,-0.00328,-0.00183,0
1969,1.932973,-0.16,-0.39,-3.073,-0.00218,-0.0032,-0.00188,0
1970,1.933964,-0.201,-0.384,-3.009,-0.0023,-0.00337,-0.00165,0
1971,1.934955,-0.162,-0.369,-3.005,-0.00233,-0.00312,-0.00161,0
1972,1.935929,-0.192,-0.357,-3.033,-0.00252,-0.00319,-0.00156,0
1973,1.936903,-0.173,-0.402,-3.02,-0.00245,-0.00325,-0.00141,0
1974,1.937877,-0.18,-0.374,-3.031,-0.00238,-0.00325,-0.00155,0
