count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1275,1.252961,-0.144,-0.429,-2.809,-0.00282,-0.00258,-0.00197,0
1276,1.253935,-0.136,-0.425,-2.798,-0.00287,-0.00257,-0.00231,0
1277,1.254926,-0.138,-0.425,-2.8,-0.00279,-0.00261,-0.0024,0
1278,1.255917,-0.145,-0.423,-2.793,-0.00287,-0.00261,-0.00237,0
1279,1.256897,-0.154,-0.419,-2.793,-0.00288,-0.00279,-0.00196,0
1280,1.257871,-0.164,-0.452,-2.824,-0.00278,-0.00275,-0.00221,0
1281,1.258845,-0.143,-0.443,-2.814,-0.00278,-0.00265,-0.00223,0
1282,1.259836,-0.138,-0.45,-2.824,-0.0028,-0.00269,-0.00189,0
1283,1.260827,-0.161,-0.442,-2.815,-0.00282,-0.00277,-0.00209,0
1284,1.261807,-0.145,-0.425,-2.82,-0.00295,-0.00277,-0.0017,0
1285,1.262781,-0.149,-0.416,-2.805,-0.00302,-0.00276,-0.00195,0
1286,1.263755,-0.14,-0.438,-2.818,-0.003,-0.00257,-0.00167,0
1287,1.264746,-0.133,-0.439,-2.794,-0.00295,-0.00265,-0.00206,0
1288,1.265737,-0.131,-0.437,-2.812,-0.00294,-0.00272,-0.00212,0
1289,1.266717,-0.169,-0.429,-2.802,-0.00292,-0.00283,-0.00207,0
1290,1.267691,-0.145,-0.429,-2.789,-0.00293,-0.00288,-0.00157,0
1291,1.268665,-0.158,-0.455,-2.81,-0.00293,-0.00293,-0.00149,0
1292,1.269656,-0.138,-0.439,-2.801,-0.00297,-0.00287,-0.00171,0
1293,1.270647,-0.137,-0.437,-2.824,-0.00292,-0.00295,-0.00157,0
1294,1.271627,-0.146,-0.427,-2.811,-0.00297,-0.00289,-0.00148,0
1295,1.272601,-0.161,-0.458,-2.803,-0.00292,-0.00287,-0.00205,0
1296,1.273575,-0.16,-0.441,-2.805,-0.00302,-0.00297,-0.00213,0
1297,1.274566,-0.161,-0.429,-2.784,-0.0031,-0.00299,-0.00186,0
1298,1.275557,-0.163,-0.447,-2.822,-0.00297,-0.00283,-0.00189,0
1299,1.276537,-0.17,-0.454,-2.821,-0.00294,-0.00301,-0.00169,0
1300,1.277511,-0.177,-0.45,-2.833,-0.00298,-0.00298,-0.00194,0
1301,1.278503,-0.169,-0.446,-2.794,-0.00303,-0.00295,-0.00165,0
1302,1.279494,-0.179,-0.444,-2.786,-0.00303,-0.00315,-0.00216,0
1303,1.280485,-0.158,-0.437,-2.799,-0.00293,-0.00301,-0.00139,0
1304,1.281465,-0.163,-0.444,-2.803,-0.00296,-0.00292,-0.00178,0
1305,1.282439,-0.154,-0.454,-2.828,-0.00291,-0.00292,-0.00155,0
1306,1.283431,-0.162,-0.446,-2.827,-0.00293,-0.00282,-0.00128,0
1307,1.284422,-0.157,-0.438,-2.809,-0.00303,-0.00288,-0.00132,0
1308,1.285413,-0.148,-0.455,-2.828,-0.00288,-0.00288,-0.00159,0
1309,1.286393,-0.155,-0.448,-2.843,-0.00305,-0.00294,-0.00147,0
1310,1.287367,-0.155,-0.442,-2.828,-0.00307,-0.00293,-0.00193,0
1311,1.288359,-0.158,-0.469,-2.782,-0.00298,-0.00293,-0.00182,0
1312,1.28935,-0.155,-0.465,-2.785,-0.00302,-0.00279,-0.00153,0
1313,1.290341,-0.155,-0.449,-2.794,-0.00297,-0.00284,-0.00155,0
1314,1.291321,-0.145,-0.441,-2.834,-0.00282,-0.00284,-0.00176,0
1315,1.292295,-0.141,-0.437,-2.804,-0.00296,-0.00285,-0.00147,0
1316,1.293287,-0.165,-0.432,-2.774,-0.00287,-0.0029,-0.00129,0
1317,1.294278,-0.158,-0.455,-2.785,-0.00282,-0.00289,-0.00187,0
1318,1.295269,-0.151,-0.434,-2.776,-0.00276,-0.00277,-0.00149,0
1319,1.296249,-0.155,-0.441,-2.795,-0.0028,-0.00286,-0.00102,0
1320,1.297223,-0.148,-0.461,-2.805,-0.00274,-0.00293,-0.00156,0
1321,1.298215,-0.153,-0.436,-2.799,-0.00308,-0.00283,-0.00125,0
1322,1.299206,-0.161,-0.435,-2.773,-0.00289,-0.00287,-0.00087,0
1323,1.300197,-0.14,-0.447,-2.793,-0.00281,-0.00284,-0.00177,0
1324,1.301177,-0.151,-0.434,-2.79,-0.00282,-0.00287,-0.00133,0
1325,1.302151,-0.128,-0.455,-2.795,-0.00291,-0.00285,-0.00095,0
1326,1.303143,-0.144,-0.436,-2.811,-0.00278,-0.00272,-0.00119,0
1327,1.304134,-0.145,-0.436,-2.812,-0.00286,-0.00282,-0.00106,0
1328,1.305125,-0.132,-0.454,-2.798,-0.00283,-0.00272,-0.00178,0
1329,1.306105,-0.141,-0.449,-2.769,-0.00269,-0.00271,-0.00198,0
1330,1.307079,-0.165,-0.437,-2.823,-0.00267,-0.00293,-0.0012,0
1331,1.30807,-0.137,-0.437,-2.821,-0.0026,-0.00284,-0.00141,0
1332,1.309061,-0.135,-0.475,-2.802,-0.00263,-0.00285,-0.00158,0
1333,1.310052,-0.152,-0.46,-2.846,-0.00279,-0.00279,-0.00141,0
1334,1.311032,-0.125,-0.45,-2.816,-0.00278,-0.00284,-0.00151,0
1335,1.312006,-0.136,-0.433,-2.795,-0.00283,-0.0029,-0.00108,0
1336,1.312998,-0.139,-0.459,-2.809,-0.00266,-0.00301,-0.00165,0
1337,1.313989,-0.119,-0.455,-2.791,-0.00254,-0.00274,-0.00162,0
1338,1.31498,-0.154,-0.461,-2.807,-0.00264,-0.00288,-0.00144,0
1339,1.31596,-0.154,-0.449,-2.839,-0.00265,-0.00271,-0.0012,0
1340,1.316952,-0.151,-0.42,-2.809,-0.00257,-0.00276,-0.00151,0
1341,1.317943,-0.153,-0.437,-2.829,-0.00272,-0.00286,-0.00193,0
1342,1.318934,-0.134,-0.439,-2.803,-0.00267,-0.0027,-0.00156,0
1343,1.319925,-0.154,-0.456,-2.778,-0.00264,-0.00268,-0.00141,0
1344,1.320905,-0.141,-0.437,-2.75,-0.00265,-0.00277,-0.0015,0
1345,1.321897,-0.119,-0.44,-2.777,-0.0026,-0.00246,-0.00131,0
1346,1.322888,-0.127,-0.445,-2.789,-0.00273,-0.00265,-0.00137,0
1347,1.323879,-0.13,-0.414,-2.794,-0.00272,-0.00271,-0.00189,0
1348,1.32487,-0.155,-0.44,-2.802,-0.00255,-0.00273,-0.00201,0
1349,1.32585,-0.169,-0.437,-2.758,-0.0027,-0.00267,-0.00208,0
1350,1.326824,-0.151,-0.441,-2.761,-0.00266,-0.0026,-0.00189,0
1351,1.327815,-0.125,-0.434,-2.791,-0.00267,-0.00265,-0.00153,0
1352,1.328806,-0.133,-0.442,-2.78,-0.00274,-0.00271,-0.00203,0
1353,1.329797,-0.122,-0.45,-2.8,-0.00266,-0.00257,-0.00111,0
1354,1.330777,-0.15,-0.456,-2.805,-0.00265,-0.00259,-0.00136,0
1355,1.331751,-0.139,-0.428,-2.819,-0.00269,-0.00256,-0.00137,0
1356,1.332742,-0.138,-0.418,-2.803,-0.00269,-0.00263,-0.00169,0
1357,1.333733,-0.131,-0.445,-2.797,-0.0028,-0.00259,-0.00176,0
1358,1.334724,-0.142,-0.426,-2.814,-0.0028,-0.00266,-0.00146,0
1359,1.335704,-0.137,-0.43,-2.809,-0.00264,-0.00262,-0.00168,0
1360,1.336678,-0.151,-0.421,-2.791,-0.00263,-0.00272,-0.0021,0
1361,1.337669,-0.144,-0.445,-2.8,-0.0027,-0.00263,-0.00096,0
1362,1.33866,-0.122,-0.449,-2.78,-0.00258,-0.00244,-0.00136,0
1363,1.339651,-0.145,-0.432,-2.788,-0.00274,-0.00267,-0.00221,0
1364,1.340631,-0.13,-0.439,-2.786,-0.00274,-0.00274,-0.00188,0
1365,1.341605,-0.126,-0.452,-2.807,-0.00265,-0.00258,-0.00109,0
1366,1.342596,-0.122,-0.462,-2.783,-0.00263,-0.00246,-0.00141,0
1367,1.343587,-0.138,-0.469,-2.808,-0.00267,-0.00265,-0.00154,0
1368,1.344578,-0.157,-0.415,-2.783,-0.00269,-0.00275,-0.00115,0
1369,1.345558,-0.139,-0.457,-2.797,-0.00269,-0.00263,-0.00166,0
1370,1.346532,-0.122,-0.424,-2.786,-0.0027,-0.00252,-0.0012,0
1371,1.347523,-0.136,-0.407,-2.805,-0.00279,-0.00271,-0.00136,0
1372,1.348514,-0.116,-0.425,-2.812,-0.00258,-0.00255,-0.00174,0
1373,1.349505,-0.106,-0.442,-2.797,-0.00285,-0.00248,-0.00168,0
1374,1.350485,-0.144,-0.422,-2.813,-0.00285,-0.00272,-0.00138,0
1375,1.351459,-0.136,-0.427,-2.766,-0.00282,-0.00271,-0.00145,0
1376,1.35245,-0.113,-0.441,-2.797,-0.0028,-0.00268,-0.00154,0
1377,1.353441,-0.135,-0.443,-2.802,-0.00286,-0.00271,-0.00192,0
1378,1.354432,-0.159,-0.442,-2.789,-0.00296,-0.00272,-0.00163,0
1379,1.355412,-0.147,-0.444,-2.793,-0.00274,-0.00267,-0.00176,0
1380,1.356386,-0.132,-0.42,-2.769,-0.00285,-0.00255,-0.00192,0
1381,1.357377,-0.148,-0.434,-2.781,-0.00288,-0.00275,-0.00148,0
1382,1.358368,-0.134,-0.446,-2.79,-0.00295,-0.00271,-0.00175,0
1383,1.359359,-0.146,-0.442,-2.787,-0.00286,-0.00274,-0.00139,0
1384,1.360339,-0.142,-0.445,-2.79,-0.00282,-0.0027,-0.00161,0
1385,1.361313,-0.156,-0.448,-2.791,-0.00283,-0.0028,-0.00167,0
1386,1.362304,-0.131,-0.483,-2.795,-0.00287,-0.00278,-0.00155,0
1387,1.363295,-0.153,-0.459,-2.781,-0.0029,-0.00262,-0.00219,0
1388,1.364286,-0.142,-0.438,-2.796,-0.00288,-0.0028,-0.00137,0
1389,1.365266,-0.134,-0.452,-2.792,-0.00273,-0.0027,-0.0015,0
1390,1.36624,-0.127,-0.442,-2.804,-0.00284,-0.00269,-0.00082,0
1391,1.367231,-0.143,-0.436,-2.752,-0.00277,-0.00275,-0.00102,0
1392,1.368222,-0.161,-0.449,-2.787,-0.00284,-0.00273,-0.00155,0
1393,1.369213,-0.152,-0.449,-2.784,-0.00283,-0.00283,-0.00127,0
1394,1.370187,-0.151,-0.419,-2.768,-0.0029,-0.00273,-0.00122,0
1395,1.371161,-0.156,-0.446,-2.77,-0.00287,-0.00285,-0.00119,0
1396,1.372152,-0.16,-0.43,-2.806,-0.00299,-0.00286,-0.00077,0
1397,1.373143,-0.15,-0.416,-2.806,-0.00285,-0.00279,-0.00117,0
1398,1.374135,-0.147,-0.422,-2.784,-0.00278,-0.00272,-0.00134,0
1399,1.375109,-0.128,-0.403,-2.793,-0.003,-0.00276,-0.00144,0
1400,1.376083,-0.142,-0.422,-2.795,-0.00291,-0.00286,-0.00194,0
1401,1.377074,-0.14,-0.43,-2.804,-0.0028,-0.00269,-0.00086,0
1402,1.378065,-0.133,-0.433,-2.798,-0.00287,-0.00273,-0.00115,0
1403,1.379058,-0.151,-0.451,-2.778,-0.00282,-0.00271,-0.00114,0
1404,1.380032,-0.137,-0.45,-2.794,-0.00289,-0.00278,-0.00097,0
1405,1.381006,-0.157,-0.433,-2.75,-0.00285,-0.00283,-0.00124,0
1406,1.381997,-0.142,-0.426,-2.76,-0.00299,-0.00279,-0.0011,0
1407,1.382988,-0.145,-0.417,-2.766,-0.00294,-0.00284,-0.00136,0
1408,1.383963,-0.136,-0.419,-2.767,-0.00303,-0.00292,-0.00091,0
1409,1.384937,-0.154,-0.449,-2.811,-0.00288,-0.00294,-0.00137,0
1410,1.385911,-0.135,-0.425,-2.826,-0.00279,-0.00304,-0.00051,0
1411,1.386902,-0.149,-0.416,-2.801,-0.00292,-0.00294,-0.0006,0
1412,1.387893,-0.135,-0.45,-2.779,-0.00291,-0.00293,-0.00058,0
1413,1.388868,-0.121,-0.448,-2.778,-0.00284,-0.00284,-0.00066,0
1414,1.389842,-0.128,-0.43,-2.789,-0.00281,-0.00288,-0.00066,0
1415,1.390816,-0.132,-0.431,-2.768,-0.0029,-0.00297,-0.0009,0
1416,1.391807,-0.166,-0.437,-2.753,-0.00288,-0.00302,-0.00092,0
1417,1.392798,-0.142,-0.426,-2.79,-0.0029,-0.00315,-0.0004,0
1418,1.393773,-0.155,-0.441,-2.807,-0.00296,-0.00299,-0.0008,0
1419,1.394747,-0.132,-0.448,-2.818,-0.00292,-0.00296,-0.001,0
1420,1.395721,-0.144,-0.437,-2.801,-0.00287,-0.00304,-0.00078,0
1421,1.396712,-0.147,-0.433,-2.808,-0.00286,-0.00296,-0.00073,0
1422,1.397703,-0.142,-0.428,-2.794,-0.00295,-0.00285,-0.0006,0
1423,1.398678,-0.136,-0.45,-2.771,-0.00285,-0.00302,-0.00078,0
1424,1.399652,-0.132,-0.425,-2.797,-0.00288,-0.00293,-0.00099,0
1425,1.400626,-0.162,-0.439,-2.799,-0.00298,-0.0029,-0.00089,0
1426,1.401617,-0.144,-0.426,-2.8,-0.00281,-0.00299,-0.00086,0
1427,1.402608,-0.139,-0.448,-2.801,-0.00284,-0.00287,-0.00099,0
1428,1.403583,-0.162,-0.446,-2.813,-0.00283,-0.00296,-0.00105,0
1429,1.404557,-0.153,-0.433,-2.793,-0.00291,-0.00298,-0.00079,0
1430,1.405531,-0.129,-0.454,-2.76,-0.0028,-0.00303,-0.00069,0
1431,1.406522,-0.145,-0.431,-2.769,-0.00277,-0.00304,-0.00062,0
1432,1.407513,-0.161,-0.434,-2.767,-0.00273,-0.00293,-0.00156,0
1433,1.408488,-0.142,-0.428,-2.776,-0.0028,-0.00278,-0.00142,0
1434,1.409462,-0.151,-0.425,-2.776,-0.00287,-0.00287,-0.00083,0
1435,1.410436,-0.146,-0.428,-2.77,-0.00274,-0.00284,-0.00099,0
1436,1.411427,-0.136,-0.429,-2.788,-0.00274,-0.00286,-0.00108,0
1437,1.412418,-0.134,-0.449,-2.793,-0.00273,-0.0028,-0.00063,0
1438,1.413393,-0.129,-0.441,-2.778,-0.00281,-0.0028,-0.00117,0
1439,1.414367,-0.141,-0.425,-2.783,-0.00282,-0.00282,-0.00075,0
1440,1.415341,-0.12,-0.415,-2.796,-0.00293,-0.00277,-0.0007,0
1441,1.416332,-0.145,-0.409,-2.798,-0.00298,-0.0028,-0.00106,0
1442,1.417323,-0.151,-0.44,-2.775,-0.00272,-0.00275,-0.00131,0
1443,1.418298,-0.147,-0.444,-2.782,-0.00274,-0.00273,-0.00128,0
1444,1.419272,-0.132,-0.441,-2.794,-0.00286,-0.00264,-0.00088,0
1445,1.420246,-0.145,-0.454,-2.796,-0.00273,-0.00283,-0.00162,0
1446,1.421237,-0.137,-0.415,-2.79,-0.0028,-0.00269,-0.00096,0
1447,1.422228,-0.144,-0.4,-2.784,-0.00289,-0.00266,-0.00113,0
1448,1.423203,-0.133,-0.427,-2.809,-0.0029,-0.00255,-0.00144,0
1449,1.424177,-0.141,-0.452,-2.796,-0.0028,-0.0027,-0.00145,0
1450,1.425151,-0.144,-0.43,-2.779,-0.00295,-0.00272,-0.001,0
1451,1.426142,-0.12,-0.435,-2.797,-0.00295,-0.00262,-0.0011,0
1452,1.427133,-0.124,-0.444,-2.79,-0.00289,-0.00257,-0.00146,0
1453,1.428108,-0.148,-0.442,-2.782,-0.0029,-0.0026,-0.00173,0
1454,1.429082,-0.138,-0.445,-2.764,-0.00281,-0.00264,-0.00166,0
1455,1.430056,-0.127,-0.426,-2.772,-0.00276,-0.00259,-0.0018,0
1456,1.431047,-0.134,-0.446,-2.802,-0.00289,-0.00252,-0.00226,0
1457,1.432038,-0.112,-0.413,-2.756,-0.00289,-0.00251,-0.00198,0
1458,1.433013,-0.123,-0.409,-2.786,-0.00287,-0.00253,-0.00171,0
1459,1.433987,-0.116,-0.418,-2.767,-0.00286,-0.00252,-0.00111,0
1460,1.434961,-0.134,-0.427,-2.769,-0.00286,-0.00255,-0.00168,0
1461,1.435952,-0.132,-0.434,-2.819,-0.00301,-0.00245,-0.00161,0
1462,1.436943,-0.148,-0.45,-2.812,-0.00287,-0.00252,-0.0016,0
1463,1.437918,-0.135,-0.421,-2.797,-0.00287,-0.00253,-0.00145,0
1464,1.438892,-0.138,-0.431,-2.784,-0.00288,-0.00261,-0.00147,0
1465,1.439866,-0.134,-0.457,-2.798,-0.00272,-0.00259,-0.00215,0
1466,1.440857,-0.112,-0.426,-2.794,-0.00272,-0.00244,-0.00202,0
1467,1.441848,-0.146,-0.423,-2.764,-0.00288,-0.0025,-0.00209,0
1468,1.442823,-0.153,-0.448,-2.825,-0.00277,-0.00253,-0.00217,0
1469,1.443797,-0.138,-0.427,-2.773,-0.00272,-0.00247,-0.00238,0
1470,1.444771,-0.132,-0.464,-2.793,-0.00288,-0.00263,-0.00177,0
1471,1.445762,-0.133,-0.438,-2.771,-0.00265,-0.00253,-0.00187,0
1472,1.446753,-0.158,-0.412,-2.789,-0.00276,-0.00264,-0.0013,0
1473,1.447728,-0.128,-0.449,-2.812,-0.0028,-0.00259,-0.00119,0
1474,1.448702,-0.129,-0.46,-2.801,-0.0028,-0.0025,-0.00135,0
1475,1.449676,-0.135,-0.437,-2.803,-0.00274,-0.00256,-0.00131,0
1476,1.450667,-0.116,-0.45,-2.822,-0.0027,-0.00265,-0.00146,0
1477,1.451658,-0.145,-0.449,-2.806,-0.00287,-0.00272,-0.00144,0
1478,1.452633,-0.13,-0.451,-2.764,-0.00282,-0.00263,-0.0016,0
1479,1.453607,-0.151,-0.449,-2.768,-0.00276,-0.00267,-0.0017,0
1480,1.454581,-0.178,-0.433,-2.82,-0.00285,-0.00286,-0.00141,0
1481,1.455572,-0.147,-0.44,-2.794,-0.00281,-0.00272,-0.00095,0
1482,1.456563,-0.138,-0.43,-2.798,-0.00281,-0.00253,-0.00083,0
1483,1.457538,-0.139,-0.427,-2.798,-0.00277,-0.00275,-0.00132,0
1484,1.458512,-0.148,-0.434,-2.795,-0.00277,-0.00268,-0.00115,0
1485,1.459486,-0.159,-0.448,-2.792,-0.00274,-0.00269,-0.00116,0
1486,1.460477,-0.134,-0.428,-2.796,-0.00276,-0.00268,-0.00103,0
1487,1.461468,-0.12,-0.432,-2.81,-0.00275,-0.00262,-0.00101,0
1488,1.462443,-0.136,-0.445,-2.791,-0.00266,-0.00274,-0.00131,0
1489,1.463417,-0.133,-0.461,-2.787,-0.00257,-0.00275,-0.00147,0
1490,1.464391,-0.123,-0.432,-2.787,-0.00283,-0.00278,-0.00134,0
1491,1.465382,-0.137,-0.446,-2.818,-0.00265,-0.00274,-0.00123,0
1492,1.466373,-0.165,-0.427,-2.784,-0.00274,-0.00283,-0.00182,0
1493,1.467348,-0.138,-0.46,-2.817,-0.00262,-0.00284,-0.00155,0
1494,1.468322,-0.154,-0.443,-2.815,-0.00267,-0.00289,-0.00164,0
1495,1.469296,-0.138,-0.417,-2.769,-0.00277,-0.00289,-0.001,0
1496,1.470287,-0.119,-0.426,-2.812,-0.00273,-0.00286,-0.00138,0
1497,1.471278,-0.138,-0.438,-2.757,-0.00265,-0.00279,-0.0016,0
1498,1.472253,-0.132,-0.429,-2.803,-0.00272,-0.00279,-0.0016,0
1499,1.473227,-0.136,-0.451,-2.806,-0.00272,-0.00287,-0.00127,0
1500,1.474201,-0.157,-0.465,-2.786,-0.00253,-0.00279,-0.00117,0
1501,1.475192,-0.121,-0.447,-2.802,-0.00257,-0.00287,-0.00122,0
1502,1.476183,-0.151,-0.431,-2.816,-0.00268,-0.00276,-0.00145,0
1503,1.477158,-0.152,-0.416,-2.803,-0.00264,-0.00272,-0.00193,0
1504,1.478132,-0.155,-0.427,-2.811,-0.00262,-0.00289,-0.00139,0
1505,1.479106,-0.158,-0.402,-2.838,-0.00281,-0.0029,-0.00133,0
1506,1.480097,-0.161,-0.437,-2.786,-0.00266,-0.00295,-0.00141,0
1507,1.481088,-0.152,-0.436,-2.771,-0.00254,-0.00283,-0.00169,0
1508,1.482063,-0.137,-0.432,-2.774,-0.00275,-0.00277,-0.00125,0
1509,1.483037,-0.151,-0.434,-2.766,-0.00281,-0.0028,-0.00174,0
1510,1.484011,-0.16,-0.425,-2.784,-0.00291,-0.00285,-0.00114,0
1511,1.485002,-0.156,-0.431,-2.809,-0.00264,-0.00288,-0.00132,0
1512,1.485993,-0.14,-0.457,-2.816,-0.00255,-0.00292,-0.00138,0
1513,1.486968,-0.155,-0.456,-2.788,-0.0027,-0.00277,-0.00169,0
1514,1.487942,-0.15,-0.441,-2.79,-0.00266,-0.00277,-0.00098,0
1515,1.488934,-0.15,-0.444,-2.787,-0.00264,-0.00281,-0.00155,0
1516,1.489925,-0.163,-0.437,-2.774,-0.00264,-0.00287,-0.00166,0
1517,1.490916,-0.158,-0.438,-2.779,-0.00269,-0.00288,-0.00118,0
1518,1.491892,-0.161,-0.437,-2.794,-0.00274,-0.00293,-0.00136,0
1519,1.492866,-0.154,-0.431,-2.816,-0.0025,-0.00289,-0.00126,0
1520,1.49384,-0.142,-0.444,-2.803,-0.00264,-0.00298,-0.00075,0
1521,1.494831,-0.146,-0.443,-2.8,-0.00268,-0.00284,-0.0014,0
1522,1.495822,-0.158,-0.437,-2.814,-0.00268,-0.00278,-0.00214,0
1523,1.496798,-0.143,-0.439,-2.806,-0.00268,-0.00287,-0.00146,0
1524,1.497772,-0.178,-0.423,-2.801,-0.00262,-0.00295,-0.00093,0
1525,1.498746,-0.162,-0.424,-2.783,-0.00257,-0.00308,-0.00184,0
1526,1.499737,-0.17,-0.434,-2.825,-0.00269,-0.00293,-0.00207,0
1527,1.500728,-0.161,-0.426,-2.84,-0.00268,-0.0029,-0.00138,0
1528,1.501704,-0.123,-0.444,-2.812,-0.00265,-0.00294,-0.00118,0
1529,1.502678,-0.134,-0.469,-2.825,-0.00256,-0.00308,-0.00164,0
1530,1.503652,-0.136,-0.447,-2.808,-0.00278,-0.00295,-0.00138,0
1531,1.504643,-0.157,-0.425,-2.798,-0.00275,-0.00305,-0.00142,0
1532,1.505634,-0.148,-0.409,-2.816,-0.00271,-0.0028,-0.00183,0
1533,1.50661,-0.158,-0.433,-2.812,-0.00283,-0.0029,-0.00116,0
1534,1.507584,-0.148,-0.435,-2.797,-0.00275,-0.00279,-0.0016,0
1535,1.508558,-0.166,-0.448,-2.822,-0.00276,-0.00282,-0.00162,0
1536,1.509549,-0.159,-0.434,-2.802,-0.00292,-0.00286,-0.00178,0
1537,1.51054,-0.17,-0.43,-2.808,-0.00284,-0.00298,-0.00137,0
1538,1.511516,-0.149,-0.45,-2.791,-0.00279,-0.00294,-0.00142,0
1539,1.51249,-0.171,-0.451,-2.789,-0.00281,-0.0031,-0.00134,0
1540,1.513464,-0.154,-0.436,-2.8,-0.00271,-0.00289,-0.00108,0
1541,1.514455,-0.151,-0.437,-2.796,-0.00272,-0.00294,-0.00176,0
1542,1.515446,-0.155,-0.433,-2.801,-0.0028,-0.00292,-0.00151,0
1543,1.516422,-0.134,-0.463,-2.806,-0.00282,-0.00275,-0.00135,0
1544,1.517396,-0.137,-0.432,-2.816,-0.0027,-0.00289,-0.0017,0
1545,1.51837,-0.146,-0.452,-2.814,-0.00265,-0.00288,-0.00109,0
1546,1.519361,-0.146,-0.443,-2.812,-0.00286,-0.00291,-0.00144,0
1547,1.520352,-0.157,-0.46,-2.827,-0.00285,-0.00291,-0.00125,0
1548,1.521328,-0.167,-0.427,-2.835,-0.00303,-0.00292,-0.00159,0
1549,1.522302,-0.143,-0.43,-2.768,-0.00287,-0.00281,-0.0013,0
1550,1.523276,-0.132,-0.424,-2.831,-0.00275,-0.00286,-0.00109,0
1551,1.524267,-0.146,-0.421,-2.843,-0.00276,-0.00278,-0.00168,0
1552,1.525258,-0.154,-0.438,-2.809,-0.00274,-0.00287,-0.00118,0
1553,1.526234,-0.147,-0.435,-2.762,-0.00286,-0.00282,-0.00159,0
1554,1.527208,-0.134,-0.443,-2.79,-0.00283,-0.00272,-0.00163,0
1555,1.528182,-0.143,-0.435,-2.82,-0.00276,-0.00283,-0.00141,0
1556,1.529173,-0.122,-0.424,-2.801,-0.0029,-0.00291,-0.00132,0
1557,1.530164,-0.149,-0.421,-2.781,-0.00291,-0.00279,-0.00151,0
1558,1.53114,-0.133,-0.441,-2.806,-0.0028,-0.00263,-0.001,0
1559,1.532114,-0.129,-0.45,-2.793,-0.00285,-0.00267,-0.00119,0
1560,1.533088,-0.126,-0.465,-2.81,-0.00277,-0.00269,-0.00138,0
1561,1.534079,-0.134,-0.453,-2.805,-0.00286,-0.00272,-0.00115,0
1562,1.53507,-0.131,-0.411,-2.776,-0.00284,-0.00263,-0.00129,0
1563,1.536046,-0.126,-0.432,-2.81,-0.00279,-0.00258,-0.00126,0
1564,1.53702,-0.14,-0.43,-2.791,-0.00293,-0.00287,-0.00138,0
1565,1.537994,-0.131,-0.435,-2.82,-0.00284,-0.00273,-0.00158,0
1566,1.538985,-0.141,-0.452,-2.786,-0.00281,-0.00273,-0.00178,0
1567,1.539976,-0.144,-0.454,-2.777,-0.00293,-0.00266,-0.00169,0
1568,1.540952,-0.144,-0.462,-2.809,-0.00276,-0.00271,-0.00198,0
1569,1.541926,-0.139,-0.437,-2.792,-0.00289,-0.00267,-0.0018,0
1570,1.5429,-0.143,-0.426,-2.768,-0.00282,-0.00271,-0.00156,0
1571,1.543891,-0.153,-0.437,-2.803,-0.0029,-0.00261,-0.00222,0
1572,1.544882,-0.118,-0.446,-2.803,-0.00272,-0.00265,-0.00124,0
1573,1.545858,-0.122,-0.447,-2.835,-0.00275,-0.00265,-0.00183,0
1574,1.546832,-0.15,-0.436,-2.785,-0.00271,-0.00273,-0.00182,0
1575,1.547824,-0.138,-0.43,-2.804,-0.00281,-0.00277,-0.00145,0
1576,1.548815,-0.12,-0.439,-2.772,-0.00265,-0.00276,-0.00178,0
1577,1.549806,-0.12,-0.449,-2.786,-0.0027,-0.00262,-0.00198,0
1578,1.550784,-0.149,-0.439,-2.782,-0.00274,-0.00284,-0.00198,0
1579,1.551758,-0.142,-0.457,-2.803,-0.00269,-0.00258,-0.00191,0
1580,1.552732,-0.142,-0.455,-2.837,-0.00273,-0.00264,-0.00231,0
1581,1.553723,-0.141,-0.445,-2.837,-0.00278,-0.00267,-0.00163,0
1582,1.554714,-0.142,-0.442,-2.818,-0.00264,-0.00255,-0.00214,0
1583,1.555691,-0.146,-0.421,-2.794,-0.00273,-0.0026,-0.0019,0
1584,1.556665,-0.152,-0.417,-2.786,-0.00279,-0.00262,-0.0017,0
1585,1.557639,-0.142,-0.42,-2.774,-0.00283,-0.00263,-0.00177,0
1586,1.55863,-0.135,-0.453,-2.79,-0.0027,-0.00255,-0.00196,0
1587,1.559621,-0.153,-0.439,-2.776,-0.00268,-0.00268,-0.00177,0
1588,1.560598,-0.156,-0.428,-2.808,-0.00287,-0.00261,-0.00209,0
1589,1.561572,-0.143,-0.428,-2.819,-0.00269,-0.00257,-0.0018,0
1590,1.562546,-0.154,-0.409,-2.772,-0.00265,-0.00261,-0.0018,0
1591,1.563537,-0.138,-0.429,-2.814,-0.0026,-0.00267,-0.00174,0
1592,1.564528,-0.132,-0.453,-2.787,-0.00262,-0.00272,-0.00156,0
1593,1.565506,-0.134,-0.41,-2.796,-0.0027,-0.00267,-0.00142,0
1594,1.56648,-0.145,-0.432,-2.779,-0.00266,-0.00262,-0.00147,0
1595,1.567472,-0.136,-0.426,-2.815,-0.00268,-0.00281,-0.00161,0
1596,1.568463,-0.144,-0.41,-2.804,-0.00275,-0.00269,-0.00147,0
1597,1.569454,-0.137,-0.435,-2.8,-0.00261,-0.00267,-0.00199,0
1598,1.570434,-0.143,-0.432,-2.773,-0.00274,-0.00271,-0.00202,0
