count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
5449,5.350277,-0.076,-0.391,-2.357,-0.00261,-0.00286,0.00041,0
5450,5.351268,-0.094,-0.416,-2.37,-0.00264,-0.00305,6E-05,0
5451,5.352243,-0.098,-0.399,-2.35,-0.00255,-0.00284,-3E-05,0
5452,5.353217,-0.088,-0.422,-2.37,-0.00246,-0.00291,0.00062,0
5453,5.354191,-0.087,-0.415,-2.335,-0.00251,-0.00286,0.00069,0
5454,5.355182,-0.125,-0.407,-2.371,-0.00248,-0.00306,0.00086,0
5455,5.356173,-0.092,-0.418,-2.351,-0.00256,-0.00286,0.00046,0
5456,5.357148,-0.095,-0.413,-2.34,-0.0026,-0.00294,0.00086,0
5457,5.358122,-0.113,-0.408,-2.36,-0.00267,-0.00294,0.00058,0
5458,5.359096,-0.11,-0.403,-2.358,-0.00247,-0.00302,0.0006,0
5459,5.360087,-0.08,-0.407,-2.359,-0.00245,-0.00297,0.0007,0
5460,5.361078,-0.09,-0.428,-2.389,-0.00261,-0.00295,0.00078,0
5461,5.362053,-0.106,-0.423,-2.355,-0.0026,-0.00301,0.00065,0
5462,5.363027,-0.1,-0.438,-2.372,-0.00249,-0.0031,0.00032,0
5463,5.364001,-0.091,-0.44,-2.357,-0.00246,-0.00295,0.00096,0
5464,5.364992,-0.093,-0.417,-2.349,-0.00256,-0.00311,0.00073,0
5465,5.365983,-0.088,-0.401,-2.341,-0.00259,-0.00282,0.00092,0
5466,5.366958,-0.079,-0.414,-2.344,-0.00254,-0.00298,0.00066,0
5467,5.367932,-0.075,-0.413,-2.381,-0.00271,-0.0029,0.00095,0
5468,5.368906,-0.078,-0.404,-2.349,-0.00265,-0.00289,0.00081,0
5469,5.369897,-0.081,-0.405,-2.308,-0.00271,-0.00286,0.00092,0
5470,5.370888,-0.09,-0.421,-2.315,-0.00265,-0.00291,0.0012,0
5471,5.371863,-0.093,-0.401,-2.373,-0.00262,-0.00291,0.00034,0
5472,5.372837,-0.076,-0.417,-2.357,-0.00262,-0.00298,0.00064,0
5473,5.373811,-0.114,-0.429,-2.406,-0.00266,-0.00303,0.00023,0
5474,5.374802,-0.092,-0.454,-2.392,-0.00252,-0.00311,0.00042,0
5475,5.375793,-0.082,-0.417,-2.334,-0.00264,-0.00291,0.00077,0
5476,5.376768,-0.08,-0.411,-2.351,-0.00251,-0.00286,0.00104,0
5477,5.377742,-0.077,-0.418,-2.381,-0.00266,-0.0028,0.00051,0
5478,5.378716,-0.088,-0.417,-2.357,-0.00253,-0.00297,0.00077,0
5479,5.379707,-0.107,-0.402,-2.388,-0.00259,-0.00283,0.0008,0
5480,5.380698,-0.1,-0.417,-2.344,-0.00253,-0.00295,0.00053,0
5481,5.381673,-0.077,-0.407,-2.338,-0.00253,-0.00285,8E-05,0
5482,5.382647,-0.084,-0.43,-2.37,-0.00249,-0.00285,0.00071,0
5483,5.383621,-0.086,-0.459,-2.387,-0.00256,-0.00288,0.00084,0
5484,5.384612,-0.08,-0.44,-2.374,-0.00265,-0.00302,0.00066,0
5485,5.385603,-0.09,-0.397,-2.37,-0.00254,-0.00307,0.00065,0
5486,5.386578,-0.091,-0.426,-2.372,-0.00267,-0.0029,-7E-05,0
5487,5.387552,-0.099,-0.434,-2.388,-0.00261,-0.00294,0.00026,0
5488,5.388526,-0.092,-0.406,-2.353,-0.00272,-0.00286,0.00066,0
5489,5.389517,-0.108,-0.453,-2.356,-0.00268,-0.0029,0.00068,0
5490,5.390508,-0.096,-0.431,-2.362,-0.00272,-0.00293,0.00099,0
5491,5.391483,-0.101,-0.4,-2.345,-0.00273,-0.00294,0.00107,0
5492,5.392457,-0.079,-0.421,-2.344,-0.00262,-0.00295,0.00093,0
5493,5.393431,-0.068,-0.401,-2.341,-0.00265,-0.00275,0.00045,0
5494,5.394422,-0.099,-0.402,-2.338,-0.00263,-0.00292,0.00108,0
5495,5.395413,-0.123,-0.387,-2.352,-0.00261,-0.00289,0.00084,0
5496,5.396388,-0.091,-0.431,-2.366,-0.00264,-0.00296,0.00056,0
5497,5.397362,-0.096,-0.424,-2.345,-0.00273,-0.00311,0.00085,0
5498,5.398336,-0.114,-0.415,-2.365,-0.00257,-0.00309,0.00072,0
5499,5.399327,-0.087,-0.39,-2.384,-0.00275,-0.00287,-9E-05,0
5500,5.400318,-0.071,-0.429,-2.335,-0.00265,-0.0029,0.00021,0
5501,5.401293,-0.083,-0.411,-2.372,-0.00274,-0.00291,0.0006,0
5502,5.402267,-0.088,-0.419,-2.348,-0.00264,-0.0029,0.00071,0
5503,5.403241,-0.094,-0.405,-2.375,-0.00267,-0.00292,0.00095,0
5504,5.404232,-0.106,-0.427,-2.377,-0.00266,-0.00287,0.00075,0
5505,5.405223,-0.082,-0.437,-2.389,-0.00246,-0.00287,0.00014,0
5506,5.406198,-0.084,-0.412,-2.387,-0.00264,-0.00289,0.0002,0
5507,5.407172,-0.081,-0.432,-2.377,-0.00247,-0.00302,0.00061,0
5508,5.408146,-0.093,-0.432,-2.414,-0.00251,-0.00278,0.00065,0
5509,5.409137,-0.119,-0.43,-2.355,-0.00254,-0.00287,0.00069,0
5510,5.410128,-0.092,-0.427,-2.34,-0.0026,-0.00268,0.00062,0
5511,5.411103,-0.075,-0.433,-2.384,-0.0026,-0.00282,0.00021,0
5512,5.412077,-0.101,-0.43,-2.364,-0.00251,-0.00287,0.00027,0
5513,5.413051,-0.099,-0.415,-2.391,-0.00262,-0.00287,0.00038,0
5514,5.414042,-0.107,-0.413,-2.369,-0.00262,-0.00305,0.00044,0
5515,5.415033,-0.074,-0.404,-2.348,-0.00255,-0.00297,0.00014,0
5516,5.416008,-0.084,-0.414,-2.348,-0.00251,-0.00288,0.00012,0
5517,5.416982,-0.081,-0.445,-2.339,-0.00241,-0.00281,0.00026,0
5518,5.417956,-0.121,-0.43,-2.346,-0.00249,-0.00301,0.00034,0
5519,5.418947,-0.101,-0.403,-2.316,-0.0026,-0.00293,0.00017,0
5520,5.419938,-0.118,-0.428,-2.33,-0.00245,-0.00305,0.00037,0
5521,5.420913,-0.124,-0.419,-2.33,-0.00234,-0.00303,0.00056,0
5522,5.421887,-0.109,-0.418,-2.362,-0.00253,-0.00313,0.00036,0
5523,5.422861,-0.091,-0.416,-2.346,-0.0026,-0.00305,0.00027,0
5524,5.423852,-0.097,-0.411,-2.353,-0.00256,-0.00302,0.00035,0
5525,5.424843,-0.093,-0.408,-2.355,-0.00249,-0.0029,0.00074,0
5526,5.425818,-0.087,-0.414,-2.355,-0.00238,-0.00295,0.00014,0
5527,5.426792,-0.114,-0.409,-2.359,-0.00252,-0.00314,0.00093,0
5528,5.427766,-0.095,-0.411,-2.362,-0.0024,-0.00308,0.00076,0
5529,5.428757,-0.092,-0.421,-2.367,-0.00242,-0.00292,0.00033,0
5530,5.429748,-0.085,-0.417,-2.352,-0.00227,-0.00289,-0.00034,0
5531,5.430723,-0.087,-0.424,-2.358,-0.00229,-0.00306,0.00029,0
5532,5.431697,-0.085,-0.425,-2.343,-0.00244,-0.00301,0.0006,0
5533,5.432671,-0.095,-0.412,-2.34,-0.00239,-0.003,0.00107,0
5534,5.433662,-0.101,-0.43,-2.349,-0.00233,-0.00298,0.00037,0
5535,5.434653,-0.1,-0.409,-2.345,-0.00236,-0.00301,0.00046,0
5536,5.435628,-0.09,-0.415,-2.345,-0.00248,-0.00302,0.00064,0
5537,5.436602,-0.094,-0.41,-2.352,-0.00249,-0.00316,0.0001,0
5538,5.437576,-0.089,-0.402,-2.353,-0.00255,-0.00299,0.00034,0
5539,5.438567,-0.094,-0.397,-2.362,-0.00246,-0.00309,0.00122,0
5540,5.439558,-0.089,-0.435,-2.383,-0.00246,-0.003,0.001,0
5541,5.440533,-0.074,-0.427,-2.364,-0.00241,-0.00295,0.00079,0
5542,5.441507,-0.083,-0.427,-2.374,-0.00244,-0.00293,0.00098,0
5543,5.442481,-0.075,-0.392,-2.377,-0.00247,-0.00278,0.00081,0
5544,5.443472,-0.087,-0.413,-2.356,-0.00253,-0.00292,0.00106,0
5545,5.444463,-0.103,-0.425,-2.398,-0.00243,-0.00287,0.00075,0
5546,5.445438,-0.067,-0.409,-2.365,-0.0024,-0.00276,0.00055,0
5547,5.446412,-0.098,-0.402,-2.353,-0.00251,-0.00292,0.00067,0
5548,5.447386,-0.074,-0.405,-2.334,-0.00249,-0.00283,0.00032,0
5549,5.448377,-0.091,-0.414,-2.378,-0.00251,-0.00294,0.00052,0
5550,5.449368,-0.085,-0.43,-2.37,-0.00257,-0.00288,0.00079,0
5551,5.450343,-0.07,-0.404,-2.359,-0.00241,-0.00267,0.00074,0
5552,5.451317,-0.077,-0.42,-2.362,-0.0023,-0.00277,0.00068,0
5553,5.452291,-0.092,-0.445,-2.373,-0.00247,-0.00273,0.00044,0
5554,5.453282,-0.077,-0.439,-2.361,-0.00249,-0.00277,0.00079,0
5555,5.454273,-0.096,-0.429,-2.312,-0.00244,-0.0028,0.0009,0
5556,5.455248,-0.094,-0.423,-2.302,-0.00229,-0.0028,0.00066,0
5557,5.456222,-0.087,-0.427,-2.303,-0.00235,-0.00274,0.00034,0
5558,5.457196,-0.097,-0.438,-2.371,-0.00248,-0.00274,0.00046,0
5559,5.458187,-0.086,-0.406,-2.356,-0.00251,-0.00285,0.00047,0
5560,5.459178,-0.082,-0.399,-2.349,-0.00244,-0.00272,0.0001,0
5561,5.460153,-0.08,-0.4,-2.355,-0.00251,-0.00276,-0.00015,0
5562,5.461127,-0.083,-0.429,-2.352,-0.00242,-0.00283,0.00062,0
5563,5.462101,-0.075,-0.407,-2.354,-0.00237,-0.0028,0.00019,0
5564,5.463092,-0.072,-0.403,-2.366,-0.00245,-0.00283,0.00056,0
5565,5.464083,-0.053,-0.408,-2.342,-0.00246,-0.00267,0.00019,0
5566,5.465058,-0.068,-0.425,-2.375,-0.00244,-0.00278,0.00095,0
5567,5.466032,-0.104,-0.415,-2.358,-0.00252,-0.00299,0.00077,0
5568,5.467006,-0.091,-0.412,-2.352,-0.0026,-0.00288,0.00079,0
5569,5.467997,-0.089,-0.416,-2.374,-0.00251,-0.00298,0.00039,0
5570,5.468988,-0.094,-0.429,-2.368,-0.00263,-0.00298,0.00038,0
5571,5.469963,-0.091,-0.438,-2.377,-0.00242,-0.00297,0.00015,0
5572,5.470937,-0.078,-0.42,-2.374,-0.00248,-0.00295,0.00057,0
5573,5.471911,-0.073,-0.41,-2.365,-0.00264,-0.00292,0.00124,0
5574,5.472902,-0.077,-0.414,-2.352,-0.00247,-0.00292,0.0011,0
5575,5.473893,-0.088,-0.409,-2.375,-0.0024,-0.00304,0.00093,0
5576,5.474868,-0.1,-0.418,-2.341,-0.00245,-0.003,0.00053,0
5577,5.475842,-0.09,-0.393,-2.336,-0.00251,-0.00303,0.00037,0
5578,5.476816,-0.089,-0.457,-2.356,-0.00246,-0.00307,0.00069,0
5579,5.477807,-0.082,-0.434,-2.363,-0.00244,-0.003,0.0007,0
5580,5.478798,-0.088,-0.423,-2.382,-0.00244,-0.00305,0.00026,0
5581,5.479773,-0.079,-0.437,-2.413,-0.00253,-0.00301,0.00034,0
5582,5.480747,-0.083,-0.418,-2.399,-0.0025,-0.00297,0.00083,0
5583,5.481721,-0.08,-0.424,-2.428,-0.00243,-0.00299,0.00119,0
5584,5.482712,-0.087,-0.44,-2.357,-0.00266,-0.00304,0.00098,0
5585,5.483703,-0.102,-0.431,-2.329,-0.00253,-0.00305,0.0007,0
5586,5.484678,-0.089,-0.433,-2.376,-0.00246,-0.00308,0.00101,0
5587,5.485652,-0.08,-0.426,-2.391,-0.00251,-0.00309,0.00061,0
5588,5.486626,-0.083,-0.417,-2.398,-0.00258,-0.00304,0.00116,0
5589,5.487617,-0.079,-0.442,-2.322,-0.00265,-0.00295,0.00113,0
5590,5.488608,-0.096,-0.428,-2.34,-0.00248,-0.00308,0.00058,0
5591,5.489583,-0.066,-0.433,-2.363,-0.00239,-0.00307,0.00076,0
5592,5.490557,-0.072,-0.412,-2.365,-0.00256,-0.00303,0.00097,0
5593,5.491531,-0.115,-0.443,-2.399,-0.00244,-0.00314,0.00033,0
5594,5.492522,-0.106,-0.417,-2.371,-0.00257,-0.00306,0.00102,0
5595,5.493513,-0.095,-0.439,-2.397,-0.00254,-0.00302,0.00109,0
5596,5.494488,-0.085,-0.405,-2.352,-0.00268,-0.003,0.00105,0
5597,5.495462,-0.089,-0.408,-2.362,-0.00262,-0.00303,0.00083,0
5598,5.496436,-0.081,-0.399,-2.381,-0.00259,-0.0029,0.0004,0
5599,5.497427,-0.066,-0.405,-2.338,-0.00255,-0.00292,0.00091,0
5600,5.498418,-0.104,-0.421,-2.368,-0.00247,-0.00292,0.00089,0
5601,5.499393,-0.081,-0.424,-2.357,-0.00269,-0.00303,0.00127,0
5602,5.500367,-0.097,-0.401,-2.371,-0.00269,-0.00302,0.00094,0
5603,5.501341,-0.106,-0.418,-2.372,-0.00262,-0.00291,0.00064,0
5604,5.502332,-0.088,-0.413,-2.345,-0.00253,-0.00286,0.00073,0
5605,5.503323,-0.087,-0.426,-2.358,-0.00247,-0.00294,0.00108,0
5606,5.504298,-0.071,-0.4,-2.347,-0.00249,-0.00274,0.00068,0
5607,5.505272,-0.051,-0.404,-2.375,-0.00239,-0.0028,0.00015,0
5608,5.506246,-0.083,-0.408,-2.357,-0.00256,-0.00289,0.00107,0
5609,5.507237,-0.084,-0.42,-2.352,-0.00258,-0.00287,0.00124,0
5610,5.508228,-0.074,-0.408,-2.347,-0.00245,-0.00294,0.00055,0
5611,5.509221,-0.074,-0.4,-2.371,-0.00253,-0.00278,0.00035,0
5612,5.510195,-0.09,-0.392,-2.359,-0.00252,-0.00294,0.00042,0
5613,5.511169,-0.095,-0.388,-2.309,-0.00255,-0.00283,0.00093,0
5614,5.51216,-0.08,-0.404,-2.356,-0.00259,-0.0027,0.00056,0
5615,5.513151,-0.091,-0.413,-2.349,-0.00245,-0.00287,0.00022,0
5616,5.514126,-0.096,-0.423,-2.336,-0.00247,-0.00268,0.00039,0
5617,5.5151,-0.076,-0.415,-2.346,-0.00251,-0.00269,0.00053,0
5618,5.516074,-0.093,-0.427,-2.358,-0.00238,-0.00282,0.00104,0
5619,5.517065,-0.092,-0.409,-2.345,-0.00243,-0.00277,0.00075,0
5620,5.518056,-0.093,-0.41,-2.341,-0.00243,-0.0028,0.00052,0
5621,5.519031,-0.096,-0.394,-2.32,-0.00259,-0.00275,0.00062,0
5622,5.520005,-0.079,-0.39,-2.318,-0.00241,-0.00276,0.00102,0
5623,5.520979,-0.069,-0.421,-2.328,-0.00246,-0.00286,0.00071,0
5624,5.52197,-0.074,-0.425,-2.345,-0.00249,-0.00269,0.00065,0
5625,5.522961,-0.091,-0.444,-2.357,-0.00265,-0.00273,0.00042,0
5626,5.523936,-0.089,-0.402,-2.366,-0.00239,-0.00274,0.00048,0
5627,5.52491,-0.078,-0.409,-2.356,-0.00248,-0.00268,0.00072,0
5628,5.525884,-0.083,-0.432,-2.384,-0.00237,-0.00275,0.00101,0
5629,5.526875,-0.109,-0.418,-2.355,-0.00243,-0.00295,0.00077,0
5630,5.527866,-0.102,-0.409,-2.337,-0.00229,-0.00284,0.00039,0
5631,5.528841,-0.095,-0.403,-2.339,-0.00226,-0.0028,0.00108,0
5632,5.529815,-0.097,-0.416,-2.348,-0.0024,-0.00279,5E-05,0
5633,5.530789,-0.096,-0.413,-2.371,-0.00253,-0.00268,0.00053,0
5634,5.53178,-0.104,-0.433,-2.363,-0.0023,-0.0028,0.0005,0
5635,5.532771,-0.086,-0.429,-2.363,-0.00245,-0.0027,0.00089,0
5636,5.533746,-0.109,-0.399,-2.362,-0.00258,-0.00283,0.0008,0
5637,5.53472,-0.116,-0.409,-2.369,-0.00237,-0.00271,0.00044,0
5638,5.535694,-0.107,-0.413,-2.346,-0.00237,-0.00276,0.00066,0
5639,5.536685,-0.112,-0.42,-2.352,-0.00224,-0.00288,0.00037,0
5640,5.537676,-0.1,-0.43,-2.351,-0.00233,-0.00291,0.00069,0
5641,5.538651,-0.097,-0.426,-2.34,-0.00233,-0.00296,0.00075,0
5642,5.539625,-0.087,-0.428,-2.37,-0.00242,-0.00276,0.00065,0
5643,5.540599,-0.092,-0.415,-2.376,-0.00253,-0.00282,0.00015,0
5644,5.54159,-0.099,-0.421,-2.381,-0.00249,-0.00283,0.00066,0
5645,5.542581,-0.094,-0.389,-2.393,-0.00244,-0.00294,0.00105,0
5646,5.543556,-0.134,-0.404,-2.352,-0.00244,-0.00302,0.00037,0
5647,5.54453,-0.108,-0.403,-2.343,-0.00245,-0.00299,0.00058,0
5648,5.545504,-0.102,-0.416,-2.39,-0.00238,-0.00298,0.00088,0
5649,5.546495,-0.108,-0.409,-2.354,-0.00254,-0.00293,0.00117,0
5650,5.547486,-0.091,-0.433,-2.354,-0.00247,-0.00289,0.00119,0
5651,5.548461,-0.118,-0.441,-2.372,-0.00257,-0.003,0.00023,0
5652,5.549435,-0.084,-0.413,-2.359,-0.00246,-0.00291,0.00095,0
5653,5.550409,-0.101,-0.429,-2.366,-0.00242,-0.00303,0.00064,0
5654,5.5514,-0.103,-0.429,-2.355,-0.00248,-0.00299,0.00069,0
5655,5.552391,-0.105,-0.407,-2.389,-0.00251,-0.00302,0.00085,0
5656,5.553366,-0.129,-0.414,-2.401,-0.00252,-0.00301,0.00035,0
5657,5.55434,-0.104,-0.423,-2.424,-0.00242,-0.00305,0.00055,0
5658,5.555314,-0.107,-0.403,-2.37,-0.00259,-0.00318,0.00084,0
5659,5.556305,-0.092,-0.419,-2.389,-0.0024,-0.00304,0.00072,0
5660,5.557296,-0.086,-0.427,-2.342,-0.00255,-0.00306,0.00086,0
5661,5.558271,-0.103,-0.432,-2.38,-0.00257,-0.00309,0.0006,0
5662,5.559245,-0.089,-0.43,-2.354,-0.00253,-0.00314,0.00103,0
5663,5.560219,-0.109,-0.428,-2.374,-0.00264,-0.00301,0.00085,0
5664,5.56121,-0.102,-0.429,-2.395,-0.00244,-0.00316,0.00103,0
5665,5.562201,-0.103,-0.393,-2.365,-0.00259,-0.00318,0.0005,0
5666,5.563176,-0.11,-0.411,-2.379,-0.0026,-0.00314,0.0008,0
5667,5.56415,-0.097,-0.399,-2.385,-0.00259,-0.00317,0.0015,0
5668,5.565124,-0.104,-0.391,-2.369,-0.00256,-0.00308,0.00138,0
5669,5.566115,-0.089,-0.403,-2.343,-0.00254,-0.00305,0.00076,0
5670,5.567106,-0.108,-0.416,-2.391,-0.00267,-0.00316,0.00029,0
5671,5.568081,-0.102,-0.42,-2.37,-0.00247,-0.00317,0.00095,0
5672,5.569055,-0.073,-0.384,-2.377,-0.00253,-0.00317,0.00075,0
5673,5.570029,-0.078,-0.389,-2.359,-0.00253,-0.00301,0.00113,0
5674,5.57102,-0.09,-0.411,-2.364,-0.00252,-0.00301,0.00105,0
5675,5.572011,-0.091,-0.416,-2.359,-0.00231,-0.00317,0.00074,0
5676,5.572986,-0.084,-0.425,-2.355,-0.00248,-0.00304,0.00121,0
5677,5.57396,-0.089,-0.42,-2.324,-0.00261,-0.00303,0.00111,0
5678,5.574934,-0.095,-0.43,-2.329,-0.00245,-0.00306,0.00017,0
5679,5.575925,-0.086,-0.443,-2.356,-0.00238,-0.00314,0.00063,0
5680,5.576916,-0.085,-0.434,-2.358,-0.00239,-0.00288,0.00036,0
5681,5.577891,-0.083,-0.409,-2.349,-0.00243,-0.00288,0.00089,0
5682,5.578865,-0.106,-0.416,-2.351,-0.00256,-0.00285,0.00095,0
5683,5.579839,-0.09,-0.416,-2.346,-0.00258,-0.00297,0.00116,0
5684,5.58083,-0.079,-0.415,-2.375,-0.00248,-0.00287,0.00115,0
5685,5.581821,-0.088,-0.422,-2.365,-0.00234,-0.0028,0.00046,0
5686,5.582796,-0.081,-0.436,-2.358,-0.00241,-0.0028,0.00108,0
5687,5.58377,-0.114,-0.434,-2.386,-0.00243,-0.00274,0.00104,0
5688,5.584744,-0.082,-0.413,-2.354,-0.0024,-0.00279,0.00073,0
5689,5.585735,-0.053,-0.421,-2.342,-0.00237,-0.00275,0.00039,0
5690,5.586726,-0.089,-0.398,-2.365,-0.00242,-0.00281,0.0004,0
5691,5.587701,-0.075,-0.396,-2.358,-0.00253,-0.00286,0.00079,0
5692,5.588675,-0.07,-0.415,-2.342,-0.00242,-0.0028,0.00034,0
5693,5.589649,-0.076,-0.421,-2.377,-0.00245,-0.00279,0.00106,0
5694,5.59064,-0.077,-0.448,-2.353,-0.00242,-0.00278,0.00114,0
5695,5.591631,-0.08,-0.44,-2.372,-0.00233,-0.00277,0.00073,0
5696,5.592606,-0.089,-0.426,-2.37,-0.0024,-0.00278,0.00057,0
5697,5.59358,-0.078,-0.435,-2.341,-0.00234,-0.00277,0.00095,0
5698,5.594554,-0.077,-0.422,-2.341,-0.00238,-0.00276,0.00077,0
5699,5.595545,-0.077,-0.416,-2.35,-0.00245,-0.00272,0.00102,0
5700,5.596536,-0.078,-0.408,-2.345,-0.00236,-0.00279,0.00056,0
5701,5.597511,-0.083,-0.414,-2.363,-0.0024,-0.00266,0.00089,0
5702,5.598485,-0.074,-0.428,-2.359,-0.00233,-0.00281,0.00085,0
5703,5.599459,-0.069,-0.425,-2.371,-0.00238,-0.00272,0.0009,0
5704,5.60045,-0.083,-0.414,-2.352,-0.0023,-0.00267,0.00069,0
5705,5.601441,-0.081,-0.42,-2.359,-0.00231,-0.00259,0.00033,0
5706,5.602416,-0.089,-0.438,-2.351,-0.00224,-0.00271,0.00053,0
5707,5.60339,-0.082,-0.4,-2.372,-0.00249,-0.00272,0.00026,0
5708,5.604364,-0.079,-0.409,-2.356,-0.00244,-0.00283,0.00054,0
5709,5.605355,-0.088,-0.411,-2.357,-0.00249,-0.00277,0.00042,0
5710,5.606346,-0.079,-0.425,-2.356,-0.00255,-0.00268,0.00072,0
5711,5.607321,-0.074,-0.413,-2.331,-0.00244,-0.00274,0.00023,0
5712,5.608295,-0.077,-0.392,-2.354,-0.00232,-0.00275,0.00074,0
5713,5.609269,-0.065,-0.416,-2.354,-0.00247,-0.00274,0.0006,0
5714,5.61026,-0.056,-0.417,-2.335,-0.0023,-0.00273,0.00029,0
5715,5.611251,-0.073,-0.437,-2.374,-0.00247,-0.00269,0.00048,0
5716,5.612226,-0.075,-0.411,-2.355,-0.00241,-0.0028,0.00025,0
5717,5.6132,-0.1,-0.413,-2.355,-0.0025,-0.00276,0.00036,0
5718,5.614174,-0.079,-0.385,-2.366,-0.00261,-0.00276,0.00027,0
5719,5.615165,-0.091,-0.412,-2.347,-0.00255,-0.00284,0.00091,0
5720,5.616156,-0.084,-0.411,-2.342,-0.00248,-0.00282,0.00012,0
5721,5.617131,-0.074,-0.43,-2.332,-0.00245,-0.00288,0.00087,0
5722,5.618105,-0.072,-0.439,-2.332,-0.00262,-0.0027,0.00081,0
5723,5.619079,-0.099,-0.433,-2.347,-0.00257,-0.00279,0.00011,0
5724,5.62007,-0.084,-0.446,-2.353,-0.00252,-0.00266,-7E-05,0
5725,5.621061,-0.083,-0.389,-2.33,-0.00257,-0.00276,0.00046,0
5726,5.622036,-0.07,-0.426,-2.344,-0.00258,-0.00272,0.00081,0
5727,5.62301,-0.074,-0.407,-2.34,-0.00256,-0.00272,0.00068,0
5728,5.623984,-0.077,-0.408,-2.314,-0.00261,-0.00276,0.00053,0
5729,5.624975,-0.071,-0.397,-2.314,-0.00258,-0.00274,0.00054,0
5730,5.625966,-0.068,-0.408,-2.344,-0.00268,-0.00279,0.00071,0
5731,5.626941,-0.074,-0.425,-2.343,-0.00267,-0.0028,0.00079,0
5732,5.627915,-0.095,-0.409,-2.305,-0.00259,-0.0029,0.00069,0
5733,5.628889,-0.098,-0.417,-2.312,-0.00249,-0.00287,0.00064,0
5734,5.62988,-0.08,-0.396,-2.336,-0.00251,-0.00286,0.00031,0
5735,5.630871,-0.09,-0.421,-2.364,-0.00244,-0.00278,0.00071,0
5736,5.631846,-0.1,-0.407,-2.349,-0.00261,-0.00278,0.00061,0
5737,5.63282,-0.101,-0.412,-2.347,-0.00264,-0.00276,0.00042,0
5738,5.633794,-0.086,-0.419,-2.355,-0.00261,-0.00285,0.00087,0
5739,5.634785,-0.076,-0.397,-2.352,-0.00259,-0.00266,0.00072,0
5740,5.635776,-0.09,-0.413,-2.35,-0.00256,-0.0029,0.00067,0
5741,5.636751,-0.082,-0.429,-2.331,-0.00256,-0.00294,0.00091,0
5742,5.637725,-0.081,-0.41,-2.345,-0.00265,-0.0029,0.00067,0
5743,5.638699,-0.081,-0.386,-2.353,-0.00266,-0.00271,0.00072,0
5744,5.63969,-0.097,-0.42,-2.339,-0.00263,-0.00293,0.00041,0
5745,5.640681,-0.085,-0.43,-2.369,-0.00256,-0.00279,-0.00015,0
5746,5.641656,-0.086,-0.43,-2.34,-0.00254,-0.00279,-4E-05,0
5747,5.64263,-0.102,-0.439,-2.355,-0.00251,-0.00294,4E-05,0
5748,5.643604,-0.1,-0.404,-2.352,-0.00262,-0.00281,0.00031,0
5749,5.644595,-0.101,-0.404,-2.345,-0.00243,-0.00282,-0.00019,0
5750,5.645586,-0.095,-0.432,-2.368,-0.00247,-0.00297,0.00058,0
5751,5.646561,-0.091,-0.436,-2.347,-0.00264,-0.00306,0.00143,0
5752,5.647535,-0.085,-0.43,-2.333,-0.00247,-0.00301,0.00078,0
5753,5.648509,-0.09,-0.442,-2.361,-0.00241,-0.00295,0.00036,0
5754,5.6495,-0.091,-0.423,-2.379,-0.00229,-0.00299,0.00048,0
5755,5.650491,-0.099,-0.428,-2.378,-0.00251,-0.00306,0.00078,0
5756,5.651466,-0.093,-0.415,-2.331,-0.00263,-0.00307,0.0003,0
5757,5.65244,-0.095,-0.416,-2.325,-0.00247,-0.00296,8E-05,0
5758,5.653414,-0.094,-0.406,-2.348,-0.0024,-0.00298,0.00047,0
5759,5.654405,-0.102,-0.439,-2.358,-0.00236,-0.0031,0.00014,0
5760,5.655396,-0.097,-0.437,-2.328,-0.00249,-0.00288,0.00059,0
5761,5.656371,-0.109,-0.425,-2.325,-0.00247,-0.00288,0.00024,0
5762,5.657345,-0.101,-0.439,-2.352,-0.00242,-0.00308,5E-05,0
5763,5.658319,-0.1,-0.415,-2.313,-0.00238,-0.00306,0.00072,0
5764,5.65931,-0.084,-0.412,-2.379,-0.0025,-0.00312,0.00084,0
5765,5.660301,-0.093,-0.432,-2.373,-0.00239,-0.00297,0.00078,0
5766,5.661276,-0.077,-0.423,-2.348,-0.00222,-0.00309,0.00093,0
5767,5.66225,-0.097,-0.428,-2.354,-0.00238,-0.00304,0.00089,0
5768,5.663224,-0.076,-0.418,-2.376,-0.00239,-0.00302,0.00097,0
5769,5.664215,-0.096,-0.433,-2.339,-0.00232,-0.00306,0.0004,0
5770,5.665206,-0.079,-0.416,-2.356,-0.00237,-0.003,0.00083,0
5771,5.666181,-0.079,-0.419,-2.34,-0.00239,-0.00286,0.00076,0
5772,5.667155,-0.073,-0.421,-2.361,-0.00225,-0.00295,0.00108,0
5773,5.668129,-0.07,-0.426,-2.371,-0.00233,-0.00297,0.00081,0
5774,5.66912,-0.089,-0.419,-2.376,-0.0024,-0.00295,0.00084,0
5775,5.670111,-0.078,-0.428,-2.347,-0.00227,-0.00304,0.00075,0
5776,5.671086,-0.078,-0.437,-2.382,-0.00223,-0.00299,0.00052,0
5777,5.67206,-0.092,-0.447,-2.367,-0.00222,-0.00296,0.00071,0
5778,5.673034,-0.095,-0.439,-2.354,-0.00225,-0.00278,0.00104,0
5779,5.674025,-0.104,-0.411,-2.373,-0.00232,-0.00306,0.00071,0
