count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
4000,3.924731,0.003,-0.051,-0.224,-5E-05,-0.00061,0.00068,0
4001,3.925722,-0.01,-0.041,-0.189,-9E-05,-0.00061,0.00053,0
4002,3.926713,0.002,-0.045,-0.167,-0.00012,-0.0005,0.00061,0
4003,3.927687,-0.008,-0.047,-0.182,-0.00013,-0.00063,0.00069,0
4004,3.928661,0.02,-0.027,-0.195,-0.00023,-0.00028,0.00025,0
4005,3.929635,0.006,-0.045,-0.194,-0.00013,-0.00048,-0.00016,0
4006,3.930626,0.014,-0.054,-0.224,-0.00011,-0.00051,0.0003,0
4007,3.931617,0.049,-0.062,-0.212,1E-05,-0.0004,0.00036,0
4008,3.932591,0.028,-0.047,-0.239,-6E-05,-0.00034,0.00043,0
4009,3.933565,0.008,-0.072,-0.19,-0.00023,-0.00034,0.00104,0
4010,3.934539,0.016,-0.068,-0.176,-0.00014,-0.00048,0.00032,0
4011,3.93553,0.027,-0.062,-0.179,-0.00012,-0.00051,0.00064,0
4012,3.936521,0.02,-0.055,-0.17,-0.00012,-0.00051,0.00035,0
4013,3.937495,0.01,-0.056,-0.178,-0.00026,-0.00046,-2E-05,0
4014,3.938469,0.015,-0.048,-0.204,-0.00022,-0.00044,7E-05,0
4015,3.939443,-0.005,-0.051,-0.175,-5E-05,-0.00052,0.00037,0
4016,3.940434,0.016,-0.056,-0.173,-0.0001,-0.00045,0.00012,0
4017,3.941425,0.015,-0.066,-0.221,-0.00014,-0.00051,0.0004,0
4018,3.942399,-0.004,-0.041,-0.205,-0.00028,-0.00056,0.00049,0
4019,3.943373,0.009,-0.044,-0.196,-0.00022,-0.00044,0.00102,0
4020,3.944347,0.016,-0.066,-0.208,-0.00012,-0.00048,0.00043,0
4021,3.945338,0.002,-0.05,-0.208,-0.00015,-0.00056,0.00013,0
4022,3.946329,0.009,-0.061,-0.192,-0.00015,-0.00036,-2E-05,0
4023,3.947303,0.024,-0.042,-0.211,-0.00021,-0.00039,0.00063,0
4024,3.948277,0.001,-0.041,-0.196,-0.00016,-0.00057,0.00055,0
4025,3.949251,0.02,-0.074,-0.167,-0.0001,-0.00056,0.00038,0
4026,3.950242,0.016,-0.065,-0.173,-4E-05,-0.0004,0.00081,0
4027,3.951233,0.012,-0.057,-0.188,-0.00016,-0.00041,0.00059,0
4028,3.952207,0.025,-0.064,-0.191,-3E-05,-0.00038,0.00044,0
4029,3.953181,0.016,-0.049,-0.193,8E-05,-0.00055,0.00057,0
4030,3.954155,0.006,-0.076,-0.198,-9E-05,-0.00056,0.00016,0
4031,3.955146,-0.012,-0.043,-0.183,-0.00011,-0.00052,0.00063,0
4032,3.956137,0.023,-0.059,-0.189,-0.00025,-0.00047,1E-05,0
4033,3.957111,-0.001,-0.072,-0.195,-4E-05,-0.00049,-3E-05,0
4034,3.958085,0.014,-0.058,-0.193,-3E-05,-0.00045,0.00062,0
4035,3.959059,0.007,-0.024,-0.179,-8E-05,-0.00048,0.00025,0
4036,3.96005,0.012,-0.041,-0.208,-0.00011,-0.00045,0.00046,0
4037,3.961041,0.008,-0.056,-0.19,-0.00016,-0.00049,0.00045,0
4038,3.962015,0.001,-0.062,-0.197,4E-05,-0.00043,0.00043,0
4039,3.962989,0.001,-0.052,-0.193,-0.00021,-0.0006,0.00066,0
4040,3.963963,0.006,-0.052,-0.205,-0.00014,-0.00057,0.0009,0
4041,3.964954,0,-0.081,-0.196,-4E-05,-0.00052,0.00054,0
4042,3.965945,0.02,-0.069,-0.223,-0.0001,-0.00045,0.0005,0
4043,3.966919,0.02,-0.078,-0.176,-0.00012,-0.00047,0,0
4044,3.967893,0.021,-0.066,-0.185,-0.00016,-0.00029,0.00022,0
4045,3.968867,0.014,-0.068,-0.213,-0.00017,-0.00054,-2E-05,0
4046,3.969858,-0.011,-0.066,-0.188,-0.0002,-0.00034,2E-05,0
4047,3.970849,0.022,-0.049,-0.181,-0.00017,-0.00037,2E-05,0
4048,3.971823,-0.011,-0.058,-0.175,-0.00014,-0.00057,0.00013,0
4049,3.972797,-0.012,-0.046,-0.16,-8E-05,-0.00042,0.00021,0
4050,3.973771,0.015,-0.06,-0.236,-0.00012,-0.00051,0.0004,0
4051,3.974762,0.014,-0.076,-0.242,-9E-05,-0.00039,0.0003,0
4052,3.975753,0.022,-0.075,-0.189,-0.00015,-0.00039,0.00012,0
4053,3.976727,0,-0.081,-0.173,-6E-05,-0.00039,0.00053,0
4054,3.977701,-0.001,-0.051,-0.175,-0.00018,-0.00047,0.00036,0
4055,3.978675,0.002,-0.084,-0.189,-5E-05,-0.00048,0.00072,0
4056,3.979666,0.017,-0.076,-0.178,-0.00012,-0.00039,0.00044,0
4057,3.980657,-0.012,-0.064,-0.186,-0.00017,-0.00061,0.00096,0
4058,3.981631,0.017,-0.048,-0.204,-0.00017,-0.00041,0.00032,0
4059,3.982605,0.02,-0.057,-0.19,-0.00018,-0.00046,0.00018,0
4060,3.983579,-0.011,-0.055,-0.199,-0.00012,-0.00053,0.00055,0
4061,3.98457,0.009,-0.044,-0.195,-0.00013,-0.00044,0.00068,0
4062,3.985561,0.006,-0.063,-0.222,-0.00015,-0.00039,0.00076,0
4063,3.986535,-0.006,-0.075,-0.196,-3E-05,-0.00057,-5E-05,0
4064,3.987509,-0.001,-0.072,-0.194,0.0001,-0.00053,0.00042,0
4065,3.988483,0.016,-0.067,-0.186,4E-05,-0.00037,0.00065,0
4066,3.989474,-0.003,-0.067,-0.175,-0.00015,-0.00047,0.00016,0
4067,3.990465,-0.003,-0.069,-0.21,-0.00015,-0.0005,0.00046,0
4068,3.991439,-0.011,-0.054,-0.205,-0.00016,-0.00048,-0.00028,0
4069,3.992413,0.009,-0.063,-0.201,-0.00011,-0.00046,0.00046,0
4070,3.993387,-0.006,-0.07,-0.209,6E-05,-0.00048,0.00014,0
4071,3.994378,0.021,-0.072,-0.198,-0.00012,-0.00045,0.00034,0
4072,3.995369,0.019,-0.068,-0.188,-9E-05,-0.00031,0.00027,0
4073,3.996343,0.021,-0.072,-0.234,-2E-05,-0.00035,-0.00028,0
4074,3.997317,0.008,-0.076,-0.21,6E-05,-0.00038,0.00066,0
4075,3.998291,-0.002,-0.07,-0.2,-0.0001,-0.00042,0.00033,0
4076,3.999282,-0.001,-0.07,-0.204,-1E-05,-0.00053,0.00034,0
4077,4.000273,-0.026,-0.039,-0.232,-0.00013,-0.00047,0.00053,0
4078,4.001247,0.003,-0.045,-0.199,-0.0001,-0.00039,0.00035,0
4079,4.002221,0.024,-0.061,-0.16,-3E-05,-0.00043,0.00034,0
4080,4.003195,0.015,-0.053,-0.213,-8E-05,-0.00041,-2E-05,0
4081,4.004186,0.008,-0.053,-0.19,-4E-05,-0.00053,0.00053,0
4082,4.005177,0,-0.053,-0.182,-0.00012,-0.00051,0.0006,0
4083,4.006151,-0.012,-0.058,-0.172,-0.00013,-0.00064,-5E-05,0
4084,4.007125,-0.012,-0.068,-0.172,-1E-05,-0.00063,5E-05,0
4085,4.008099,0.002,-0.058,-0.2,-0.00015,-0.00042,0.00045,0
4086,4.00909,0.003,-0.06,-0.194,-0.00011,-0.00049,-2E-05,0
4087,4.010081,0.014,-0.056,-0.189,-0.00012,-0.00046,0.00019,0
4088,4.011055,-0.001,-0.059,-0.197,0,-0.00057,0.0005,0
4089,4.012029,0.003,-0.053,-0.2,-1E-05,-0.00039,0.00027,0
4090,4.013003,0.002,-0.036,-0.191,-9E-05,-0.00028,0.00042,0
4091,4.013994,0.009,-0.049,-0.198,-6E-05,-0.00043,0.00021,0
4092,4.014985,0.007,-0.071,-0.185,-0.00017,-0.00045,-0.0001,0
4093,4.015959,-0.011,-0.042,-0.222,-4E-05,-0.00057,0.00039,0
4094,4.016933,-0.001,-0.067,-0.191,-8E-05,-0.00061,0.00046,0
4095,4.017907,0.012,-0.048,-0.21,-9E-05,-0.00044,0.0004,0
4096,4.018898,-0.019,-0.043,-0.178,-9E-05,-0.00048,0.0005,0
4097,4.019889,-0.014,-0.056,-0.206,-6E-05,-0.00046,0.00017,0
4098,4.020863,-0.008,-0.056,-0.221,-7E-05,-0.0005,0.00043,0
4099,4.021837,0.027,-0.051,-0.218,-0.00025,-0.00033,0.00041,0
4100,4.022811,0.009,-0.064,-0.224,-0.00026,-0.00044,0.00067,0
4101,4.023802,0.009,-0.089,-0.204,-9E-05,-0.00034,0.00047,0
4102,4.024793,0.014,-0.056,-0.199,-3E-05,-0.00037,0.00075,0
4103,4.025767,-0.001,-0.067,-0.227,-0.00015,-0.00046,0.00065,0
4104,4.026741,0.015,-0.073,-0.187,-0.00025,-0.00039,0.00049,0
4105,4.027715,0.026,-0.069,-0.193,-6E-05,-0.00045,0.00071,0
4106,4.028706,-0.001,-0.052,-0.194,-4E-05,-0.00056,7E-05,0
4107,4.029697,0.024,-0.044,-0.162,-0.0002,-0.00037,0.00035,0
4108,4.030671,0.021,-0.045,-0.166,-0.00018,-0.00046,0.00051,0
4109,4.031645,0.014,-0.047,-0.183,4E-05,-0.00048,0.00013,0
4110,4.032619,0,-0.06,-0.194,-1E-05,-0.00045,0.00034,0
4111,4.03361,-0.007,-0.064,-0.198,-0.00013,-0.00046,0.00069,0
4112,4.034601,-0.002,-0.063,-0.215,-0.00015,-0.00038,0.00072,0
4113,4.035575,0.026,-0.063,-0.184,-0.00015,-0.00031,0.00033,0
4114,4.036549,0.013,-0.057,-0.212,-0.00014,-0.00045,0.00043,0
4115,4.037523,-0.004,-0.063,-0.206,-6E-05,-0.0004,0.00076,0
4116,4.038514,0.004,-0.048,-0.19,-0.0002,-0.00034,0.00057,0
4117,4.039505,0.024,-0.048,-0.194,-0.00011,-0.00048,0.00048,0
4118,4.040479,0.007,-0.074,-0.211,2E-05,-0.00039,0.0005,0
4119,4.041453,0.015,-0.058,-0.173,-3E-05,-0.00044,0.00062,0
4120,4.042427,0.001,-0.073,-0.195,-2E-05,-0.00043,0.00038,0
4121,4.043418,0.017,-0.05,-0.187,-0.00011,-0.00034,0.00047,0
4122,4.044409,0.016,-0.062,-0.209,-7E-05,-0.00035,0.00052,0
4123,4.045383,0.01,-0.064,-0.214,-5E-05,-0.00056,0.00027,0
4124,4.046357,-0.007,-0.049,-0.219,0,-0.00052,0.00036,0
4125,4.047331,0.013,-0.064,-0.177,-7E-05,-0.00051,0.00059,0
4126,4.048322,0.024,-0.04,-0.182,-0.00013,-0.00047,0.00064,0
4127,4.049313,0.003,-0.041,-0.192,-4E-05,-0.00049,0.00064,0
4128,4.050287,-0.015,-0.039,-0.21,-5E-05,-0.00056,0.00036,0
4129,4.051261,-0.001,-0.047,-0.202,-7E-05,-0.00053,0.00019,0
4130,4.052235,-0.013,-0.052,-0.203,-4E-05,-0.00063,-0.00019,0
4131,4.053226,0.025,-0.067,-0.198,-6E-05,-0.00022,-0.0002,0
4132,4.054217,0.025,-0.07,-0.178,-6E-05,-0.0004,0.00075,0
4133,4.055191,0.003,-0.055,-0.178,-3E-05,-0.00042,0.00029,0
4134,4.056165,0.005,-0.05,-0.187,-0.00012,-0.00046,0.00026,0
4135,4.057139,-0.016,-0.072,-0.204,-7E-05,-0.00059,0.00016,0
4136,4.05813,0.001,-0.074,-0.22,-0.00014,-0.00056,0.00011,0
4137,4.059121,0.029,-0.071,-0.212,-9E-05,-0.00039,0.00063,0
4138,4.060095,0.001,-0.07,-0.221,-4E-05,-0.00042,0.00079,0
4139,4.061069,0.035,-0.05,-0.224,-0.00015,-0.00054,0.00061,0
4140,4.062043,0.004,-0.071,-0.198,-0.00013,-0.00031,-8E-05,0
4141,4.063034,0.014,-0.052,-0.192,-6E-05,-0.0005,0.00056,0
4142,4.064025,-0.003,-0.053,-0.21,-0.00012,-0.00064,0.00091,0
4143,4.065018,-0.005,-0.044,-0.185,-7E-05,-0.00068,0.00042,0
4144,4.065992,0.022,-0.053,-0.184,-0.00012,-0.00051,0.00022,0
4145,4.066966,0.022,-0.082,-0.21,-0.00013,-0.00047,0.00041,0
4146,4.067957,-0.002,-0.069,-0.214,-8E-05,-0.00053,0.00056,0
4147,4.068948,0.008,-0.053,-0.232,-0.00012,-0.00046,0.00111,0
4148,4.069922,0.009,-0.067,-0.215,-5E-05,-0.00051,0.00024,0
4149,4.070896,0.002,-0.085,-0.196,-2E-05,-0.00046,9E-05,0
4150,4.07187,0.01,-0.073,-0.228,8E-05,-0.00052,0.0006,0
4151,4.072861,0.004,-0.071,-0.225,5E-05,-0.00041,0.0002,0
4152,4.073852,-0.004,-0.061,-0.191,-3E-05,-0.00062,-0.00026,0
4153,4.074826,0.008,-0.059,-0.195,-5E-05,-0.00043,0.00037,0
4154,4.0758,0.029,-0.045,-0.186,0,-0.00041,0.00018,0
4155,4.076774,0.004,-0.072,-0.205,0,-0.00056,0.00061,0
4156,4.077765,0.025,-0.059,-0.17,9E-05,-0.00042,0.00041,0
4157,4.078756,0.011,-0.053,-0.189,2E-05,-0.00047,-0.00017,0
4158,4.07973,0.011,-0.065,-0.211,-0.0001,-0.00037,0.00039,0
4159,4.080704,-0.022,-0.083,-0.206,0,-0.00047,0.00025,0
4160,4.081678,-0.014,-0.085,-0.189,9E-05,-0.00047,0.00025,0
4161,4.082669,-0.012,-0.068,-0.206,2E-05,-0.00053,0.00067,0
4162,4.08366,0.017,-0.056,-0.171,-0.00013,-0.00063,0.00019,0
4163,4.084634,0.006,-0.046,-0.207,3E-05,-0.00064,0.00032,0
4164,4.085608,-0.003,-0.096,-0.238,0.0001,-0.0005,0.0006,0
4165,4.086582,0.021,-0.075,-0.218,-0.00013,-0.00055,0.00014,0
4166,4.087573,-0.005,-0.074,-0.204,-0.00024,-0.00054,0.0005,0
4167,4.088564,-0.006,-0.066,-0.205,-9E-05,-0.00065,0.00026,0
4168,4.089538,-0.017,-0.044,-0.205,-0.0001,-0.00069,0.00033,0
4169,4.090512,0.004,-0.044,-0.207,-5E-05,-0.00056,4E-05,0
4170,4.091486,0.007,-0.066,-0.224,5E-05,-0.00065,8E-05,0
4171,4.092477,-0.001,-0.082,-0.244,5E-05,-0.00042,0.00018,0
4172,4.093468,0.003,-0.064,-0.162,-7E-05,-0.00043,0.00049,0
4173,4.094442,0,-0.037,-0.199,2E-05,-0.00043,0.00048,0
4174,4.095416,0.015,-0.065,-0.183,-5E-05,-0.00045,0.00041,0
4175,4.09639,0.022,-0.056,-0.238,-7E-05,-0.00028,0.00018,0
4176,4.097381,0.022,-0.079,-0.223,2E-05,-0.00034,-0.00017,0
4177,4.098372,0.034,-0.079,-0.199,1E-05,-0.00049,0.0003,0
4178,4.099346,-0.006,-0.073,-0.173,2E-05,-0.0005,0.00014,0
4179,4.10032,-0.011,-0.054,-0.175,-9E-05,-0.00046,0.00057,0
4180,4.101294,0.011,-0.056,-0.193,-6E-05,-0.0004,4E-05,0
4181,4.102285,0.013,-0.051,-0.199,0.0001,-0.0005,-0.00012,0
4182,4.103276,0.007,-0.086,-0.22,8E-05,-0.00047,0.00011,0
4183,4.10425,0.004,-0.07,-0.221,-1E-05,-0.00054,-0.00048,0
4184,4.105224,-0.002,-0.081,-0.223,-0.00011,-0.00055,0.00045,0
4185,4.106198,-0.003,-0.055,-0.18,-1E-05,-0.00055,0.0003,0
4186,4.107189,0.004,-0.036,-0.217,-7E-05,-0.00048,0.0008,0
4187,4.10818,0.012,-0.064,-0.205,0,-0.00038,0.00021,0
4188,4.109154,-0.009,-0.043,-0.186,-6E-05,-0.00057,0.00054,0
4189,4.110128,-0.011,-0.067,-0.191,0,-0.00055,-0.0001,0
4190,4.111102,0.015,-0.055,-0.204,-4E-05,-0.00041,0.00027,0
4191,4.112093,0.01,-0.048,-0.229,4E-05,-0.00057,0.00038,0
4192,4.113084,0.013,-0.066,-0.232,-6E-05,-0.00053,0.00022,0
4193,4.114058,0.013,-0.071,-0.231,-0.0002,-0.00042,0.0001,0
4194,4.115032,-0.006,-0.076,-0.217,4E-05,-0.00044,-2E-05,0
4195,4.116006,0.002,-0.077,-0.201,-5E-05,-0.00046,0.00056,0
4196,4.116997,0.043,-0.088,-0.213,-5E-05,-0.00039,0.00028,0
4197,4.117988,0.002,-0.05,-0.227,-9E-05,-0.00037,0.00065,0
4198,4.118962,0.002,-0.061,-0.205,-4E-05,-0.00043,0.00061,0
4199,4.119936,0.017,-0.063,-0.207,-0.0001,-0.00045,0.00019,0
4200,4.12091,0.02,-0.063,-0.216,-4E-05,-0.00044,0.00037,0
4201,4.121901,0.011,-0.058,-0.2,-3E-05,-0.00044,-0.00015,0
4202,4.122892,0.015,-0.091,-0.206,9E-05,-0.00046,0.00034,0
4203,4.123866,0,-0.077,-0.184,-7E-05,-0.00049,0.00063,0
4204,4.12484,-0.007,-0.049,-0.211,-8E-05,-0.0005,0.00054,0
4205,4.125814,-0.019,-0.059,-0.218,-4E-05,-0.00048,0.00036,0
4206,4.126805,0.015,-0.069,-0.206,-7E-05,-0.00047,0.00054,0
4207,4.127796,0.015,-0.075,-0.203,-0.00015,-0.00041,0.00028,0
4208,4.12877,-0.006,-0.092,-0.193,1E-05,-0.00043,0.00022,0
4209,4.129744,0.018,-0.045,-0.178,-0.00017,-0.0004,0.00035,0
4210,4.130718,0.018,-0.06,-0.182,-0.00014,-0.00045,0.00028,0
4211,4.131709,0.02,-0.063,-0.17,0,-0.00033,0.00017,0
4212,4.1327,0.02,-0.051,-0.193,-3E-05,-0.00043,0.00014,0
4213,4.133674,0.028,-0.051,-0.208,-7E-05,-0.00046,0.00015,0
4214,4.134648,0.011,-0.044,-0.21,-6E-05,-0.00038,-2E-05,0
4215,4.135622,0.027,-0.031,-0.178,-5E-05,-0.00036,0.00024,0
4216,4.136613,0.027,-0.056,-0.216,6E-05,-0.00049,0.00023,0
4217,4.137604,0.016,-0.062,-0.169,-5E-05,-0.00048,0.00023,0
4218,4.138578,-0.007,-0.063,-0.226,-8E-05,-0.00053,0.00055,0
4219,4.139552,-0.006,-0.041,-0.203,-3E-05,-0.00043,0.00029,0
4220,4.140526,-0.009,-0.056,-0.195,0,-0.00058,0.00018,0
4221,4.141517,0.015,-0.044,-0.204,-0.00015,-0.00046,0.00027,0
4222,4.142508,0.022,-0.04,-0.211,-6E-05,-0.00045,-6E-05,0
4223,4.143482,0.007,-0.068,-0.218,1E-05,-0.00056,0.00033,0
4224,4.144456,0.018,-0.04,-0.216,0,-0.00053,5E-05,0
4225,4.14543,0.013,-0.04,-0.184,-0.00011,-0.0005,0.00021,0
4226,4.146421,0,-0.051,-0.21,-2E-05,-0.00055,0.00017,0
4227,4.147412,0.011,-0.057,-0.212,4E-05,-0.00041,-0.00024,0
4228,4.148386,0.007,-0.056,-0.189,-2E-05,-0.00055,0.00011,0
4229,4.14936,0.023,-0.055,-0.209,-6E-05,-0.00043,0.00054,0
4230,4.150334,0.017,-0.05,-0.218,-0.00014,-0.00045,0.00063,0
4231,4.151325,0.018,-0.031,-0.188,0,-0.0005,0.00039,0
4232,4.152316,0.013,-0.062,-0.196,-7E-05,-0.00039,0.00024,0
4233,4.15329,0.032,-0.068,-0.19,-0.0002,-0.0005,1E-05,0
4234,4.154264,0.039,-0.067,-0.187,-0.0001,-0.0005,0.00015,0
4235,4.155238,0.011,-0.051,-0.173,3E-05,-0.00045,-0.0003,0
4236,4.156229,0.004,-0.035,-0.172,-2E-05,-0.00045,0.00082,0
4237,4.15722,-0.003,-0.059,-0.2,-2E-05,-0.00046,0.00043,0
4238,4.158194,-0.028,-0.051,-0.19,-2E-05,-0.00049,0.00092,0
4239,4.159168,-0.015,-0.046,-0.209,-5E-05,-0.00051,0.00061,0
4240,4.160142,0.008,-0.036,-0.165,-0.00013,-0.0004,-0.00013,0
4241,4.161133,0.004,-0.049,-0.2,-2E-05,-0.00048,-0.00026,0
4242,4.162124,0.004,-0.064,-0.232,1E-05,-0.00052,4E-05,0
4243,4.163098,0.017,-0.067,-0.195,-2E-05,-0.00053,0.00027,0
4244,4.164072,-0.008,-0.06,-0.204,0,-0.00058,0.00055,0
4245,4.165046,0.014,-0.045,-0.214,-0.00012,-0.00049,-6E-05,0
4246,4.166037,-0.008,-0.05,-0.2,-0.00023,-0.00046,0.00013,0
4247,4.167028,0.018,-0.057,-0.231,-0.00012,-0.00047,0.00078,0
4248,4.168002,0.008,-0.048,-0.182,-0.00018,-0.00059,0.00041,0
4249,4.168976,-0.006,-0.068,-0.194,-0.0001,-0.00055,0.0002,0
4250,4.16995,0.001,-0.067,-0.234,-7E-05,-0.00058,0.00065,0
4251,4.170941,0.013,-0.062,-0.22,-0.0001,-0.00032,0.00055,0
4252,4.171932,-0.001,-0.052,-0.178,-2E-05,-0.00038,0.0005,0
4253,4.172907,-0.011,-0.052,-0.219,-2E-05,-0.0006,0.00082,0
4254,4.173881,0.008,-0.059,-0.191,-8E-05,-0.0005,0.00023,0
4255,4.174855,-0.012,-0.048,-0.171,1E-05,-0.00059,0.00052,0
4256,4.175846,0.001,-0.047,-0.206,1E-05,-0.00041,0.0004,0
4257,4.176837,0.007,-0.088,-0.214,-3E-05,-0.00045,0.00014,0
4258,4.177811,0.035,-0.069,-0.201,0.00016,-0.00044,0.00047,0
4259,4.178785,0.005,-0.07,-0.202,1E-05,-0.00046,0.00045,0
4260,4.179759,0.013,-0.08,-0.196,-7E-05,-0.00054,0.00081,0
4261,4.18075,0,-0.058,-0.208,4E-05,-0.00059,0.00115,0
4262,4.181741,0.021,-0.036,-0.188,-8E-05,-0.00029,0.00059,0
4263,4.182715,0.022,-0.047,-0.212,2E-05,-0.00045,0.00048,0
4264,4.183689,0.013,-0.077,-0.23,0,-0.00045,0.00034,0
4265,4.184663,0.008,-0.067,-0.224,-8E-05,-0.00051,0.00039,0
4266,4.185654,0.035,-0.053,-0.229,0,-0.00037,0.00034,0
4267,4.186645,0.001,-0.049,-0.224,1E-05,-0.00053,0.00041,0
4268,4.187619,0.008,-0.062,-0.195,4E-05,-0.00066,0.00029,0
4269,4.188593,-0.015,-0.063,-0.213,-3E-05,-0.00054,0.00043,0
4270,4.189567,-0.014,-0.065,-0.22,2E-05,-0.00061,0.00021,0
4271,4.190558,0.013,-0.056,-0.231,0.00015,-0.00065,-2E-05,0
4272,4.191549,0.001,-0.038,-0.187,7E-05,-0.00048,1E-05,0
4273,4.192523,0.006,-0.063,-0.201,0,-0.00068,0.00061,0
4274,4.193497,0.018,-0.061,-0.189,2E-05,-0.00063,0.0004,0
4275,4.194471,0.009,-0.031,-0.218,-1E-05,-0.0007,-1E-05,0
4276,4.195462,0,-0.051,-0.217,5E-05,-0.00059,0.00055,0
4277,4.196453,0.018,-0.07,-0.21,8E-05,-0.0006,0.00047,0
4278,4.197427,0.025,-0.06,-0.209,0.00016,-0.00044,0.00037,0
4279,4.198401,0.015,-0.054,-0.217,9E-05,-0.0004,0.00055,0
4280,4.199375,0.002,-0.067,-0.188,9E-05,-0.00049,0.00053,0
4281,4.200366,-0.005,-0.061,-0.193,-0.00012,-0.00055,8E-05,0
4282,4.201357,0.036,-0.087,-0.219,6E-05,-0.00036,-0.00012,0
4283,4.202331,0.012,-0.057,-0.182,0.00015,-0.0005,-9E-05,0
4284,4.203305,0.017,-0.083,-0.181,-7E-05,-0.00055,0.00038,0
4285,4.204279,0.045,-0.075,-0.189,6E-05,-0.00041,0.00037,0
4286,4.20527,-0.011,-0.081,-0.188,9E-05,-0.00049,-6E-05,0
4287,4.206261,-0.023,-0.041,-0.185,-8E-05,-0.00081,-1E-05,0
4288,4.207235,0.004,-0.047,-0.222,-3E-05,-0.00044,0.00054,0
4289,4.208209,0.011,-0.071,-0.192,3E-05,-0.00058,0.00035,0
4290,4.209183,-0.001,-0.054,-0.212,0.00014,-0.00069,0.00026,0
4291,4.210174,-0.01,-0.056,-0.224,-4E-05,-0.00058,0.00016,0
4292,4.211165,0.009,-0.076,-0.217,2E-05,-0.00058,3E-05,0
4293,4.212139,0.001,-0.063,-0.2,0.0001,-0.00049,0,0
4294,4.213113,0.002,-0.055,-0.2,7E-05,-0.0005,0.00041,0
4295,4.214087,0.009,-0.039,-0.22,8E-05,-0.00044,8E-05,0
4296,4.215078,0.022,-0.06,-0.194,9E-05,-0.00043,0.00036,0
4297,4.216069,0.022,-0.052,-0.206,3E-05,-0.00056,0.00011,0
4298,4.217043,0.006,-0.041,-0.201,3E-05,-0.00056,1E-05,0
4299,4.218017,0.015,-0.052,-0.238,3E-05,-0.0005,-1E-05,0
4300,4.218991,0.005,-0.043,-0.209,6E-05,-0.0006,0.00042,0
4301,4.219982,0.033,-0.027,-0.157,0,-0.00047,-2E-05,0
4302,4.220973,0.004,-0.054,-0.202,0.00012,-0.00058,0.00023,0
4303,4.221947,0.002,-0.064,-0.222,-3E-05,-0.00055,0.00034,0
4304,4.222921,0.018,-0.079,-0.239,9E-05,-0.00057,0.00011,0
4305,4.223895,0.021,-0.064,-0.256,0.00018,-0.00059,0.00016,0
4306,4.224886,-0.009,-0.052,-0.233,0,-0.00072,0.00071,0
4307,4.225877,0.024,-0.077,-0.244,0.00013,-0.00047,0.00103,0
4308,4.226852,0.007,-0.061,-0.232,7E-05,-0.00052,0.00034,0
4309,4.227826,0.022,-0.049,-0.192,5E-05,-0.0005,8E-05,0
4310,4.2288,0.015,-0.045,-0.226,-8E-05,-0.0006,7E-05,0
4311,4.229791,0.024,-0.059,-0.256,-1E-05,-0.00038,6E-05,0
4312,4.230782,0.013,-0.065,-0.224,5E-05,-0.00053,0.00017,0
4313,4.231775,0.01,-0.09,-0.244,0.00017,-0.00044,0.00023,0
4314,4.232749,0.014,-0.068,-0.208,0.00011,-0.00044,0.00049,0
4315,4.233723,-0.005,-0.066,-0.239,6E-05,-0.00055,0.0006,0
4316,4.234714,0.036,-0.059,-0.18,8E-05,-0.00039,0.00053,0
4317,4.235705,-0.006,-0.053,-0.205,3E-05,-0.00056,0.00041,0
4318,4.236679,-0.015,-0.086,-0.211,0.00017,-0.00051,0.0003,0
4319,4.237653,0.019,-0.081,-0.205,0.00029,-0.00041,-3E-05,0
4320,4.238627,0.015,-0.051,-0.236,0,-0.00051,-1E-05,0
4321,4.239618,0.021,-0.039,-0.199,7E-05,-0.00039,0.00056,0
4322,4.240609,0.004,-0.068,-0.231,8E-05,-0.00046,0.00032,0
4323,4.241583,-0.001,-0.057,-0.24,3E-05,-0.00052,0.00039,0
4324,4.242557,0.013,-0.049,-0.199,0.0001,-0.0005,0.0007,0
4325,4.243531,0.002,-0.06,-0.225,0.00019,-0.00051,0.00017,0
4326,4.244522,0.007,-0.066,-0.225,0.00025,-0.00054,7E-05,0
4327,4.245513,-0.001,-0.085,-0.218,0.00017,-0.00042,0.00011,0
4328,4.246487,0.011,-0.064,-0.218,0.0001,-0.00061,0.00039,0
4329,4.247461,0.034,-0.07,-0.198,0.00016,-0.00053,0.00055,0
4330,4.248435,0.018,-0.083,-0.199,0.00025,-0.00056,0.00036,0
4331,4.249426,0.041,-0.052,-0.205,0.00011,-0.00049,-0.00013,0
4332,4.250417,0.018,-0.057,-0.224,6E-05,-0.00046,0.00021,0
4333,4.251391,-0.011,-0.048,-0.215,6E-05,-0.00048,0.00035,0
4334,4.252365,0.025,-0.057,-0.214,0,-0.00048,0.00054,0
4335,4.253339,0.026,-0.08,-0.24,0.00011,-0.00048,-3E-05,0
4336,4.25433,0.027,-0.066,-0.212,3E-05,-0.00044,0.0004,0
4337,4.255321,0.003,-0.063,-0.203,0.0001,-0.00057,0.0004,0
4338,4.256295,0.013,-0.053,-0.23,0.00022,-0.00063,0.00027,0
4339,4.257269,0.008,-0.058,-0.233,9E-05,-0.00057,0.00087,0
4340,4.258243,0.015,-0.072,-0.203,0.00016,-0.00039,0.00012,0
