count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
1203,1.181954,-0.184,-0.301,-2.621,-0.00393,-0.00256,-0.00112,0
1204,1.182928,-0.159,-0.316,-2.592,-0.00389,-0.00257,-0.00158,0
1205,1.183919,-0.167,-0.313,-2.592,-0.00386,-0.00262,-0.00133,0
1206,1.18491,-0.176,-0.324,-2.619,-0.00388,-0.00254,-0.00062,0
1207,1.185893,-0.174,-0.298,-2.602,-0.00385,-0.00257,-0.00094,0
1208,1.186867,-0.172,-0.298,-2.62,-0.0038,-0.00244,-0.00086,0
1209,1.187841,-0.171,-0.297,-2.586,-0.00403,-0.00234,-0.001,0
1210,1.188832,-0.153,-0.306,-2.606,-0.00402,-0.00228,-0.00118,0
1211,1.189823,-0.153,-0.304,-2.602,-0.00386,-0.00245,-0.00074,0
1212,1.190806,-0.156,-0.317,-2.622,-0.00378,-0.00246,-0.00092,0
1213,1.19178,-0.15,-0.303,-2.605,-0.0039,-0.00238,-0.0008,0
1214,1.192754,-0.155,-0.282,-2.616,-0.00407,-0.00254,-0.00044,0
1215,1.193745,-0.142,-0.297,-2.603,-0.00395,-0.00249,-0.00044,0
1216,1.194736,-0.149,-0.297,-2.606,-0.00398,-0.00241,-0.00062,0
1217,1.195719,-0.147,-0.287,-2.592,-0.00404,-0.00238,-0.00034,0
1218,1.196693,-0.155,-0.308,-2.629,-0.00404,-0.00238,-3E-05,0
1219,1.197685,-0.165,-0.308,-2.626,-0.00409,-0.00246,-0.00021,0
1220,1.198676,-0.154,-0.311,-2.622,-0.00398,-0.00235,-0.00062,0
1221,1.199667,-0.184,-0.322,-2.649,-0.00395,-0.00233,-0.00026,0
1222,1.200651,-0.148,-0.314,-2.576,-0.0039,-0.00224,0.00013,0
1223,1.201625,-0.155,-0.298,-2.589,-0.00366,-0.00225,-6E-05,0
1224,1.202599,-0.143,-0.296,-2.572,-0.0038,-0.00215,-2E-05,0
1225,1.20359,-0.151,-0.289,-2.597,-0.00385,-0.00213,0.00022,0
1226,1.204581,-0.149,-0.281,-2.578,-0.00381,-0.00224,0.00037,0
1227,1.205567,-0.143,-0.291,-2.59,-0.00378,-0.00212,-9E-05,0
1228,1.206541,-0.146,-0.306,-2.614,-0.00368,-0.00229,0.0003,0
1229,1.207515,-0.17,-0.267,-2.594,-0.00376,-0.00239,0.00066,0
1230,1.208506,-0.156,-0.291,-2.595,-0.00365,-0.00224,0.00036,0
1231,1.209497,-0.162,-0.31,-2.611,-0.00358,-0.00229,-0.0001,0
1232,1.210483,-0.161,-0.332,-2.652,-0.00357,-0.00219,7E-05,0
1233,1.211457,-0.15,-0.318,-2.584,-0.00357,-0.00225,0.00028,0
1234,1.212431,-0.165,-0.332,-2.602,-0.00361,-0.00244,0.00013,0
1235,1.213422,-0.17,-0.319,-2.607,-0.00349,-0.00245,0.00041,0
1236,1.214413,-0.14,-0.303,-2.622,-0.00346,-0.00232,0.00013,0
1237,1.2154,-0.152,-0.296,-2.581,-0.00336,-0.00242,0.00053,0
1238,1.216374,-0.162,-0.304,-2.584,-0.00336,-0.00245,0.00066,0
1239,1.217348,-0.194,-0.282,-2.605,-0.00341,-0.00261,0.00068,0
1240,1.218339,-0.172,-0.291,-2.59,-0.00327,-0.00247,2E-05,0
1241,1.21933,-0.154,-0.287,-2.63,-0.00315,-0.0025,0.00033,0
1242,1.220317,-0.161,-0.261,-2.619,-0.00317,-0.00249,0.00023,0
1243,1.221291,-0.164,-0.292,-2.626,-0.00323,-0.00281,0.00049,0
1244,1.222265,-0.176,-0.281,-2.601,-0.00315,-0.00275,0.00067,0
1245,1.223256,-0.174,-0.311,-2.619,-0.00314,-0.00268,0.00051,0
1246,1.224247,-0.158,-0.31,-2.61,-0.00319,-0.00284,-8E-05,0
1247,1.225236,-0.194,-0.324,-2.637,-0.00311,-0.00297,0.00042,0
1248,1.22621,-0.171,-0.309,-2.613,-0.00317,-0.00291,0.00014,0
1249,1.227184,-0.174,-0.282,-2.621,-0.00318,-0.00291,0.00017,0
1250,1.228175,-0.186,-0.312,-2.621,-0.00317,-0.00314,0.00015,0
1251,1.229166,-0.175,-0.306,-2.622,-0.00312,-0.00308,0.00048,0
1252,1.230155,-0.187,-0.3,-2.6,-0.00311,-0.00319,7E-05,0
1253,1.231129,-0.178,-0.315,-2.631,-0.00306,-0.00317,-2E-05,0
1254,1.232103,-0.176,-0.323,-2.642,-0.00322,-0.00305,-2E-05,0
1255,1.233094,-0.169,-0.3,-2.608,-0.00321,-0.00308,0.00024,0
1256,1.234085,-0.182,-0.312,-2.624,-0.00305,-0.00319,0.00022,0
1257,1.235075,-0.174,-0.299,-2.634,-0.00303,-0.00325,-0.00017,0
1258,1.236049,-0.165,-0.278,-2.617,-0.00306,-0.00305,0.00014,0
1259,1.237023,-0.177,-0.297,-2.633,-0.00306,-0.0031,0.0003,0
1260,1.238014,-0.208,-0.319,-2.657,-0.00309,-0.00319,-0.00026,0
1261,1.239005,-0.168,-0.306,-2.646,-0.00291,-0.00307,-0.00029,0
1262,1.239995,-0.178,-0.284,-2.615,-0.0029,-0.00306,-0.00014,0
1263,1.240969,-0.179,-0.3,-2.609,-0.00288,-0.00299,-2E-05,0
1264,1.241943,-0.193,-0.318,-2.619,-0.00302,-0.003,-0.00041,0
1265,1.242934,-0.204,-0.302,-2.624,-0.00295,-0.00295,0.00032,0
1266,1.243925,-0.21,-0.311,-2.631,-0.00305,-0.00315,0.00064,0
1267,1.244916,-0.183,-0.3,-2.592,-0.00289,-0.00281,0.00042,0
1268,1.24589,-0.213,-0.304,-2.64,-0.00281,-0.003,0.00065,0
1269,1.246864,-0.196,-0.294,-2.642,-0.00299,-0.00288,0.00071,0
1270,1.247855,-0.19,-0.309,-2.621,-0.00293,-0.00289,0.00076,0
1271,1.248846,-0.194,-0.3,-2.638,-0.00302,-0.0029,0.00086,0
1272,1.249839,-0.193,-0.322,-2.669,-0.00295,-0.00288,0.00103,0
1273,1.250813,-0.193,-0.3,-2.636,-0.00295,-0.00289,0.00106,0
1274,1.251787,-0.203,-0.289,-2.692,-0.003,-0.00291,0.00113,0
1275,1.252778,-0.224,-0.299,-2.69,-0.00303,-0.00273,0.00108,0
1276,1.253769,-0.189,-0.321,-2.684,-0.00301,-0.00293,0.00123,0
1277,1.254762,-0.196,-0.33,-2.642,-0.00298,-0.00297,0.00099,0
1278,1.255736,-0.197,-0.326,-2.617,-0.00305,-0.00311,0.00132,0
1279,1.25671,-0.187,-0.308,-2.616,-0.00299,-0.00302,0.00153,0
1280,1.257701,-0.176,-0.299,-2.632,-0.00307,-0.0028,0.00158,0
1281,1.258692,-0.16,-0.325,-2.629,-0.00292,-0.00284,0.00205,0
1282,1.259666,-0.164,-0.317,-2.623,-0.00305,-0.00297,0.00154,0
1283,1.26064,-0.172,-0.297,-2.642,-0.00315,-0.00285,0.00074,0
1284,1.261614,-0.194,-0.283,-2.669,-0.00303,-0.00307,0.00095,0
1285,1.262605,-0.183,-0.275,-2.638,-0.00303,-0.00308,0.00126,0
1286,1.263596,-0.174,-0.329,-2.621,-0.00299,-0.00284,0.00113,0
1287,1.26457,-0.171,-0.278,-2.63,-0.00315,-0.00296,0.00119,0
1288,1.265544,-0.147,-0.272,-2.642,-0.00316,-0.00291,0.00081,0
1289,1.266518,-0.161,-0.282,-2.63,-0.00314,-0.00286,0.00076,0
1290,1.267509,-0.176,-0.302,-2.649,-0.00306,-0.00286,0.00101,0
1291,1.2685,-0.163,-0.291,-2.654,-0.00311,-0.00283,0.00099,0
1292,1.269474,-0.152,-0.28,-2.659,-0.00313,-0.00284,0.00089,0
1293,1.270448,-0.175,-0.295,-2.634,-0.00317,-0.00291,0.00081,0
1294,1.271422,-0.159,-0.311,-2.643,-0.00316,-0.00285,0.00056,0
1295,1.272413,-0.169,-0.3,-2.626,-0.00322,-0.00284,0.00088,0
1296,1.273404,-0.166,-0.299,-2.621,-0.00309,-0.00287,0.00061,0
1297,1.274378,-0.157,-0.309,-2.653,-0.00321,-0.00288,0.00073,0
1298,1.275352,-0.169,-0.31,-2.643,-0.00318,-0.0029,0.00045,0
1299,1.276326,-0.164,-0.296,-2.64,-0.00332,-0.0028,0.00023,0
1300,1.277317,-0.186,-0.293,-2.62,-0.00333,-0.0028,0.00042,0
1301,1.278308,-0.152,-0.275,-2.631,-0.00344,-0.00263,0.00073,0
1302,1.279282,-0.157,-0.294,-2.615,-0.00333,-0.00273,0.00052,0
1303,1.280274,-0.156,-0.293,-2.605,-0.00337,-0.00247,0.00081,0
1304,1.281248,-0.169,-0.318,-2.626,-0.00353,-0.00263,0.00078,0
1305,1.282239,-0.159,-0.293,-2.597,-0.00352,-0.00253,0.00051,0
1306,1.28323,-0.135,-0.287,-2.605,-0.00352,-0.00242,0.00018,0
1307,1.284206,-0.151,-0.3,-2.598,-0.0035,-0.00253,0.00057,0
1308,1.28518,-0.181,-0.294,-2.623,-0.00345,-0.00255,0.00039,0
1309,1.286154,-0.16,-0.289,-2.63,-0.00362,-0.00247,0.00059,0
1310,1.287145,-0.184,-0.302,-2.604,-0.00353,-0.00259,2E-05,0
1311,1.288136,-0.158,-0.282,-2.593,-0.00341,-0.00254,0.00013,0
1312,1.289112,-0.158,-0.276,-2.619,-0.00348,-0.00243,0.00028,0
1313,1.290086,-0.156,-0.27,-2.617,-0.00356,-0.00248,0.00021,0
1314,1.291078,-0.168,-0.305,-2.639,-0.00366,-0.00255,8E-05,0
1315,1.292069,-0.144,-0.303,-2.585,-0.00351,-0.00243,0.00086,0
1316,1.29306,-0.162,-0.294,-2.588,-0.00373,-0.00253,0.0007,0
1317,1.294036,-0.156,-0.323,-2.606,-0.00351,-0.00253,0.00018,0
1318,1.29501,-0.172,-0.305,-2.65,-0.00342,-0.00256,3E-05,0
1319,1.296002,-0.158,-0.313,-2.656,-0.00359,-0.0026,0.00042,0
1320,1.296993,-0.192,-0.333,-2.646,-0.00354,-0.00266,0.00012,0
1321,1.297984,-0.169,-0.314,-2.641,-0.00361,-0.00246,0.00016,0
1322,1.298961,-0.173,-0.284,-2.606,-0.00367,-0.00244,0.00047,0
1323,1.299935,-0.184,-0.287,-2.654,-0.00374,-0.00262,0.0006,0
1324,1.300909,-0.154,-0.287,-2.615,-0.00363,-0.00243,0.00029,0
1325,1.3019,-0.185,-0.31,-2.637,-0.00368,-0.00245,0.00027,0
1326,1.302891,-0.158,-0.32,-2.656,-0.00367,-0.00261,0.00019,0
1327,1.303868,-0.19,-0.313,-2.645,-0.00378,-0.00261,-0.00013,0
1328,1.304842,-0.161,-0.305,-2.639,-0.00368,-0.00265,-0.00024,0
1329,1.305816,-0.169,-0.306,-2.606,-0.00377,-0.00263,0.00017,0
1330,1.306807,-0.174,-0.298,-2.607,-0.0036,-0.00263,0.0002,0
1331,1.307798,-0.17,-0.321,-2.642,-0.00371,-0.00255,0.00018,0
1332,1.308775,-0.182,-0.313,-2.635,-0.0037,-0.00262,0.00025,0
1333,1.309749,-0.174,-0.297,-2.589,-0.00362,-0.00272,0.0003,0
1334,1.310741,-0.177,-0.323,-2.648,-0.00359,-0.00282,0.00053,0
1335,1.311732,-0.16,-0.324,-2.636,-0.00361,-0.00262,0.00071,0
1336,1.312723,-0.18,-0.31,-2.6,-0.00362,-0.00269,0.00075,0
1337,1.313701,-0.182,-0.312,-2.653,-0.00365,-0.00273,0.00046,0
1338,1.314693,-0.178,-0.319,-2.662,-0.00358,-0.00264,0.00128,0
1339,1.315667,-0.167,-0.302,-2.647,-0.00358,-0.00268,0.00088,0
1340,1.316658,-0.17,-0.298,-2.608,-0.00359,-0.0026,0.0011,0
1341,1.317649,-0.149,-0.323,-2.653,-0.0035,-0.00254,0.00051,0
1342,1.318629,-0.211,-0.314,-2.637,-0.00356,-0.00276,0.00076,0
1343,1.319603,-0.163,-0.319,-2.642,-0.00343,-0.00258,0.00055,0
1344,1.320577,-0.171,-0.305,-2.626,-0.00341,-0.00264,0.00083,0
1345,1.321568,-0.179,-0.27,-2.635,-0.00335,-0.0026,0.00138,0
1346,1.322559,-0.166,-0.282,-2.629,-0.00336,-0.00261,0.00085,0
1347,1.323539,-0.165,-0.292,-2.649,-0.00336,-0.0028,0.00105,0
1348,1.324513,-0.166,-0.295,-2.633,-0.00324,-0.00271,0.00076,0
1349,1.325487,-0.181,-0.302,-2.633,-0.00309,-0.00262,0.00065,0
1350,1.326478,-0.182,-0.304,-2.656,-0.00299,-0.00241,0.00073,0
1351,1.327469,-0.177,-0.337,-2.645,-0.00302,-0.00256,0.00094,0
1352,1.328449,-0.18,-0.302,-2.644,-0.00317,-0.0026,0.00105,0
1353,1.329423,-0.181,-0.319,-2.623,-0.00302,-0.00275,0.00097,0
1354,1.330397,-0.178,-0.329,-2.646,-0.00296,-0.00268,0.00119,0
1355,1.331388,-0.139,-0.338,-2.64,-0.00299,-0.0024,0.00141,0
1356,1.332379,-0.155,-0.324,-2.646,-0.00287,-0.00248,0.00155,0
1357,1.333359,-0.168,-0.333,-2.655,-0.00282,-0.00252,0.00146,0
1358,1.334333,-0.164,-0.322,-2.643,-0.0029,-0.00277,0.00186,0
1359,1.335307,-0.176,-0.356,-2.659,-0.00288,-0.00276,0.00194,0
1360,1.336298,-0.174,-0.347,-2.656,-0.00281,-0.00259,0.00105,0
1361,1.337289,-0.186,-0.33,-2.619,-0.00292,-0.00276,0.00157,0
1362,1.338269,-0.179,-0.334,-2.622,-0.00293,-0.0027,0.00186,0
1363,1.339243,-0.161,-0.31,-2.601,-0.00297,-0.00256,0.00218,0
1364,1.340217,-0.161,-0.336,-2.626,-0.003,-0.0026,0.00161,0
1365,1.341208,-0.171,-0.311,-2.619,-0.00304,-0.00255,0.00107,0
1366,1.342199,-0.162,-0.306,-2.632,-0.00309,-0.00273,0.00135,0
1367,1.343179,-0.173,-0.324,-2.63,-0.00296,-0.00269,0.00105,0
1368,1.344153,-0.189,-0.303,-2.643,-0.00294,-0.00282,0.00111,0
1369,1.345127,-0.178,-0.319,-2.656,-0.00302,-0.0027,0.00085,0
1370,1.346118,-0.168,-0.348,-2.656,-0.003,-0.00278,0.00109,0
1371,1.347109,-0.184,-0.316,-2.617,-0.00293,-0.00284,0.00175,0
1372,1.348089,-0.167,-0.319,-2.64,-0.00286,-0.00283,0.00121,0
1373,1.349063,-0.163,-0.326,-2.672,-0.00309,-0.00277,0.0014,0
1374,1.350037,-0.163,-0.33,-2.688,-0.00317,-0.00268,0.00102,0
1375,1.351028,-0.15,-0.33,-2.654,-0.00309,-0.00268,0.00089,0
1376,1.352019,-0.155,-0.325,-2.625,-0.00325,-0.00273,0.00086,0
1377,1.352999,-0.15,-0.327,-2.624,-0.0031,-0.00276,0.00121,0
1378,1.353973,-0.161,-0.323,-2.641,-0.00304,-0.00284,0.00088,0
1379,1.354947,-0.167,-0.31,-2.649,-0.00303,-0.00271,0.00073,0
1380,1.355938,-0.173,-0.326,-2.642,-0.00301,-0.00279,0.0002,0
1381,1.356929,-0.176,-0.306,-2.64,-0.00292,-0.00304,0.00034,0
1382,1.357909,-0.169,-0.325,-2.653,-0.00301,-0.00308,0.0004,0
1383,1.358883,-0.179,-0.316,-2.661,-0.00309,-0.00314,0.00015,0
1384,1.359857,-0.174,-0.331,-2.655,-0.003,-0.00309,-0.00042,0
1385,1.360848,-0.169,-0.321,-2.662,-0.003,-0.00302,0.00056,0
1386,1.361839,-0.163,-0.336,-2.678,-0.00288,-0.00305,0.00017,0
1387,1.362819,-0.16,-0.318,-2.67,-0.003,-0.0031,-7E-05,0
1388,1.363793,-0.158,-0.332,-2.695,-0.00311,-0.00304,-0.00043,0
1389,1.364767,-0.17,-0.332,-2.64,-0.00304,-0.00287,-0.0001,0
1390,1.365758,-0.172,-0.334,-2.636,-0.0032,-0.00282,0.00017,0
1391,1.366749,-0.18,-0.331,-2.657,-0.00312,-0.00275,-0.0003,0
1392,1.367729,-0.169,-0.35,-2.652,-0.00293,-0.00265,0.00041,0
1393,1.368703,-0.183,-0.338,-2.666,-0.00313,-0.0027,-3E-05,0
1394,1.369677,-0.177,-0.325,-2.643,-0.00305,-0.00271,-0.00021,0
1395,1.370668,-0.177,-0.333,-2.676,-0.00312,-0.00272,-0.00012,0
1396,1.371659,-0.156,-0.326,-2.636,-0.00316,-0.00247,-0.00034,0
1397,1.372639,-0.188,-0.358,-2.644,-0.00309,-0.00262,-0.00037,0
1398,1.373613,-0.191,-0.341,-2.649,-0.00315,-0.00282,-0.0006,0
1399,1.374587,-0.166,-0.349,-2.665,-0.00305,-0.00252,-0.0008,0
1400,1.375578,-0.184,-0.336,-2.664,-0.00308,-0.00248,-0.00046,0
1401,1.376569,-0.17,-0.325,-2.67,-0.00308,-0.00241,-0.00055,0
1402,1.377549,-0.178,-0.333,-2.668,-0.00294,-0.00247,-0.00047,0
1403,1.378523,-0.177,-0.327,-2.641,-0.00307,-0.0024,-0.00066,0
1404,1.379497,-0.183,-0.313,-2.635,-0.0032,-0.0025,-0.00054,0
1405,1.380488,-0.196,-0.331,-2.613,-0.00308,-0.00226,-0.00035,0
1406,1.381479,-0.194,-0.335,-2.663,-0.00321,-0.00232,-0.00061,0
1407,1.382459,-0.169,-0.346,-2.645,-0.00318,-0.00225,-0.00041,0
1408,1.383433,-0.188,-0.322,-2.647,-0.0032,-0.00233,-0.00062,0
1409,1.384407,-0.2,-0.35,-2.649,-0.00328,-0.00238,-0.0004,0
1410,1.385398,-0.18,-0.346,-2.636,-0.00316,-0.00232,-0.0004,0
1411,1.386389,-0.144,-0.323,-2.652,-0.0032,-0.00207,-0.00057,0
1412,1.387369,-0.136,-0.338,-2.685,-0.00313,-0.00227,-0.00034,0
1413,1.388343,-0.163,-0.319,-2.673,-0.00318,-0.0023,-0.00022,0
1414,1.389317,-0.154,-0.317,-2.646,-0.00319,-0.00247,-7E-05,0
1415,1.390308,-0.158,-0.312,-2.63,-0.00325,-0.00256,0.00023,0
1416,1.391299,-0.157,-0.34,-2.679,-0.00313,-0.00263,-3E-05,0
1417,1.392279,-0.158,-0.337,-2.68,-0.00314,-0.00263,9E-05,0
1418,1.393253,-0.145,-0.344,-2.664,-0.00315,-0.00263,0.00024,0
1419,1.394227,-0.145,-0.341,-2.664,-0.0031,-0.00258,-0.0003,0
1420,1.395218,-0.14,-0.323,-2.639,-0.00306,-0.00243,-0.00049,0
1421,1.396209,-0.156,-0.339,-2.651,-0.00306,-0.00257,-0.00063,0
1422,1.397189,-0.155,-0.349,-2.66,-0.00316,-0.00259,-0.00061,0
1423,1.398163,-0.119,-0.355,-2.672,-0.00311,-0.00243,-0.00043,0
1424,1.399137,-0.143,-0.384,-2.653,-0.00324,-0.00248,-0.00084,0
1425,1.400128,-0.136,-0.325,-2.643,-0.00319,-0.00251,-2E-05,0
1426,1.401119,-0.18,-0.318,-2.637,-0.0033,-0.00265,-0.00043,0
1427,1.402099,-0.186,-0.343,-2.648,-0.00336,-0.00255,-0.0007,0
1428,1.403073,-0.181,-0.331,-2.646,-0.00335,-0.00267,-0.00055,0
1429,1.404065,-0.155,-0.32,-2.66,-0.00328,-0.00255,-0.00061,0
1430,1.405056,-0.177,-0.318,-2.617,-0.0033,-0.00276,-0.00049,0
1431,1.406047,-0.179,-0.334,-2.631,-0.00338,-0.00272,0.00011,0
1432,1.407027,-0.209,-0.331,-2.653,-0.00331,-0.00281,-0.00012,0
1433,1.408019,-0.162,-0.352,-2.641,-0.00332,-0.00275,-0.00028,0
1434,1.409011,-0.168,-0.343,-2.647,-0.00323,-0.00273,0.00034,0
1435,1.410002,-0.165,-0.318,-2.633,-0.00318,-0.00278,0.00045,0
1436,1.410993,-0.163,-0.334,-2.622,-0.00316,-0.00274,7E-05,0
1437,1.411973,-0.164,-0.32,-2.638,-0.00332,-0.00282,0.0003,0
1438,1.412947,-0.158,-0.308,-2.661,-0.00334,-0.00293,0.00044,0
1439,1.413939,-0.168,-0.343,-2.667,-0.00331,-0.003,0.00062,0
1440,1.41493,-0.174,-0.323,-2.663,-0.00332,-0.00297,0.00069,0
1441,1.415921,-0.158,-0.336,-2.665,-0.00329,-0.00293,0.00124,0
1442,1.416901,-0.166,-0.325,-2.659,-0.00319,-0.00287,0.0012,0
1443,1.417875,-0.161,-0.321,-2.65,-0.00333,-0.00291,0.00183,0
1444,1.418867,-0.155,-0.317,-2.65,-0.00344,-0.00299,0.00206,0
1445,1.419858,-0.154,-0.345,-2.667,-0.00323,-0.00303,0.00182,0
1446,1.420849,-0.128,-0.328,-2.633,-0.00323,-0.00301,0.00184,0
1447,1.421829,-0.151,-0.324,-2.66,-0.00326,-0.00308,0.00216,0
1448,1.422803,-0.155,-0.332,-2.642,-0.00328,-0.00304,0.00205,0
1449,1.423795,-0.159,-0.354,-2.652,-0.00342,-0.00312,0.00153,0
1450,1.424786,-0.149,-0.318,-2.653,-0.00322,-0.00321,0.00184,0
1451,1.425777,-0.158,-0.33,-2.705,-0.00312,-0.00312,0.00155,0
1452,1.426757,-0.155,-0.319,-2.666,-0.00317,-0.00314,0.00207,0
1453,1.427731,-0.154,-0.318,-2.655,-0.00314,-0.0031,0.00191,0
1454,1.428723,-0.162,-0.319,-2.638,-0.00311,-0.00315,0.00151,0
1455,1.429714,-0.145,-0.32,-2.687,-0.00317,-0.00315,0.0016,0
1456,1.430705,-0.146,-0.316,-2.664,-0.0031,-0.00312,0.00195,0
1457,1.431685,-0.15,-0.335,-2.626,-0.00304,-0.00304,0.00177,0
1458,1.432659,-0.158,-0.313,-2.638,-0.00314,-0.00298,0.00151,0
1459,1.433651,-0.166,-0.323,-2.62,-0.00324,-0.003,0.00201,0
1460,1.434642,-0.164,-0.317,-2.626,-0.00312,-0.00309,0.00181,0
1461,1.435633,-0.141,-0.314,-2.62,-0.00314,-0.00289,0.00147,0
1462,1.436613,-0.142,-0.321,-2.664,-0.00314,-0.003,0.00189,0
1463,1.437587,-0.158,-0.347,-2.633,-0.00318,-0.00309,0.00152,0
1464,1.438579,-0.191,-0.349,-2.637,-0.0031,-0.00314,0.002,0
1465,1.43957,-0.147,-0.316,-2.663,-0.00314,-0.00317,0.00155,0
1466,1.440561,-0.14,-0.34,-2.675,-0.00306,-0.00298,0.00134,0
1467,1.441541,-0.134,-0.3,-2.617,-0.00319,-0.00313,0.00149,0
1468,1.442515,-0.129,-0.358,-2.684,-0.00301,-0.0031,0.00132,0
1469,1.443507,-0.142,-0.35,-2.674,-0.00303,-0.00314,0.00206,0
1470,1.444498,-0.158,-0.342,-2.658,-0.00309,-0.0032,0.00131,0
1471,1.445489,-0.131,-0.336,-2.68,-0.00317,-0.00321,0.00095,0
1472,1.446469,-0.131,-0.349,-2.669,-0.00298,-0.0031,0.0013,0
1473,1.447443,-0.149,-0.333,-2.67,-0.00296,-0.00314,0.00092,0
1474,1.448434,-0.171,-0.334,-2.647,-0.0029,-0.00295,0.00035,0
1475,1.449425,-0.164,-0.325,-2.688,-0.00297,-0.00298,0.00049,0
1476,1.450416,-0.148,-0.307,-2.679,-0.00298,-0.00278,0.00028,0
1477,1.451396,-0.164,-0.297,-2.682,-0.00304,-0.00297,0.00029,0
1478,1.45237,-0.174,-0.314,-2.672,-0.00307,-0.00293,0.00027,0
1479,1.453361,-0.171,-0.33,-2.657,-0.0031,-0.00288,0.00033,0
1480,1.454352,-0.185,-0.315,-2.647,-0.0032,-0.0029,-3E-05,0
1481,1.455343,-0.137,-0.327,-2.664,-0.00309,-0.0029,0.00012,0
1482,1.456323,-0.163,-0.313,-2.632,-0.00329,-0.00276,-5E-05,0
1483,1.457297,-0.171,-0.318,-2.657,-0.00312,-0.00266,-9E-05,0
1484,1.458288,-0.166,-0.323,-2.66,-0.00334,-0.00254,0.0002,0
1485,1.459279,-0.171,-0.343,-2.666,-0.00332,-0.00257,0.00044,0
1486,1.46027,-0.142,-0.323,-2.648,-0.00329,-0.00255,-0.00014,0
1487,1.46125,-0.171,-0.335,-2.66,-0.00332,-0.00259,-0.00014,0
1488,1.462224,-0.164,-0.342,-2.695,-0.00321,-0.00241,-0.00013,0
1489,1.463215,-0.164,-0.322,-2.663,-0.00319,-0.00253,2E-05,0
1490,1.464206,-0.121,-0.329,-2.654,-0.00324,-0.0025,-0.00013,0
1491,1.465197,-0.133,-0.352,-2.646,-0.0032,-0.00261,0.00032,0
1492,1.466177,-0.134,-0.34,-2.65,-0.00327,-0.00272,-0.00041,0
1493,1.467169,-0.141,-0.314,-2.656,-0.00327,-0.00263,-0.00044,0
1494,1.46816,-0.132,-0.327,-2.648,-0.00317,-0.00272,-1E-05,0
1495,1.469151,-0.141,-0.333,-2.679,-0.00316,-0.00272,-7E-05,0
1496,1.470142,-0.155,-0.343,-2.633,-0.00328,-0.00261,-4E-05,0
1497,1.471122,-0.145,-0.341,-2.663,-0.0033,-0.00284,-0.00034,0
1498,1.472096,-0.153,-0.344,-2.662,-0.00326,-0.00263,-0.00015,0
1499,1.473087,-0.156,-0.324,-2.681,-0.00332,-0.00285,0.00054,0
1500,1.474078,-0.154,-0.343,-2.679,-0.00334,-0.00275,-0.00024,0
1501,1.475069,-0.156,-0.366,-2.684,-0.00322,-0.00285,-0.00042,0
1502,1.476049,-0.165,-0.338,-2.682,-0.0032,-0.00282,-0.00036,0
1503,1.477023,-0.174,-0.357,-2.642,-0.00329,-0.00269,-6E-05,0
1504,1.478014,-0.151,-0.339,-2.655,-0.00339,-0.00265,-0.00017,0
1505,1.479005,-0.157,-0.337,-2.64,-0.00334,-0.00268,0.00018,0
1506,1.479996,-0.144,-0.36,-2.638,-0.00329,-0.00262,-0.00022,0
1507,1.480976,-0.128,-0.347,-2.636,-0.00321,-0.00267,-0.00031,0
1508,1.48195,-0.145,-0.347,-2.631,-0.00327,-0.0026,-0.00027,0
1509,1.482941,-0.149,-0.346,-2.664,-0.00325,-0.00266,0.00027,0
1510,1.483932,-0.167,-0.35,-2.695,-0.00347,-0.00249,0.00028,0
1511,1.484923,-0.139,-0.36,-2.647,-0.00326,-0.00267,5E-05,0
1512,1.485903,-0.136,-0.347,-2.641,-0.00319,-0.00246,0.00066,0
1513,1.486877,-0.166,-0.354,-2.664,-0.00336,-0.00255,0.00035,0
1514,1.487868,-0.152,-0.338,-2.666,-0.0033,-0.00254,0.00049,0
1515,1.488859,-0.138,-0.329,-2.665,-0.00322,-0.00239,0.00059,0
1516,1.48985,-0.142,-0.343,-2.67,-0.00333,-0.00245,0.00044,0
1517,1.49083,-0.148,-0.339,-2.664,-0.00327,-0.0025,0.00043,0
1518,1.491804,-0.135,-0.338,-2.633,-0.00342,-0.0026,0.00103,0
1519,1.492795,-0.121,-0.35,-2.636,-0.00326,-0.00239,0.00102,0
1520,1.493786,-0.125,-0.332,-2.603,-0.0032,-0.00244,0.00092,0
1521,1.494777,-0.171,-0.33,-2.665,-0.0032,-0.00267,0.00061,0
1522,1.495751,-0.138,-0.331,-2.668,-0.00324,-0.00256,0.00112,0
1523,1.496725,-0.128,-0.351,-2.637,-0.00302,-0.00257,0.00093,0
1524,1.497716,-0.132,-0.346,-2.602,-0.00311,-0.00266,0.00084,0
1525,1.498707,-0.121,-0.344,-2.643,-0.00308,-0.00271,0.00102,0
1526,1.499698,-0.121,-0.334,-2.638,-0.00311,-0.00264,0.00101,0
1527,1.500672,-0.123,-0.342,-2.663,-0.00297,-0.00261,0.00073,0
1528,1.501646,-0.138,-0.353,-2.676,-0.0031,-0.0028,0.00061,0
1529,1.502637,-0.145,-0.362,-2.651,-0.00303,-0.00276,0.00045,0
1530,1.503628,-0.125,-0.345,-2.637,-0.00317,-0.00276,0.00052,0
1531,1.50462,-0.107,-0.33,-2.659,-0.00315,-0.00262,0.00102,0
